work_item_id,scenario_id,linked_requirement_id,canonical_requirement_id
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014183,CPF-FR-002873,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014184,CPF-FR-002874,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014185,CPF-FR-002875,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014186,CPF-FR-002876,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-014187,CPF-FR-002877,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014188,CPF-FR-002878,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014189,CPF-FR-002879,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014190,CPF-FR-002880,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014191,CPF-FR-002881,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014192,CPF-FR-002882,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014193,CPF-FR-002883,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014194,CPF-FR-002884,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014195,CPF-FR-002885,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014196,CPF-FR-002886,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014197,CPF-FR-002887,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014198,CPF-FR-002888,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014199,CPF-FR-002889,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014200,CPF-FR-002890,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014201,CPF-FR-002891,DB-SQL
CPF-WP-DB-SQL-02-IMPLEMENTATION_CONSUMER,CPF-SC-014202,CPF-FR-002892,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014203,CPF-FR-002893,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014204,CPF-FR-002894,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014205,CPF-FR-002895,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014206,CPF-FR-002896,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014207,CPF-FR-002897,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014208,CPF-FR-002898,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014209,CPF-FR-002899,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014210,CPF-FR-002900,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014211,CPF-FR-002901,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014212,CPF-FR-002902,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014213,CPF-FR-002903,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014214,CPF-FR-002904,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014215,CPF-FR-002905,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014216,CPF-FR-002906,DB-SQL
CPF-WP-DB-SQL-01-CONTRACT_OWNERSHIP,CPF-SC-014217,CPF-FR-002907,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014218,CPF-FR-002908,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014219,CPF-FR-002909,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014220,CPF-FR-002910,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014221,CPF-FR-002911,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014222,CPF-FR-002912,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014223,CPF-FR-002913,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014224,CPF-FR-002914,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014225,CPF-FR-002915,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014226,CPF-FR-002916,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014227,CPF-FR-002917,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014228,CPF-FR-002918,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014229,CPF-FR-002919,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014230,CPF-FR-002920,DB-SQL
CPF-WP-DB-SQL-04-DATA_MIGRATION,CPF-SC-014231,CPF-FR-002921,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-014232,CPF-FR-002922,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-014233,CPF-FR-002923,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-014234,CPF-FR-002924,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-014235,CPF-FR-002925,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-014236,CPF-FR-002926,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-014237,CPF-FR-002927,DB-SQL
CPF-WP-DB-SQL-03-VERIFICATION_EVIDENCE,CPF-SC-014238,CPF-FR-002928,DB-SQL
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014239,CPF-FR-002930,DB-PERF
CPF-WP-DB-PERF-02-IMPLEMENTATION_CONSUMER,CPF-SC-014240,CPF-FR-002931,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014241,CPF-FR-002932,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014242,CPF-FR-002933,DB-PERF
CPF-WP-DB-PERF-02-IMPLEMENTATION_CONSUMER,CPF-SC-014243,CPF-FR-002934,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014244,CPF-FR-002935,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014245,CPF-FR-002936,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014246,CPF-FR-002937,DB-PERF
CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,CPF-SC-014247,CPF-FR-002938,DB-PERF
CPF-WP-DB-PERF-02-IMPLEMENTATION_CONSUMER,CPF-SC-014248,CPF-FR-002939,DB-PERF
CPF-WP-DB-PERF-02-IMPLEMENTATION_CONSUMER,CPF-SC-014249,CPF-FR-002940,DB-PERF
CPF-WP-DB-PERF-02-IMPLEMENTATION_CONSUMER,CPF-SC-014250,CPF-FR-002941,DB-PERF
CPF-WP-DB-PERF-02-IMPLEMENTATION_CONSUMER,CPF-SC-014251,CPF-FR-002942,DB-PERF
CPF-WP-DB-PERF-04-FAILURE_RECOVERY,CPF-SC-014252,CPF-FR-002943,DB-PERF
CPF-WP-DB-PERF-04-FAILURE_RECOVERY,CPF-SC-014253,CPF-FR-002944,DB-PERF
CPF-WP-DB-PERF-04-FAILURE_RECOVERY,CPF-SC-014254,CPF-FR-002945,DB-PERF
CPF-WP-DB-PERF-04-FAILURE_RECOVERY,CPF-SC-014255,CPF-FR-002946,DB-PERF
CPF-WP-DB-PERF-04-FAILURE_RECOVERY,CPF-SC-014256,CPF-FR-002947,DB-PERF
CPF-WP-DB-PERF-04-FAILURE_RECOVERY,CPF-SC-014257,CPF-FR-002948,DB-PERF
CPF-WP-DB-PERF-04-FAILURE_RECOVERY,CPF-SC-014258,CPF-FR-002949,DB-PERF
CPF-WP-DB-PERF-04-FAILURE_RECOVERY,CPF-SC-014259,CPF-FR-002950,DB-PERF
CPF-WP-DB-PERF-04-FAILURE_RECOVERY,CPF-SC-014260,CPF-FR-002951,DB-PERF
CPF-WP-DB-PERF-04-FAILURE_RECOVERY,CPF-SC-014261,CPF-FR-002952,DB-PERF
CPF-WP-DB-PERF-04-FAILURE_RECOVERY,CPF-SC-014262,CPF-FR-002953,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014263,CPF-FR-002954,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014264,CPF-FR-002955,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014265,CPF-FR-002956,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014266,CPF-FR-002957,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014267,CPF-FR-002958,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014268,CPF-FR-002959,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014269,CPF-FR-002960,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014270,CPF-FR-002961,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014271,CPF-FR-002962,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014272,CPF-FR-002963,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014273,CPF-FR-002964,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014274,CPF-FR-002965,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014275,CPF-FR-002966,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014276,CPF-FR-002967,DB-PERF
CPF-WP-DB-PERF-01-CONTRACT_OWNERSHIP,CPF-SC-014277,CPF-FR-002968,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014278,CPF-FR-002969,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014279,CPF-FR-002970,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014280,CPF-FR-002971,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014281,CPF-FR-002972,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014282,CPF-FR-002973,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014283,CPF-FR-002974,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014284,CPF-FR-002975,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014285,CPF-FR-002976,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014286,CPF-FR-002977,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014287,CPF-FR-002978,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014288,CPF-FR-002979,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014289,CPF-FR-002980,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014290,CPF-FR-002981,DB-PERF
CPF-WP-DB-PERF-05-DATA_MIGRATION,CPF-SC-014291,CPF-FR-002982,DB-PERF
CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,CPF-SC-014292,CPF-FR-002983,DB-PERF
CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,CPF-SC-014293,CPF-FR-002984,DB-PERF
CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,CPF-SC-014294,CPF-FR-002985,DB-PERF
CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,CPF-SC-014295,CPF-FR-002986,DB-PERF
CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,CPF-SC-014296,CPF-FR-002987,DB-PERF
CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,CPF-SC-014297,CPF-FR-002988,DB-PERF
CPF-WP-DB-PERF-03-VERIFICATION_EVIDENCE,CPF-SC-014298,CPF-FR-002989,DB-PERF
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014299,CPF-FR-002991,DB-MULTI
CPF-WP-DB-MULTI-02-IMPLEMENTATION_CONSUMER,CPF-SC-014300,CPF-FR-002992,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014301,CPF-FR-002993,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014302,CPF-FR-002994,DB-MULTI
CPF-WP-DB-MULTI-02-IMPLEMENTATION_CONSUMER,CPF-SC-014303,CPF-FR-002995,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014304,CPF-FR-002996,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014305,CPF-FR-002997,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014306,CPF-FR-002998,DB-MULTI
CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,CPF-SC-014307,CPF-FR-002999,DB-MULTI
CPF-WP-DB-MULTI-02-IMPLEMENTATION_CONSUMER,CPF-SC-014308,CPF-FR-003000,DB-MULTI
CPF-WP-DB-MULTI-02-IMPLEMENTATION_CONSUMER,CPF-SC-014309,CPF-FR-003001,DB-MULTI
CPF-WP-DB-MULTI-02-IMPLEMENTATION_CONSUMER,CPF-SC-014310,CPF-FR-003002,DB-MULTI
CPF-WP-DB-MULTI-02-IMPLEMENTATION_CONSUMER,CPF-SC-014311,CPF-FR-003003,DB-MULTI
CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,CPF-SC-014312,CPF-FR-003004,DB-MULTI
CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,CPF-SC-014313,CPF-FR-003005,DB-MULTI
CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,CPF-SC-014314,CPF-FR-003006,DB-MULTI
CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,CPF-SC-014315,CPF-FR-003007,DB-MULTI
CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,CPF-SC-014316,CPF-FR-003008,DB-MULTI
CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,CPF-SC-014317,CPF-FR-003009,DB-MULTI
CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,CPF-SC-014318,CPF-FR-003010,DB-MULTI
CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,CPF-SC-014319,CPF-FR-003011,DB-MULTI
CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,CPF-SC-014320,CPF-FR-003012,DB-MULTI
CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,CPF-SC-014321,CPF-FR-003013,DB-MULTI
CPF-WP-DB-MULTI-04-FAILURE_RECOVERY,CPF-SC-014322,CPF-FR-003014,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014323,CPF-FR-003015,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014324,CPF-FR-003016,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014325,CPF-FR-003017,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014326,CPF-FR-003018,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014327,CPF-FR-003019,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014328,CPF-FR-003020,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014329,CPF-FR-003021,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014330,CPF-FR-003022,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014331,CPF-FR-003023,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014332,CPF-FR-003024,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014333,CPF-FR-003025,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014334,CPF-FR-003026,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014335,CPF-FR-003027,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014336,CPF-FR-003028,DB-MULTI
CPF-WP-DB-MULTI-01-CONTRACT_OWNERSHIP,CPF-SC-014337,CPF-FR-003029,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014338,CPF-FR-003030,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014339,CPF-FR-003031,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014340,CPF-FR-003032,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014341,CPF-FR-003033,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014342,CPF-FR-003034,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014343,CPF-FR-003035,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014344,CPF-FR-003036,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014345,CPF-FR-003037,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014346,CPF-FR-003038,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014347,CPF-FR-003039,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014348,CPF-FR-003040,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014349,CPF-FR-003041,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014350,CPF-FR-003042,DB-MULTI
CPF-WP-DB-MULTI-05-DATA_MIGRATION,CPF-SC-014351,CPF-FR-003043,DB-MULTI
CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,CPF-SC-014352,CPF-FR-003044,DB-MULTI
CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,CPF-SC-014353,CPF-FR-003045,DB-MULTI
CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,CPF-SC-014354,CPF-FR-003046,DB-MULTI
CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,CPF-SC-014355,CPF-FR-003047,DB-MULTI
CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,CPF-SC-014356,CPF-FR-003048,DB-MULTI
CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,CPF-SC-014357,CPF-FR-003049,DB-MULTI
CPF-WP-DB-MULTI-03-VERIFICATION_EVIDENCE,CPF-SC-014358,CPF-FR-003050,DB-MULTI
CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,CPF-SC-014359,CPF-FR-003052,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014360,CPF-FR-003053,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,CPF-SC-014361,CPF-FR-003054,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,CPF-SC-014362,CPF-FR-003055,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014363,CPF-FR-003056,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,CPF-SC-014364,CPF-FR-003057,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,CPF-SC-014365,CPF-FR-003058,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,CPF-SC-014366,CPF-FR-003059,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-03-VERIFICATION_EVIDENCE,CPF-SC-014367,CPF-FR-003060,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014368,CPF-FR-003061,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014369,CPF-FR-003062,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014370,CPF-FR-003063,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014371,CPF-FR-003064,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014372,CPF-FR-003065,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014373,CPF-FR-003066,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014374,CPF-FR-003067,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014375,CPF-FR-003068,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014376,CPF-FR-003069,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014377,CPF-FR-003070,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014378,CPF-FR-003071,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014379,CPF-FR-003072,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014380,CPF-FR-003073,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014381,CPF-FR-003074,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-02-IMPLEMENTATION_CONSUMER,CPF-SC-014382,CPF-FR-003075,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-01-CONTRACT_OWNERSHIP,CPF-SC-014383,CPF-FR-003076,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014384,CPF-FR-003077,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,CPF-SC-014385,CPF-FR-003078,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,CPF-SC-014386,CPF-FR-003079,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,CPF-SC-014387,CPF-FR-003080,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,CPF-SC-014388,CPF-FR-003081,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,CPF-SC-014389,CPF-FR-003082,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,CPF-SC-014390,CPF-FR-003083,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,CPF-SC-014391,CPF-FR-003084,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,CPF-SC-014392,CPF-FR-003085,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,CPF-SC-014393,CPF-FR-003086,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,CPF-SC-014394,CPF-FR-003087,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,CPF-SC-014395,CPF-FR-003088,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,CPF-SC-014396,CPF-FR-003089,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-04-OPERATIONS_SECURITY,CPF-SC-014397,CPF-FR-003090,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014398,CPF-FR-003091,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014399,CPF-FR-003092,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014400,CPF-FR-003093,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014401,CPF-FR-003094,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014402,CPF-FR-003095,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014403,CPF-FR-003096,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014404,CPF-FR-003097,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014405,CPF-FR-003098,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014406,CPF-FR-003099,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014407,CPF-FR-003100,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014408,CPF-FR-003101,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014409,CPF-FR-003102,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014410,CPF-FR-003103,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-05-DATA_MIGRATION,CPF-SC-014411,CPF-FR-003104,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-03-VERIFICATION_EVIDENCE,CPF-SC-014412,CPF-FR-003105,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-03-VERIFICATION_EVIDENCE,CPF-SC-014413,CPF-FR-003106,DATA-LINEAGE
CPF-WP-DATA-LINEAGE-03-VERIFICATION_EVIDENCE,CPF-SC-014414,CPF-FR-003107,DATA-LINEAGE
