requirement_id,canonical_requirement_id,work_item_id,mapped_axis,mapping_rule,priority,capability,feature,function_type,requirement,acceptance_criteria,actual_consumer,verification_method,source_basis,change_target,development_status_master,verification_status_master,baseline_sha
CPF-FR-002611,DB-FRESH,CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,GENERATION_COMPATIBILITY,PRIMARY_AXIS,P0,DB-FRESH,ADM 운영 기능,ADM_UI,[DB-FRESH / ADM 운영 기능] Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다. 이를 위해 상태 조회·제어·승인·대사·복구·Audit를 ADM에서 운영 가능하게 한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 ADM 운영 기능 기능을 사용할 때 Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,ADM_UI Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-FRESH; 공통 상세 기능::ADM_UI,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002612,DB-FRESH,CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,GENERATION_COMPATIBILITY,PRIMARY_AXIS,P0,DB-FRESH,BZA 업무 관리,BZA_UI,[DB-FRESH / BZA 업무 관리] Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다. 이를 위해 업무·조직·결재·권한 관리가 필요한 경우 BZA Public Contract와 연결한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 BZA 업무 관리 기능을 사용할 때 Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,BZA_UI Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-FRESH; 공통 상세 기능::BZA_UI,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002613,DB-FRESH,CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,GENERATION_COMPATIBILITY,PRIMARY_AXIS,P0,DB-FRESH,Generator 영향,GENERATOR,[DB-FRESH / Generator 영향] Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다. 이를 위해 Template·Profile·Capability·resolved lock·사용자 수정 영역·재생성을 갱신한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Generator 영향 기능을 사용할 때 Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,GENERATOR Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-FRESH; 공통 상세 기능::GENERATOR,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002614,DB-FRESH,CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,GENERATION_COMPATIBILITY,PRIMARY_AXIS,P0,DB-FRESH,Sample·EDU,SAMPLE_EDU,[DB-FRESH / Sample·EDU] Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다. 이를 위해 실제 Public API로 정상·오류·복구·권한·운영 예제를 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Sample·EDU 기능을 사용할 때 Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,SAMPLE_EDU Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-FRESH; 공통 상세 기능::SAMPLE_EDU,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002615,DB-FRESH,CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,GENERATION_COMPATIBILITY,PRIMARY_AXIS,P0,DB-FRESH,JavaDoc·주석,JAVADOC,[DB-FRESH / JavaDoc·주석] Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다. 이를 위해 Public API/SPI와 복구·동시성·보안 로직에 한글 설명과 계약을 제공한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 JavaDoc·주석 기능을 사용할 때 Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,JAVADOC Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-FRESH; 공통 상세 기능::JAVADOC,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002616,DB-FRESH,CPF-WP-DB-FRESH-06-GENERATION_COMPATIBILITY,GENERATION_COMPATIBILITY,PRIMARY_AXIS,P0,DB-FRESH,개발·운영 Guide,GUIDE,[DB-FRESH / 개발·운영 Guide] Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다. 이를 위해 설치·설정·개발·운영·복구·제한사항과 실제 명령을 최신 Source와 맞춘다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 개발·운영 Guide 기능을 사용할 때 Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,GUIDE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-FRESH; 공통 상세 기능::GUIDE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002617,DB-FRESH,CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,VERIFICATION_EVIDENCE,PRIMARY_AXIS,P0,DB-FRESH,Unit Test,UNIT_TEST,[DB-FRESH / Unit Test] Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다. 이를 위해 순수 로직·validation·state transition·error mapping을 결정적으로 검증한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Unit Test 기능을 사용할 때 Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,UNIT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-FRESH; 공통 상세 기능::UNIT_TEST,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002618,DB-FRESH,CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,VERIFICATION_EVIDENCE,PRIMARY_AXIS,P0,DB-FRESH,Contract Test,CONTRACT_TEST,[DB-FRESH / Contract Test] Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다. 이를 위해 Public API/SPI·OpenAPI·Message·DB Query·Generated Client 호환을 검증한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Contract Test 기능을 사용할 때 Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,CONTRACT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-FRESH; 공통 상세 기능::CONTRACT_TEST,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002619,DB-FRESH,CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,VERIFICATION_EVIDENCE,PRIMARY_AXIS,P0,DB-FRESH,Integration Test,INTEGRATION_TEST,[DB-FRESH / Integration Test] Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다. 이를 위해 Owner Repository·DB·Provider·Consumer 연결을 실제 구성으로 검증한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Integration Test 기능을 사용할 때 Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,INTEGRATION_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-FRESH; 공통 상세 기능::INTEGRATION_TEST,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002620,DB-FRESH,CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,VERIFICATION_EVIDENCE,PRIMARY_AXIS,P0,DB-FRESH,Runtime Test,RUNTIME_TEST,[DB-FRESH / Runtime Test] Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다. 이를 위해 실제 Java25/WAS/DB/Process에서 startup·정상·shutdown·restart를 검증한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Runtime Test 기능을 사용할 때 Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,RUNTIME_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-FRESH; 공통 상세 기능::RUNTIME_TEST,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002621,DB-FRESH,CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,VERIFICATION_EVIDENCE,PRIMARY_AXIS,P0,DB-FRESH,Fault Test,FAULT_TEST,[DB-FRESH / Fault Test] Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다. 이를 위해 DB/network/broker/disk/process/response loss를 side effect 전후에 주입한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Fault Test 기능을 사용할 때 Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,FAULT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-FRESH; 공통 상세 기능::FAULT_TEST,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002622,DB-FRESH,CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,VERIFICATION_EVIDENCE,PRIMARY_AXIS,P0,DB-FRESH,Evidence,EVIDENCE,[DB-FRESH / Evidence] Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다. 이를 위해 exact SHA·clean tree·명령·환경·시각·exit code·report/artifact hash·sanitization을 기록한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Evidence 기능을 사용할 때 Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,EVIDENCE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-FRESH; 공통 상세 기능::EVIDENCE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002623,DB-FRESH,CPF-WP-DB-FRESH-03-VERIFICATION_EVIDENCE,VERIFICATION_EVIDENCE,PRIMARY_AXIS,P0,DB-FRESH,Hygiene,HYGIENE,[DB-FRESH / Hygiene] Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다. 이를 위해 Legacy·Dead Code·Stale Evidence·임시 산출물·Secret·orphan 계약을 제거하고 Gate를 둔다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Hygiene 기능을 사용할 때 Oracle·PostgreSQL·MariaDB 전용 초기 Database/Schema의 CPF Object 0건부터 Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,HYGIENE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-FRESH; 공통 상세 기능::HYGIENE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002624,DB-MIGRATION,CPF-WP-DB-MIGRATION-02-IMPLEMENTATION_CONSUMER,IMPLEMENTATION_CONSUMER,PRIMARY_AXIS,P0,DB-MIGRATION,기능 목적·업무 결과,PURPOSE,"[DB-MIGRATION / 기능 목적·업무 결과] 불변 version migration·expand-migrate-contract·checksum·drift fail-closed·restart·data transform·신규설치 parity를 제공한다. 이를 위해 해결할 업무 문제, 사용 역할, 미제공 위험과 완료 결과를 정의한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.",DB·Module Owner가 실제 제품 경로에서 기능 목적·업무 결과 기능을 사용할 때 불변 version migration·expand-migrate-contract·checksum·drift fail-closed·restart·data transform·신규설치 parity를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,PURPOSE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-MIGRATION; 공통 상세 기능::PURPOSE,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
CPF-FR-002625,DB-MIGRATION,CPF-WP-DB-MIGRATION-01-CONTRACT_OWNERSHIP,CONTRACT_OWNERSHIP,PRIMARY_AXIS,P0,DB-MIGRATION,Owner·경계,OWNER,[DB-MIGRATION / Owner·경계] 불변 version migration·expand-migrate-contract·checksum·drift fail-closed·restart·data transform·신규설치 parity를 제공한다. 이를 위해 단일 Owner Module·Package·DB/API 책임과 금지 의존 방향을 확정한다. 선언·Interface·DTO·문서만 추가하지 말고 실제 Consumer와 전체 호출 경로를 구현한다.,DB·Module Owner가 실제 제품 경로에서 Owner·경계 기능을 사용할 때 불변 version migration·expand-migrate-contract·checksum·drift fail-closed·restart·data transform·신규설치 parity를 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,모든 DB Consumer,OWNER Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,CPF_FINAL_TARGET_REQUIREMENTS.md::DB-MIGRATION; 공통 상세 기능::OWNER,cpf-tools/db + owning module; Public API/SPI/Internal·SQL·Config·Frontend·Script·Test·Docs,재확인 필요,미검증,09dd686c5ae0826594b9c5e1f871d95d95d3ce1c
