request_id,session_local_tracking_id,work_item_id,supporting_work_item_ids,canonical_requirement_id,requirement_id,scenario_id,priority,scenario_type,engineering_gates,primary_owner,integration_owner,mapping_basis,mapping_score
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002197,CPF-SC-000439,P1,RESPONSE_LOSS,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002197,CPF-SC-000440,P1,PARTIAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002197,CPF-SC-000441,P1,PROCESS_KILL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002197,CPF-SC-000442,P1,MULTI_INSTANCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002197,CPF-SC-000443,P1,ROLLBACK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CODE-04-OPERATIONS_SECURITY,CPF-WP-CMN-CODE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-CODE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CODE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CODE-05-DATA_MIGRATION;CPF-WP-CMN-CODE-06-GENERATION_COMPATIBILITY,CMN-CODE,CPF-FR-002197,CPF-SC-000444,P1,SECURITY_LEAK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002258,CPF-SC-000445,P1,POSITIVE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002258,CPF-SC-000446,P1,INVALID,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002258,CPF-SC-000447,P1,UNAUTHORIZED,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002258,CPF-SC-000448,P1,CONFLICT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002258,CPF-SC-000449,P1,DUPLICATE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002258,CPF-SC-000450,P1,TIMEOUT_PRE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002258,CPF-SC-000451,P1,RESPONSE_LOSS,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002258,CPF-SC-000452,P1,PARTIAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002258,CPF-SC-000453,P1,PROCESS_KILL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002258,CPF-SC-000454,P1,MULTI_INSTANCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002258,CPF-SC-000455,P1,ROLLBACK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-MSG-03-VERIFICATION_EVIDENCE,CPF-WP-CMN-MSG-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-MSG-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-MSG-04-DATA_MIGRATION;CPF-WP-CMN-MSG-05-GENERATION_COMPATIBILITY,CMN-MSG,CPF-FR-002258,CPF-SC-000456,P1,SECURITY_LEAK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY;CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,CMN-CALENDAR,CPF-FR-002319,CPF-SC-000457,P1,POSITIVE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S02 Batch + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY;CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,CMN-CALENDAR,CPF-FR-002319,CPF-SC-000458,P1,INVALID,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S02 Batch + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY;CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,CMN-CALENDAR,CPF-FR-002319,CPF-SC-000459,P1,UNAUTHORIZED,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S02 Batch + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY;CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,CMN-CALENDAR,CPF-FR-002319,CPF-SC-000460,P1,CONFLICT,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S02 Batch + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY;CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,CMN-CALENDAR,CPF-FR-002319,CPF-SC-000461,P1,DUPLICATE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S02 Batch + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY;CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,CMN-CALENDAR,CPF-FR-002319,CPF-SC-000462,P1,TIMEOUT_PRE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S02 Batch + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY;CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,CMN-CALENDAR,CPF-FR-002319,CPF-SC-000463,P1,RESPONSE_LOSS,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S02 Batch + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY;CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,CMN-CALENDAR,CPF-FR-002319,CPF-SC-000464,P1,PARTIAL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S02 Batch + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY;CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,CMN-CALENDAR,CPF-FR-002319,CPF-SC-000465,P1,PROCESS_KILL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S02 Batch + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY;CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,CMN-CALENDAR,CPF-FR-002319,CPF-SC-000466,P1,MULTI_INSTANCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S02 Batch + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY;CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,CMN-CALENDAR,CPF-FR-002319,CPF-SC-000467,P1,ROLLBACK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S02 Batch + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-CALENDAR-01-CONTRACT_OWNERSHIP,CPF-WP-CMN-CALENDAR-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-CALENDAR-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-CALENDAR-04-FAILURE_RECOVERY;CPF-WP-CMN-CALENDAR-05-DATA_MIGRATION,CMN-CALENDAR,CPF-FR-002319,CPF-SC-000468,P1,SECURITY_LEAK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S02 Batch + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002380,CPF-SC-000469,P1,POSITIVE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
MISSING_IN_ASSIGNMENT_SOURCE,DEVGPT-V9-S04-LOCAL-20260805-1952,CPF-WP-CMN-TEMPLATE-05-OPERATIONS_SECURITY,CPF-WP-CMN-TEMPLATE-01-CONTRACT_OWNERSHIP;CPF-WP-CMN-TEMPLATE-02-IMPLEMENTATION_CONSUMER;CPF-WP-CMN-TEMPLATE-03-VERIFICATION_EVIDENCE;CPF-WP-CMN-TEMPLATE-04-FAILURE_RECOVERY;CPF-WP-CMN-TEMPLATE-06-DATA_MIGRATION;CPF-WP-CMN-TEMPLATE-07-GENERATION_COMPATIBILITY,CMN-TEMPLATE,CPF-FR-002380,CPF-SC-000470,P1,INVALID,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-common,S03 durable outbox + S05 Admin/API,PARENT_REQUIREMENT_MAPPING,1000
