atomic_id,atomic_type,canonical_requirement_id,work_item_id,assertion_id,assertion_family,acceptance_verdict,evidence_path,evidence_sha256,development_status,verification_status
CPF-FR-002121,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002121-API_OPENAPI,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002122,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002122-FRONTEND,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002123,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002123-ADM_UI,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002124,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002124-BZA_UI,INTEGRATION_BOUNDARY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002125,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002125-GENERATOR,GENERATION_COMPATIBILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002126,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002126-SAMPLE_EDU,GENERATION_COMPATIBILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002127,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002127-JAVADOC,GENERATION_COMPATIBILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002128,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002128-GUIDE,GENERATION_COMPATIBILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002129,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002129-UNIT_TEST,TEST_EVIDENCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002130,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002130-CONTRACT_TEST,TEST_EVIDENCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002131,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002131-INTEGRATION_TEST,TEST_EVIDENCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002132,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002132-RUNTIME_TEST,TEST_EVIDENCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002133,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002133-FAULT_TEST,TEST_EVIDENCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002134,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002134-EVIDENCE,TEST_EVIDENCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002135,CPF-FR,CMN-EXTENSION,CPF-WP-CMN-EXTENSION-04-OPERATIONS_SECURITY,AT-CPF-FR-002135-HYGIENE,TEST_EVIDENCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_extension_contract.log,841484a8214616427a5ab33c4f38598b87b9a9e4bb08255c946f52dd4d379fb3,완료,완료
CPF-FR-002136,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002136-PURPOSE,FUNCTIONAL_ACCEPTANCE,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002137,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002137-OWNER,CONTRACT_OWNERSHIP,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002138,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002138-CONSUMER,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002139,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002139-PUBLIC_API,CONTRACT_OWNERSHIP,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002140,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002140-EXTENSION_SPI,CONTRACT_OWNERSHIP,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002141,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002141-INTERNAL_IMPL,CONTRACT_OWNERSHIP,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002142,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002142-INPUT,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002143,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002143-OUTPUT,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002144,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002144-CONFIG,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002145,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002145-VALIDATION,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002146,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002146-STATE,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002147,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002147-TRANSITION,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002148,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002148-COMMAND,IMPLEMENTATION_CONSUMER,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002149,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002149-QUERY,DATA_DB_QUERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002150,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002150-IDEMPOTENCY,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002151,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002151-CONCURRENCY,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002152,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002152-DEADLINE,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002153,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002153-RETRY,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002154,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002154-CIRCUIT,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002155,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002155-UNKNOWN,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002156,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002156-RECONCILE,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002157,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002157-RECOVERY,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002158,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002158-COMPENSATION,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002159,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002159-ROLLBACK,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002160,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002160-MULTI_INSTANCE,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002161,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002161-LOCAL_REMOTE,FAILURE_RECOVERY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002162,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,AT-CPF-FR-002162-MIXED_VERSION,GENERATION_COMPATIBILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002163,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002163-AUTHN,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002164,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002164-AUTHZ,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002165,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002165-DATA_SCOPE,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
CPF-FR-002166,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,AT-CPF-FR-002166-MASKING,SECURITY_AUDIT_OBSERVABILITY,PASS_WITH_DIRECT_OR_APPROVED_SUBSTITUTE_EVIDENCE,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9,완료,완료
