requirement_id,requirement_title,priority,owner_module,owner_package,source_documents,canonical_requirement_ids,actual_consumer,acceptance_criteria,verification_method,record_type,requirement_level,parent_requirement_id,work_package_id,execution_phase_id,overall_status,development_status,verification_status,_part
CPF-FR-007845,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Trace 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,TRACE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007846,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Health·Readiness 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,HEALTH Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007847,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Alert·Runbook 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,ALERT_RUNBOOK Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007848,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Resource 상한 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,RESOURCE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007849,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 DB Ownership 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,DB_OWNER Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007850,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 DB Schema 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,DB_SCHEMA Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007851,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Runtime Query 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,DB_QUERY Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007852,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Migration 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,DB_MIGRATION Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007853,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 DB Rollback 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,DB_ROLLBACK Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007854,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 3 Vendor 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,DB_VENDOR Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007855,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 API·OpenAPI 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,API_OPENAPI Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007856,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Frontend 연결 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,FRONTEND Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007857,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 ADM 운영 기능 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,ADM_UI Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007858,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 BZA 업무 관리 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,BZA_UI Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007859,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Generator 영향 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,GENERATOR Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007860,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Sample·EDU 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,SAMPLE_EDU Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007861,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 JavaDoc·주석 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,JAVADOC Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007862,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 개발·운영 Guide 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,GUIDE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P07-OPS-OPS-CONFIG,P07,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007863,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Unit Test 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,UNIT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P10-OPS-OPS-CONFIG,P10,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007864,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Contract Test 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,CONTRACT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P10-OPS-OPS-CONFIG,P10,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007865,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Integration Test 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,INTEGRATION_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P10-OPS-OPS-CONFIG,P10,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007866,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Runtime Test 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,RUNTIME_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P10-OPS-OPS-CONFIG,P10,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007867,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Fault Test 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,FAULT_TEST Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P10-OPS-OPS-CONFIG,P10,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
CPF-FR-007868,,P1,cpf-admin control plane + runtime owner,com.cpf.admin,,OPS-CONFIG,모든 Runtime,플랫폼 운영자·SRE가 실제 제품 경로에서 Evidence 기능을 사용할 때 runtime config catalog·schema·encryption·version·staged rollout·approval·dynamic apply·rollback·drift detection을 제공한다.의 결과와 상태·권한·Audit·복구 규칙이 일치해야 한다. Source/API/SQL/Test/Config/Frontend/Script와 exact-SHA Evidence가 연결돼야 한다.,EVIDENCE Source trace + positive/negative test + 실제 Runtime/Browser/DB/Fault 적용 검증,REQUIREMENT,DETAILED_FUNCTION,CPF-RQ-000129,P10-OPS-OPS-CONFIG,P10,,재확인 필요,미검증,CPF_REQUIREMENT_MASTER_PART_005_CPF-FR-006466__CPF-FR-008079.csv
