source_type,work_item_id,source_requirement_ids,source_signal,priority,work_package,current_observation,development_scope,source_consumer_scope,static_high_intensity_acceptance,runtime_high_intensity_acceptance,documentation_currentization,garbage_cleanup,developer_status,verification_status,overall_status,source_identity,closure_rule,item_role,execution_wp_ids,handover_aliases,tracking_parent_ids,root_cause_key,execution_order
INHERITED_CURRENT_CLOSURE,WP-R03.04,HARNESS-MANDATORY-SKIP;REOPEN-15,사용자 지시,P0,WP-R03 Verification Harness / False-Green / Evidence Path Closure,mandatory Batch stage가 SKIP_ENV로 종료,필수 stage는 prerequisite 자동구성 또는 명시 FAIL; mandatory skip final PASS 금지,Full Runtime/Batch/DB3/Browser,"mandatory/optional matrix mutation, skipped mandatory final exit nonzero",환경 정상 시 mandatory skip 0; 장애 시 actionable FAIL,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-H02;WP-FIN01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R03.05,HARNESS-EVIDENCE-IDENTITY;RT-155,Runtime,P0,WP-R03 Verification Harness / False-Green / Evidence Path Closure,Source State After PASS이나 Managed State After FAIL; Root Cause는 nxt3/crosscut verification gate 4종이 canonical governance registry LEGACY_EVIDENCE_SEMANTIC_REGISTRY.jsonl 를 --evidence 기본 출력 대상으로 사용해 단독 실행 시 tracked 정본을 pretty JSON으로 덮어쓴 것 (legacy evidence 144 레코드 소실 실측),검증 중 생성/수정 파일 owner를 분리하고 managed drift 원인을 정확히 추적·cleanup,generator/frontend/build/evidence/temp outputs,"before/after manifest, generated owner allowlist, unexpected drift injection, cleanup idempotency",Full Runtime 후 Source drift 0 / Managed drift 0 / Fresh Replay 동일,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-H02;WP-FIN01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R03.06,HARNESS-HIGH-INTENSITY;REOPEN-14;REOPEN-15,사용자 지시,P0,WP-R03 Verification Harness / False-Green / Evidence Path Closure,Smoke 명칭/부분 contract가 다수 존재,최종 Harness는 모든 기능에 정상+오류+경계+동시성+kill+recovery+rerun을 강제하고 smoke는 진단 보조로만 분류,모든 Runtime stage,"coverage matrix에서 smoke-only closure=0, mutation survival=0",Full lifecycle E2E mandatory stages 전부 실행,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-H02;WP-FIN01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R04.01,RT-109;GEN-DOMAIN,Runtime,P0,WP-R04 Generator / Generated Domain / Idempotency / Consumer Closure,localqa Generated Domain build 실패,scratch/localqa fresh generation이 현재 public contracts로 Java25 build/test/runtime되도록 generator/template/dependency currentize,generator engine/templates/gradle/public starters,fresh generate + verify + clean regenerate + idempotent diff + user-owned preserve + forbidden metadata 0,scratch online/batch variants build/test/start/operation/stop,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R04.02,GEN-IDEMP-MBR,Runtime,P0,WP-R04 Generator / Generated Domain / Idempotency / Consumer Closure,cpf-member SampleTransactionControllerContractTest generator idempotent diff 실패 관측,Generator Root Owner를 수정하고 MBR clean regenerate parity 복구,generator template + cpf-member,clean regenerate diff 0; generated/user-owned classification; multi-feature/dependency matrix,MBR online+batch build/test/DB3/runtime,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R04.03,GEN-IDEMP-EXS,Runtime,P0,WP-R04 Generator / Generated Domain / Idempotency / Consumer Closure,cpf-external 동일 contract test idempotent diff 실패 관측,EXS parity 복구,generator template + cpf-external,clean regenerate diff 0,EXS online build/test/external integration runtime,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R04.04,REOPEN-03,사용자 지시,P0,WP-R04 Generator / Generated Domain / Idempotency / Consumer Closure,새 Domain 추가 자동 discovery 실물 미검증,"domain 1→2→3 추가 시 settings 수동 수정 0, dependency discovery 자동",root Gradle/public workspace/generator,directory/name/dependency/cycle/duplicate mutation,각 단계 build/test/start/health/operation/stop,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R04.05,REOPEN-04,사용자 지시,P0,WP-R04 Generator / Generated Domain / Idempotency / Consumer Closure,Domain 추가가 기존 Domain에 zero-impact인지 미검증,기존 Source/config/DB/BOM/generated/operation/runtime checksum 비교,all generated domains/framework/DB/config,before/after source/config/dependency/db manifest zero unrelated drift,add/remove 후 기존 domain E2E regression,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R04.06,GEN-PUBLIC-BOUNDARY;GEN-DOMAIN;GEN-SETUP,Canonical,P0,WP-R04 Generator / Generated Domain / Idempotency / Consumer Closure,Generated build가 product source composite/public boundary에 의존,Internal leaf/private path 없이 Public Starter/API만 사용하도록 보장,MBR/EXS/Scratch/Open Git,internal import/dependency/private repo/mavenLocal negative,isolated public binary workspace build/runtime,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R04.07,GEN-DB3;DB-BINDING,Canonical,P0,WP-R04 Generator / Generated Domain / Idempotency / Consumer Closure,Generated domain DB3 runtime closure 필요,"logical binding과 vendor binding 분리, persistence none/jdbc/mybatis/jpa supported combinations",generator/db binding/domain repository,3-vendor render/binding/secret/none mutation,Oracle/PostgreSQL/MariaDB actual domain CRUD/transaction/rollback,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R05.01,REOPEN-07;REOPEN-08,사용자 지시,P0,WP-R05 Standalone Runtime Shell — Every Executable Role,Batch role별 실제 독립 Shell 대신 중앙 harness/tool 중심,모든 executable runtime role inventory와 Shell 1:1 matrix 작성,control-plane/scheduler/worker/agent/center-cut/추가 공식 role,main class/task/config/profile/port/instance/pid dependency 전수,각 role Orchestrator 없이 직접 start→readiness→operation→stop→rerun→kill→recovery,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R05.02,REOPEN-07;REOPEN-10,사용자 지시,P0,WP-R05 Standalone Runtime Shell — Every Executable Role,control-plane 독립 Windows/Bash run/stop 실물 미확인,"control-plane Windows PowerShell + Bash start/stop/status(필요 시) entrypoint, config/profile/instance/port/JVM opts/log/PID/timeout/secret masking",cpf-batch/control-plane runtime + official consumers,shell syntax/static security/path/argument/exit/duplicate-start/stale-pid mutation,control-plane direct start/readiness/real operation/stop/rerun/process-kill/recovery,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R05.03,REOPEN-07;REOPEN-10,사용자 지시,P0,WP-R05 Standalone Runtime Shell — Every Executable Role,scheduler 독립 Windows/Bash run/stop 실물 미확인,"scheduler Windows PowerShell + Bash start/stop/status(필요 시) entrypoint, config/profile/instance/port/JVM opts/log/PID/timeout/secret masking",cpf-batch/scheduler runtime + official consumers,shell syntax/static security/path/argument/exit/duplicate-start/stale-pid mutation,scheduler direct start/readiness/real operation/stop/rerun/process-kill/recovery,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R05.04,REOPEN-07;REOPEN-10,사용자 지시,P0,WP-R05 Standalone Runtime Shell — Every Executable Role,worker 독립 Windows/Bash run/stop 실물 미확인,"worker Windows PowerShell + Bash start/stop/status(필요 시) entrypoint, config/profile/instance/port/JVM opts/log/PID/timeout/secret masking",cpf-batch/worker runtime + official consumers,shell syntax/static security/path/argument/exit/duplicate-start/stale-pid mutation,worker direct start/readiness/real operation/stop/rerun/process-kill/recovery,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R05.05,REOPEN-07;REOPEN-10,사용자 지시,P0,WP-R05 Standalone Runtime Shell — Every Executable Role,agent 독립 Windows/Bash run/stop 실물 미확인,"agent Windows PowerShell + Bash start/stop/status(필요 시) entrypoint, config/profile/instance/port/JVM opts/log/PID/timeout/secret masking",cpf-batch/agent runtime + official consumers,shell syntax/static security/path/argument/exit/duplicate-start/stale-pid mutation,agent direct start/readiness/real operation/stop/rerun/process-kill/recovery,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R05.06,REOPEN-07;REOPEN-10,사용자 지시,P0,WP-R05 Standalone Runtime Shell — Every Executable Role,center-cut 독립 Windows/Bash run/stop 실물 미확인,"center-cut Windows PowerShell + Bash start/stop/status(필요 시) entrypoint, config/profile/instance/port/JVM opts/log/PID/timeout/secret masking",cpf-batch/center-cut runtime + official consumers,shell syntax/static security/path/argument/exit/duplicate-start/stale-pid mutation,center-cut direct start/readiness/real operation/stop/rerun/process-kill/recovery,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R05.07,SHELL-WIN-LINUX-PARITY;REOPEN-07,사용자 지시,P0,WP-R05 Standalone Runtime Shell — Every Executable Role,Windows/Linux parity 미검증,공통 engine 또는 동등 계약으로 옵션/exit/log/cleanup parity,모든 standalone shell,parameter help/default/profile/secret/exit code parity matrix,Windows PowerShell + Linux Bash 동일 시나리오,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
INHERITED_CURRENT_CLOSURE,WP-R05.08,SHELL-GARBAGE;GOV-GARBAGE-ZERO,현재 사용자 지시,P1,WP-R05 Standalone Runtime Shell — Every Executable Role,중복 wrapper/retired shell 생성 위험,canonical shell만 남기고 duplicate/retired wrapper manifest화,cpf-batch/cpf-tools runtime scripts,consumer reference 0 확인 후 delete manifest,fresh replay에서 retired shell 재생성 0,관련 정본·사용자/운영 문서·Evidence를 Source와 같은 변경에서 현행화,대체·생성된 stale/duplicate/temp 산출물은 Root-relative DELETE_MANIFEST에 등록,완료,미검증,미검증,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료,TRACKING,WP-CLI01,,,TRACKING,
