work_item_id,role,actor_equivalence,performed,role_status,execution_status,activity,completion_reason,incomplete_reason,command,environment,started_at,ended_at,exit_code,evidence,source_identity,impact_review,regression_review,runtime_result,source_modified,vscode_fresh_import,vscode_scope,vscode_problems_json,vscode_error_count,vscode_warning_count,next_action
WP-R02.02,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,모든 unresolved API/SPI/type를 owner/dependency 기준으로 폐쇄,최신 18 Error에는 실제 type/import/API/constructor/generic 결함과 build-path cascade가 혼재,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,전 모듈,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,Fresh IDE import + root/generated/application runtime
WP-R02.02,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R02.02,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R02.03,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,raw/unchecked/ambiguous generic 호출을 타입 안전하게 보정,"ADM Comparator, Policy Store version inference, Logging Map.Entry, HTTP Header sanitizer, fallback comparator 등 실제 JDT/javac 영향 후보 확인",Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,ADM/Batch/Data/Messaging,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,실제 multi-value/empty/null payload 경로
WP-R02.03,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R02.03,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R02.04,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,JUnit/testkit/provider test dependency를 canonical test contract로 정리,Valkey build path/test classpath 등 fresh Gradle import에서 재확인이 필요한 classpath 진단 포함,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,모든 test source set,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,전체 Java test suites Java25 실행
WP-R02.04,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R02.04,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R02.05,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,deprecated/unused import/local/private/dead code 전수 제거 또는 근거 있는 최소 suppression,최신 Warning 29에 null-safety/unused/suppressions/bridge adapter 진단 포함; warning disable로 숨기지 않음,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Repository Java Source,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,영향 기능 회귀 runtime
WP-R02.05,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R02.05,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R02.06,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,nullable contract/resource ownership/try-with-resources currentize,nullness method-reference 경고를 실제 Source 의미/consumer 기준으로 보정하고 Fresh JDT에서 재검증 필요,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,DB/File/HTTP/Session/Message,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,null/empty/provider failure/timeout/interruption 실제 runtime
WP-R02.06,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R02.06,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R02.07,DEVGPT,Developer GPT / Developer,true,완료,SOURCE_FIXED,Gradle Build Server가 java-library project dependency를 절대경로 class-folder library로 JDT classpath에 중복 등록하는 것을 Root Cause로 확정하고 IDE 전용 output directory 계약을 제거해 Gradle canonical compile output만 사용하도록 수정,cache-valkey→spring-data-redis build path 및 composite/source-set Fresh Import 재검증 필요,동일 VS Code 세션에서 Gradle Refresh/Java Reload 후 전체 Workspace Problems 재수집 미실행,gradlew compileJava compileTestJava --continue --stacktrace; gradlew build --continue --stacktrace; gradlew cpfPrepareIdeClasspath cpfVerifyIdeClasspathModel --stacktrace,Windows 10.0.26200.9168; JDK 25.0.3 Temurin; Gradle 9.1.0; redhat.java 1.55.0; vscjava.vscode-gradle 3.18.0,2026-08-30T11:05:00+09:00,2026-08-30T12:20:00+09:00,0,cpf-docs/governance/development-harness/evidence/devgpt/current/vscode-ide-classpath-clean-replay/RESULT.md,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Owner=root Gradle convention; Consumer=86 Gradle Java project / 88 JDT project 전수,Java25 build 593 tasks BUILD SUCCESSFUL warning 0; JDT class-folder library 540건 누락 0; pytest 28 failed/995 passed로 수정 전과 동일 실패 집합 유지 신규 실패 0,NOT_EXECUTED,true,false,전체 CPF Workspace,,,,Gradle: Refresh Gradle Project → Java: Reload Projects 후 전체 Workspace Problems를 실측하여 Error=0 Warning=0 확인
WP-R02.07,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R02.07,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R02.08,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,"compiler/JDT warning severity lowering, global suppression, exclude pattern을 탐지/금지",warning 숨김 방식 금지,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,gradle/.settings/.vscode/source,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,Fresh IDE 0 warnings
WP-R02.08,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R02.08,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R03.01,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,외부 Evidence path를 안전하게 표현하고 repository-resident/temporary 모두 지원,verify-cpf-execution-scope-exhaustive.py가 외부 temp audit path를 root.relative_to로 변환해 실패,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,execution-scope verifier + local full validation,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,Full Runtime temp evidence 실제 생성→audit/work-package output→package
WP-R03.01,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R03.01,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R03.02,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,원인 diff를 확인하고 stale/generated mutation에 의해 재발하지 않도록 verifier 고정,Runtime 당시 root-generated-domain-prefix FAIL; 최신 ZIP에서 단독 gate는 PASS,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Generated Domain root IA,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,Generator lifecycle/Fresh Replay에서 같은 gate PASS
WP-R03.02,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R03.02,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R03.03,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,Stage dependency graph와 fail-cascade 분류를 추가해 primary/blocked를 구분하되 blocked를 PASS로 바꾸지 않음,공통 compile 결함이 여러 단계에서 반복되어 root cause가 흐려짐,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Full Runtime harness,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,실제 compile/runtime fault injection 후 summary 정확성
WP-R03.03,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R03.03,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R03.04,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,필수 stage는 prerequisite 자동구성 또는 명시 FAIL; mandatory skip final PASS 금지,mandatory Batch stage가 SKIP_ENV로 종료,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Full Runtime/Batch/DB3/Browser,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,환경 정상 시 mandatory skip 0; 장애 시 actionable FAIL
WP-R03.04,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R03.04,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R03.05,DEVGPT,Developer GPT / Developer,true,완료,SOURCE_FIXED,verification gate 4종(verify_annotation_runtime_consumer / verify_redis_valkey_provider_currentization / verify_business_framework_crosscut / run_nxt3_final_all)이 canonical governance registry를 --evidence 기본 출력 대상으로 삼아 tracked 정본을 덮어쓰던 Root Cause를 제거하고 격리 test를 강화,Source State After PASS이나 Managed State After FAIL,,python -m pytest -c cpf-tools/testing/config/pytest.ini cpf-tools/verification/tests/ cpf-tools/release/open-git/tests/ -q; python cpf-docs/governance/development-harness/validators/validate_development_harness.py,Windows 10.0.26200.9168; JDK 25.0.3 Temurin; Gradle 9.1.0; Python 3.13,2026-08-30T12:35:00+09:00,2026-08-30T12:55:00+09:00,0,cpf-docs/governance/development-harness/evidence/devgpt/current/vscode-ide-classpath-clean-replay/HARNESS_EVIDENCE_IDENTITY_REPAIR.md,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,Owner=cpf-tools/verification; Consumer=nxt3 runner/child gate/Managed State 검증/Harness validator; governance current/ 를 출력 대상으로 쓰는 도구 전수 재검색 결과 추가 사례 0,verification+open-git test 148 passed 1 skipped; validate_development_harness PASS(exit 0) REQUIREMENTS=218 WORK_ITEMS=410 ROLE_ROWS=1230; Repository 전체 .jsonl 형식 invalid 0,NOT_APPLICABLE,true,NOT_APPLICABLE,,,,,Managed State After 검증을 동일 Source Identity에서 재실행하여 tracked 정본 불변을 최종 확인
WP-R03.05,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R03.05,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R03.06,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,최종 Harness는 모든 기능에 정상+오류+경계+동시성+kill+recovery+rerun을 강제하고 smoke는 진단 보조로만 분류,Smoke 명칭/부분 contract가 다수 존재,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,모든 Runtime stage,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,Full lifecycle E2E mandatory stages 전부 실행
WP-R03.06,INDEPENDENT_REVIEWER,Codex / Claude,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R03.06,QA,QA,false,미검증,NOT_EXECUTED,Current exact-source 결과 미수입,,해당 역할의 Current exact-source 완료 Evidence 없음,,,,,,,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,,,NOT_EXECUTED,false,false,,,,,Harness 역할/최대강도 규칙에 따라 실행 후 actual Evidence 기록
WP-R04.01,DEVGPT,Developer GPT / Developer,true,완료,VERIFICATION_PENDING,scratch/localqa fresh generation이 현재 public contracts로 Java25 build/test/runtime되도록 generator/template/dependency currentize,localqa Generated Domain build 실패,Current exact-source 최대강도 검증/Evidence 및 QA 완료 전 역할 실행 PASS 금지,,,,,,cpf-docs/governance/development-harness/evidence/devgpt/current/executions/DEVGPT_CURRENT_EXECUTION_SUMMARY.json,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,generator engine/templates/gradle/public starters,,VERIFICATION_PENDING,MIGRATED_PRE_HARNESS,NOT_APPLICABLE,,,,,scratch online/batch variants build/test/start/operation/stop
