work_item_id,source_requirement_ids,priority,work_package,development_status,verification_status,runtime_status,overall_status,development_completion_reason,verification_incomplete_reason,source_identity,devgpt_status,independent_reviewer_status,qa_status,current_action,closure_rule
WP-R06.02,REOPEN-09;REOPEN-10,P0,WP-R06 Batch Dev/Test/Prod Profile & Effective Configuration,완료,미검증,NOT_EXECUTED,미검증,control-plane profile matrix closure,control-plane dev/test real runtime; prod profile startup/preflight without dev/test fallback,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,control-plane dev/test real runtime; prod profile startup/preflight without dev/test fallback,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R06.03,REOPEN-09;REOPEN-10,P0,WP-R06 Batch Dev/Test/Prod Profile & Effective Configuration,완료,미검증,NOT_EXECUTED,미검증,scheduler profile matrix closure,scheduler dev/test real runtime; prod profile startup/preflight without dev/test fallback,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,scheduler dev/test real runtime; prod profile startup/preflight without dev/test fallback,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R06.04,REOPEN-09;REOPEN-10,P0,WP-R06 Batch Dev/Test/Prod Profile & Effective Configuration,완료,미검증,NOT_EXECUTED,미검증,worker profile matrix closure,worker dev/test real runtime; prod profile startup/preflight without dev/test fallback,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,worker dev/test real runtime; prod profile startup/preflight without dev/test fallback,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R06.05,REOPEN-09;REOPEN-10,P0,WP-R06 Batch Dev/Test/Prod Profile & Effective Configuration,완료,미검증,NOT_EXECUTED,미검증,agent profile matrix closure,agent dev/test real runtime; prod profile startup/preflight without dev/test fallback,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,agent dev/test real runtime; prod profile startup/preflight without dev/test fallback,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R06.06,REOPEN-09;REOPEN-10,P0,WP-R06 Batch Dev/Test/Prod Profile & Effective Configuration,완료,미검증,NOT_EXECUTED,미검증,center-cut profile matrix closure,center-cut dev/test real runtime; prod profile startup/preflight without dev/test fallback,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,center-cut dev/test real runtime; prod profile startup/preflight without dev/test fallback,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R06.07,BATCH-PROFILE-ZERO-IMPACT;REOPEN-09,P0,WP-R06 Batch Dev/Test/Prod Profile & Effective Configuration,완료,미검증,NOT_EXECUTED,미검증,profile 변경이 타 Domain/config에 미치는 영향 미검증,dev↔test↔prod switch regression,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,dev↔test↔prod switch regression,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R07.01,REOPEN-01;REL-PUBLIC-WORKSPACE,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,완료,미검증,NOT_EXECUTED,미검증,최신 Source 최상위 public/ 없음,fresh clone-equivalent public workspace bootstrap/build/test/start/health/stop/reset,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,fresh clone-equivalent public workspace bootstrap/build/test/start/health/stop/reset,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R07.02,REOPEN-02;DEVEX-BOOTSTRAP,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,완료,미검증,NOT_EXECUTED,미검증,최상위 bin/ 없음; public golden command 실물 미확인,각 명령 fresh workspace 실제 실행,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,각 명령 fresh workspace 실제 실행,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R07.03,REL-PUBLIC-BINARY,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,완료,미검증,NOT_EXECUTED,미검증,Actual public Maven-folder release 미생성,"isolated cache, no mavenLocal/private repo consumer build",bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,"isolated cache, no mavenLocal/private repo consumer build",현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R07.04,OPEN-GIT-GRADLE;REOPEN-02,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,완료,미검증,NOT_EXECUTED,미검증,Public Gradle wrapper/composite/build logic actual closure 없음,public root + standalone domain build/run,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,public root + standalone domain build/run,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R07.05,OPEN-GIT-SOURCE-ALLOWLIST;REOPEN-01,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,완료,미검증,NOT_EXECUTED,미검증,공개 Source boundary actual output 미검증,actual release output inspect + build consumers,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,actual release output inspect + build consumers,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R07.06,OPEN-GIT-FRESH-GENERATION;REOPEN-01,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,완료,미검증,NOT_EXECUTED,미검증,기존 generated result 복사 금지 requirement 미실행,generated domain compile/test/runtime,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,generated domain compile/test/runtime,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R07.07,OPEN-GIT-EDU-BACKOFFICE;REOPEN-01,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,완료,미검증,NOT_EXECUTED,미검증,EDU/Backoffice public source actual workspace build 미실행,EDU/backoffice representative E2E,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,EDU/backoffice representative E2E,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R07.08,OPEN-GIT-RESET-RERUN;REOPEN-02,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,완료,미검증,NOT_EXECUTED,미검증,reset/rerun idempotency 미검증,bootstrap→run→stop→reset→bootstrap→run 동일 결과,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,bootstrap→run→stop→reset→bootstrap→run 동일 결과,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R07.09,OPEN-GIT-WIN-LINUX;REOPEN-02,P0,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,완료,미검증,NOT_EXECUTED,미검증,Windows/Linux parity 미검증,Windows + Linux fresh workspace,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Windows + Linux fresh workspace,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R07.10,OPEN-GIT-GARBAGE;GOV-GARBAGE-ZERO,P1,WP-R07 Open Git Actual Fresh Release / Public Developer Workspace,완료,미검증,NOT_EXECUTED,미검증,old public workspace/release output stale 위험,fresh release 두 번 실행 후 stale/residue 0,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,fresh release 두 번 실행 후 stale/residue 0,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R08.01,REOPEN-03;REOPEN-04,P0,WP-R08 Domain / Optional Capability Zero-Impact Mutation,완료,미검증,NOT_EXECUTED,미검증,domain add/remove 실물 mutation 미검증,각 mutation build/test/start/operation/stop,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,각 mutation build/test/start/operation/stop,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R08.02,REOPEN-05;REOPEN-06,P0,WP-R08 Domain / Optional Capability Zero-Impact Mutation,완료,미검증,NOT_EXECUTED,미검증,optional remove consumer dependency fail-closed 미검증,remove/re-add runtime,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,remove/re-add runtime,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R08.03,OPTIONAL-BATCH;REOPEN-05,P0,WP-R08 Domain / Optional Capability Zero-Impact Mutation,완료,미검증,NOT_EXECUTED,미검증,online-only/online+batch/batch remove mutation 미검증,online-only vs batch-enabled runtime,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,online-only vs batch-enabled runtime,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R08.04,OPTIONAL-BACKOFFICE;REOPEN-05,P0,WP-R08 Domain / Optional Capability Zero-Impact Mutation,완료,미검증,NOT_EXECUTED,미검증,Backoffice 제거 zero-impact 미검증,on/off full business/admin regression,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,on/off full business/admin regression,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R08.05,OPTIONAL-PERSISTENCE;REOPEN-05,P0,WP-R08 Domain / Optional Capability Zero-Impact Mutation,완료,미검증,NOT_EXECUTED,미검증,none/jdbc/mybatis/jpa supported option mutation 미검증,DB3 CRUD/tx for each supported provider,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,DB3 CRUD/tx for each supported provider,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R08.06,OPTIONAL-CACHE;REOPEN-05,P0,WP-R08 Domain / Optional Capability Zero-Impact Mutation,완료,미검증,NOT_EXECUTED,미검증,none/caffeine/redis/valkey/provider swap mutation 미검증,TTL/invalidation/multi-instance/provider down/reconnect/swap runtime,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,TTL/invalidation/multi-instance/provider down/reconnect/swap runtime,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R08.07,OPTIONAL-MESSAGING;REOPEN-05,P0,WP-R08 Domain / Optional Capability Zero-Impact Mutation,완료,미검증,NOT_EXECUTED,미검증,supported messaging option mutation 미검증,publish/consume/duplicate/out-of-order/poison/DLQ/restart/provider swap,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,publish/consume/duplicate/out-of-order/poison/DLQ/restart/provider swap,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R08.08,OPTIONAL-ZERO-FOOTPRINT;REOPEN-05,P0,WP-R08 Domain / Optional Capability Zero-Impact Mutation,완료,미검증,NOT_EXECUTED,미검증,metadata만으로 zero-impact 완료 금지,application runtime with each optional feature OFF,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,application runtime with each optional feature OFF,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R09.01,RT-39;RT-44;CPF-CONTEXT,P0,WP-R09 Security Context / Session / System6 / Auth-Audit Closure,완료,미검증,NOT_EXECUTED,미검증,SESSION_REQUEST_SCOPE_MISSING:CpfHashes.sha256(session.getId()),login/session request→context→log/audit correlation; raw id absent,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,login/session request→context→log/audit correlation; raw id absent,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R09.02,CPF-SYSTEM6;CPF-TXID;CPF-OPERATION,P0,WP-R09 Security Context / Session / System6 / Auth-Audit Closure,완료,미검증,NOT_EXECUTED,미검증,Security context 수정이 System6/operation/txid에 미치는 회귀 필요,same-JVM + remote + retry + async + batch propagation E2E,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,same-JVM + remote + retry + async + batch propagation E2E,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R09.03,SEC-AUTHZ;REOPEN-14,P0,WP-R09 Security Context / Session / System6 / Auth-Audit Closure,완료,미검증,NOT_EXECUTED,미검증,IDE/Runtime 수정 후 auth boundary 전수 필요,Browser/API dangerous action negative + audit,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Browser/API dangerous action negative + audit,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R09.04,SEC-SECRET-MASK;REOPEN-14,P0,WP-R09 Security Context / Session / System6 / Auth-Audit Closure,완료,미검증,NOT_EXECUTED,미검증,로그/Evidence/raw payload secret 노출 0 재검증,failure paths and downloads/log queries,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,failure paths and downloads/log queries,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R09.05,SEC-SESSION-BFF;REOPEN-14,P0,WP-R09 Security Context / Session / System6 / Auth-Audit Closure,완료,미검증,NOT_EXECUTED,미검증,ADM/Backoffice session/CSRF runtime full closure 필요,browser login/logout/expiry/multi-session/CSRF,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,browser login/logout/expiry/multi-session/CSRF,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R09.06,SEC-AUDIT-TAMPER;REOPEN-14,P0,WP-R09 Security Context / Session / System6 / Auth-Audit Closure,완료,미검증,NOT_EXECUTED,미검증,위험조치 audit/reason/result lineage 전체 확인 필요,dangerous action success/failure/retry/reconcile end-to-end,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,dangerous action success/failure/retry/reconcile end-to-end,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R10.01,RT-125;DB3-RUNTIME,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,완료,미검증,NOT_EXECUTED,미검증,20260827 Oracle Physical FreshInstall은 provision/install/productSeed PASS 후 Verify bat_spring_batch_6_sequence_contract에서 실패,Oracle Fresh→Verify→Runtime→Upgrade→Rollback/Reapply→Cleanup→Fresh Replay,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Oracle Fresh→Verify→Runtime→Upgrade→Rollback/Reapply→Cleanup→Fresh Replay,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
WP-R10.02,DB3;DB-BINDING,P0,WP-R10 DB3 Oracle/PostgreSQL/MariaDB Physical Lifecycle,완료,미검증,NOT_EXECUTED,미검증,mariadb 전체 lifecycle current source 재실행 필요,Fresh DB/User/Schema→install→seed→transactions→history/trace/index/FK→upgrade→rollback→reapply→fault→cleanup→rerun,bb67ca18fcaceb9ddfda5c082f2f38e8deb76b5a58f30afc6c4ad04c31400d74,완료,미검증,미검증,Fresh DB/User/Schema→install→seed→transactions→history/trace/index/FK→upgrade→rollback→reapply→fault→cleanup→rerun,현재 Source Identity에서 Source+Consumer+고강도 정적+고강도 Runtime(해당 시)+Evidence+Garbage=0가 모두 확인된 경우에만 완료
