requirement_id,priority,area,requirement_type,owner_module,source_scope,consumer_scope,requirement,implementation_details,positive_acceptance,negative_acceptance,concurrency_failure_recovery,evidence_required,completion_prohibited_when,related_defects,initial_status
QA33-REQ-115,P0,Governance,CROSS_CUTTING_ACCEPTANCE,repository-wide,모든 Matrix,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",허용 상태 6개만 사용하고 development_status와 verification_status를 분리한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-116,P0,Traceability,CROSS_CUTTING_ACCEPTANCE,repository-wide,Requirement/Defect/Scenario/OSS/Evidence,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",Requirement→Source/API/SQL/Test/Runtime/Evidence와 구현→Requirement/Owner/Consumer를 양방향 검증한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-117,P0,Build,CROSS_CUTTING_ACCEPTANCE,repository-wide,전체 Gradle Project graph,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact","fresh clone, empty cache, Java25에서 settings evaluation부터 full build/test/publish simulation을 실행한다.",QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-118,P0,Build,CROSS_CUTTING_ACCEPTANCE,repository-wide,LOCAL_DEV/REMOTE/OFFLINE,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",Artifact mode 사이 fallback 없이 plugin/dependency/publication 공급원을 fail-closed한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-119,P1,Build,CROSS_CUTTING_ACCEPTANCE,repository-wide,POM/BOM/lock/SBOM,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact","Source dependency, Published POM, resolved graph, final artifact, SBOM을 양방향 대조한다.",QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-120,P0,Frontend,CROSS_CUTTING_ACCEPTANCE,repository-wide,ADM/BZA package/generated/bundle,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact","Node/npm exact version, lockfile, generated client, browser bundle hash를 동일 Source SHA에 연결한다.",QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-121,P0,Frontend,CROSS_CUTTING_ACCEPTANCE,repository-wide,ADM/BZA 모든 Route,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",권한/loading/empty/error/paging/sort/responsive/keyboard/a11y를 실제 Browser에서 검증한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-122,P0,Security,CROSS_CUTTING_ACCEPTANCE,repository-wide,ADM/BZA BFF,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact","Body/storage/log/URL/DOM에 access token, refresh token, session id, cookie secret 원문 노출 0을 증명한다.",QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-123,P0,Security,CROSS_CUTTING_ACCEPTANCE,repository-wide,위험 운영 API,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",권한·사유·승인·감사·결과·재실행 제한을 server에서 강제하고 client actor field를 신뢰하지 않는다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-124,P0,Gateway,CROSS_CUTTING_ACCEPTANCE,repository-wide,SCG MVC Data Plane,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",SCG 표준 lifecycle/filter/loadbalancer/resilience를 실제 Primary로 사용하고 자체 proxy/Dual Primary를 제거한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-125,P0,Gateway,CROSS_CUTTING_ACCEPTANCE,repository-wide,Scale-out/stream,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",다중 Gateway와 long response/disconnect/retry/failover에서 attempt/transaction ledger가 실제 완료와 일치한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-126,P0,Batch,CROSS_CUTTING_ACCEPTANCE,repository-wide,Spring Batch Primary,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",Job/Step/Repository/ExecutionContext/Restart/Partition/Remote lifecycle을 Spring Batch 표준 정본으로 사용한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-127,P0,Batch,CROSS_CUTTING_ACCEPTANCE,repository-wide,Control Plane,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",승인·idempotency·fencing·UNKNOWN_RESULT·audit를 Spring Batch execution ID와 복구 가능하게 연결한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-128,P0,Kafka,CROSS_CUTTING_ACCEPTANCE,repository-wide,Remote Batch,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact","at-least-once+consumer idempotency, stable correlation, DLT, rebalance, response loss 복구를 실제 Kafka에서 증명한다.",QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-129,P0,Scheduler,CROSS_CUTTING_ACCEPTANCE,repository-wide,db-scheduler+Spring Batch,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",Trigger claim과 Job start 사이 결과 불명 거래를 outbox/reconciliation으로 복구한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-130,P0,Database,CROSS_CUTTING_ACCEPTANCE,repository-wide,Oracle/PostgreSQL/MariaDB,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact","동일 canonical schema 의미, migration/rollback/checksum/drift/data retention을 3DB에서 검증한다.",QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-131,P0,Deployment,CROSS_CUTTING_ACCEPTANCE,repository-wide,Control Server/Agent,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",실제 변경 side effect만 보상하고 idempotency/fencing/unknown/approval/audit를 상태기계로 증명한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-132,P0,Artifact,CROSS_CUTTING_ACCEPTANCE,repository-wide,Signature/Trust/State,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",Binary와 local state 모두 tamper-evident하고 key rotation/revocation/rollback 재검증을 제공한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-133,P0,Resource,CROSS_CUTTING_ACCEPTANCE,repository-wide,Archive/Attachment/File,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact","모든 생성·추출·전송 경로가 bounded streaming, canonical path, atomic publish, cleanup, cancellation을 제공한다.",QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-134,P0,Supply Chain,CROSS_CUTTING_ACCEPTANCE,repository-wide,Final release artifacts,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",CycloneDX/ORT/Syft/Grype가 동일 final artifact와 exact SHA를 검사하고 policy 위반 시 fail-closed한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-135,P1,Observability,CROSS_CUTTING_ACCEPTANCE,repository-wide,Transaction/Batch/Gateway/Kafka/Agent,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",system/instance/transaction/execution/attempt 식별자와 masking/cardinality를 trace/log/metric에서 검증한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-136,P1,Generator,CROSS_CUTTING_ACCEPTANCE,repository-wide,create-domain/golden generated domain,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",Core/Starter/Header/DB/API 변경을 Generator template과 generated output에 동기화한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-137,P0,Evidence,CROSS_CUTTING_ACCEPTANCE,repository-wide,sanitized current evidence,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact","직접 실행하지 않은 검증은 PASS 금지, Evidence current SHA와 민감정보 제거를 자동 검사한다.",QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
QA33-REQ-138,P0,Repository Hygiene,CROSS_CUTTING_ACCEPTANCE,repository-wide,Repository 전체,"모든 공식 Module, Generated Domain, Runtime, SQL, Script, Test, Release Artifact",build/node_modules/cache/log/zip/key/credential/stale overlay/dead code를 Git/결과 ZIP에서 차단한다.,QA32 결함의 변형 재발을 막는 저장소 전역 완료 기준이다.,정본 Gate와 실제 Runtime Evidence가 모두 통과하고 Matrix가 exact path와 Evidence를 가리킨다.,"Dependency/Marker만 추가, 일부 Consumer만 이관, Legacy/Dual Primary 유지, 미실행 PASS 기록 시 실패한다.",관련 topology의 다중 인스턴스·부분 실패·retry/recovery/rollback을 포함한다.,"exact SHA, command, environment, timestamps, exitCode, report/artifact hash, sanitization",부분 구현/미구현/미검증/실패/재확인 필요가 한 건이라도 남은 경우,,미구현
