record_type,record_id,related_requirement_id,development_status,verification_status,source_or_evidence_paths,notes
REQUIREMENT,BUILD-API-001,BUILD-API-001,완료,미검증,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,BUILD-REL-001,BUILD-REL-001,완료,미검증,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-tools/supply-chain/**;cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-docs/legal/THIRD_PARTY_NOTICES_QA32.md;cpf-core/src/main/java/com/cpf/core/api/archive/**;cpf-core/src/main/java/com/cpf/core/api/attachment/**;cpf-core/src/main/java/com/cpf/core/common/archive/LocalCpfArchiveService.java;cpf-core/src/main/java/com/cpf/core/common/attachment/LocalCpfAttachmentStorageAdapter.java;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,BUILD-PROV-002,BUILD-PROV-002,완료,미검증,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-tools/supply-chain/**;cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-docs/legal/THIRD_PARTY_NOTICES_QA32.md;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,BUILD-GEN-004,BUILD-GEN-004,완료,미검증,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-starters/cache/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,BUILD-PKG-002,BUILD-PKG-002,완료,미검증,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-tools/supply-chain/**;cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-docs/legal/THIRD_PARTY_NOTICES_QA32.md;cpf-core/src/main/java/com/cpf/core/api/archive/**;cpf-core/src/main/java/com/cpf/core/api/attachment/**;cpf-core/src/main/java/com/cpf/core/common/archive/LocalCpfArchiveService.java;cpf-core/src/main/java/com/cpf/core/common/attachment/LocalCpfAttachmentStorageAdapter.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,BUILD-ART-005,BUILD-ART-005,완료,미검증,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-starters/cache/**;cpf-tools/supply-chain/**;cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-docs/legal/THIRD_PARTY_NOTICES_QA32.md;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,BUILD-PROV-003,BUILD-PROV-003,완료,미검증,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,BUILD-ART-006,BUILD-ART-006,완료,미검증,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-starters/secret/**;cpf-biz-admin/src/main/java/com/cpf/bizadmin/auth/service/BzaBootstrapRunner.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,BUILD-GOV-001,BUILD-GOV-001,완료,미검증,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-tools/supply-chain/**;cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-docs/legal/THIRD_PARTY_NOTICES_QA32.md;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,BUILD-OBS-001,BUILD-OBS-001,완료,미검증,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SRC-ABSENCE-001,SRC-ABSENCE-001,완료,미검증,cpf-tools/scripts/verify-cpf-qa32-repository-security.py,정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SRC-ERR-001,SRC-ERR-001,완료,미검증,cpf-starters/resilience/**;cpf-starters/observability/**;cpf-tools/supply-chain/**;cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-docs/legal/THIRD_PARTY_NOTICES_QA32.md;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SRC-CONC-001,SRC-CONC-001,완료,미검증,"cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-starters/observability/**",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SRC-EXEC-001,SRC-EXEC-001,완료,미검증,"cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-repository-security.py",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SRC-EGRESS-001,SRC-EGRESS-001,완료,미검증,cpf-starters/resilience/**;cpf-starters/observability/**;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,CFG-ENV-001,CFG-ENV-001,완료,미검증,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-starters/secret/**;cpf-biz-admin/src/main/java/com/cpf/bizadmin/auth/service/BzaBootstrapRunner.java;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SRC-INCOMPLETE-001,SRC-INCOMPLETE-001,완료,미검증,cpf-tools/supply-chain/**;cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-docs/legal/THIRD_PARTY_NOTICES_QA32.md;cpf-tools/scripts/verify-cpf-qa32-repository-security.py,정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SEC-SCRIPT-001,SEC-SCRIPT-001,완료,미검증,"cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,BUILD-PS-001,BUILD-PS-001,완료,미검증,"cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-tools/supply-chain/**;cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-docs/legal/THIRD_PARTY_NOTICES_QA32.md;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SRC-FS-001,SRC-FS-001,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/archive/**;cpf-core/src/main/java/com/cpf/core/api/attachment/**;cpf-core/src/main/java/com/cpf/core/common/archive/LocalCpfArchiveService.java;cpf-core/src/main/java/com/cpf/core/common/attachment/LocalCpfAttachmentStorageAdapter.java;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SRC-REFLECT-001,SRC-REFLECT-001,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/archive/**;cpf-core/src/main/java/com/cpf/core/api/attachment/**;cpf-core/src/main/java/com/cpf/core/common/archive/LocalCpfArchiveService.java;cpf-core/src/main/java/com/cpf/core/common/attachment/LocalCpfAttachmentStorageAdapter.java;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-repository-security.py,정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SRC-DESER-001,SRC-DESER-001,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/archive/**;cpf-core/src/main/java/com/cpf/core/api/attachment/**;cpf-core/src/main/java/com/cpf/core/common/archive/LocalCpfArchiveService.java;cpf-core/src/main/java/com/cpf/core/common/attachment/LocalCpfAttachmentStorageAdapter.java;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SEC-CRYPTO-001,SEC-CRYPTO-001,완료,미검증,cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SRC-SQL-001,SRC-SQL-001,완료,미검증,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SRC-RESOURCE-001,SRC-RESOURCE-001,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/archive/**;cpf-core/src/main/java/com/cpf/core/api/attachment/**;cpf-core/src/main/java/com/cpf/core/common/archive/LocalCpfArchiveService.java;cpf-core/src/main/java/com/cpf/core/common/attachment/LocalCpfAttachmentStorageAdapter.java;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SEC-BOOTSTRAP-001,SEC-BOOTSTRAP-001,완료,미검증,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-biz-admin/src/main/java/com/cpf/bizadmin/auth/service/BzaBootstrapRunner.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V85__*.sql;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,OPS-DEPLOY-001,OPS-DEPLOY-001,완료,미검증,"cpf-batch/execution-runtime/**;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V82__*.sql;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V84__*.sql;cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,OPS-PROBE-001,OPS-PROBE-001,완료,미검증,cpf-tools/supply-chain/**;cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-docs/legal/THIRD_PARTY_NOTICES_QA32.md;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SEC-ARTIFACT-001,SEC-ARTIFACT-001,완료,미검증,cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;settings.gradle;build.gradle;gradle/cpf-stack.properties;cpf-tools/scripts/verify-cpf-qa32-generator.py;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SEC-HTTP-001,SEC-HTTP-001,완료,미검증,"cpf-gateway/src/main/java/com/cpf/gateway/scg/**;cpf-gateway/build.gradle;cpf-docs/work/manifest/CPF_20260731_QA32_DELETE_MANIFEST.txt;cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-batch/control-server/src/main/java/com/cpf/batch/control/deploy/**;cpf-batch/host-agent/src/main/java/com/cpf/batch/agent/**;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
REQUIREMENT,SEC-PARSER-001,SEC-PARSER-001,완료,미검증,cpf-starters/featureflag/**;cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Gate 통과; Java25/3DB/Kafka/Playwright exact-SHA Runtime 검증 필요
DEFECT,QA31-D001,,완료,완료,cpf-tools/scripts/verify-cpf-qa32-repository-security.py;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Source/Gate로 재검증
DEFECT,QA31-D002,,완료,완료,cpf-tools/supply-chain/**;cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-docs/legal/THIRD_PARTY_NOTICES_QA32.md;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Source/Gate로 재검증
DEFECT,QA31-D003,,완료,완료,cpf-gateway/src/main/java/com/cpf/gateway/scg/**;cpf-gateway/build.gradle;cpf-docs/work/manifest/CPF_20260731_QA32_DELETE_MANIFEST.txt;cpf-tools/supply-chain/**;cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-docs/legal/THIRD_PARTY_NOTICES_QA32.md;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Source/Gate로 재검증
DEFECT,QA31-D004,,완료,완료,cpf-tools/supply-chain/**;cpf-tools/scripts/generate-cpf-supply-chain-evidence.ps1;cpf-docs/legal/THIRD_PARTY_NOTICES_QA32.md;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv,정적 Source/Gate로 재검증
DEFECT,QA31-D005,,완료,완료,"cpf-admin/frontend/**;cpf-biz-admin/frontend/**;cpf-starters/security/**;cpf-tools/db/vendor/{oracle,postgresql,mariadb}/**/V83__*.sql;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa32-completion.py;cpf-docs/quality/CPF_20260730_QA32_RESULT_MATRIX.csv",정적 Source/Gate로 재검증
