scenario_id,requirement_id,priority,phase,scenario_type,title,preconditions,steps,expected_result,required_evidence,mandatory,initial_status
QA32-S151,SRC-EGRESS-001,P1,P3_SOURCE_SECURITY_RELIABILITY,COMPLETION_GATE,Outbound Network·HTTP Resilience·Egress 통제 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(raw client/URI scanner)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; policy decision/traces,Y,NOT_EXECUTED
QA32-S152,CFG-ENV-001,P1,P2_BUILD_SUPPLY_GENERATOR,POSITIVE_VERTICAL_SLICE,환경·Profile·Secret Fixture 경계 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 application/env/generator/tests의 현재 구현 및 consumer inventory를 확보한다.,no prod loopback/default secret; profile isolation; required config을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.,environment classification과 prod fail-closed이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,effective config masked,Y,NOT_EXECUTED
QA32-S153,CFG-ENV-001,P1,P2_BUILD_SUPPLY_GENERATOR,NEGATIVE_FAILURE_INJECTION,환경·Profile·Secret Fixture 경계 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 application/env/generator/tests의 현재 구현 및 consumer inventory를 확보한다.,"다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: renamed/empty profile, missing vars. 또한 금지된 부분 구현 방식(__REPLACE_BY_ENV__ 존재만으로 안전 판단)을 의도적으로 재현한다.","위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, effective config masked",Y,NOT_EXECUTED
QA32-S154,CFG-ENV-001,P1,P2_BUILD_SUPPLY_GENERATOR,COMPLETION_GATE,환경·Profile·Secret Fixture 경계 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(config scanner/profile tests)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; effective config masked,Y,NOT_EXECUTED
QA32-S155,SRC-INCOMPLETE-001,P1,P3_SOURCE_SECURITY_RELIABILITY,POSITIVE_VERTICAL_SLICE,Reachable Stub·Placeholder·Unsupported Path 차단 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 product/generated runtime source의 현재 구현 및 consumer inventory를 확보한다.,capability discovery and allowlisted unsupported with owner/expiry을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.,release scope reachable path는 fully implemented or disabled capability이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,inventory/results,Y,NOT_EXECUTED
QA32-S156,SRC-INCOMPLETE-001,P1,P3_SOURCE_SECURITY_RELIABILITY,NEGATIVE_FAILURE_INJECTION,Reachable Stub·Placeholder·Unsupported Path 차단 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 product/generated runtime source의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: invoke every capability. 또한 금지된 부분 구현 방식(문서 TODO 개수로 완료 판단; throw stub 방치)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, inventory/results",Y,NOT_EXECUTED
QA32-S157,SRC-INCOMPLETE-001,P1,P3_SOURCE_SECURITY_RELIABILITY,COMPLETION_GATE,Reachable Stub·Placeholder·Unsupported Path 차단 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(stub scanner/coverage)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; inventory/results,Y,NOT_EXECUTED
QA32-S158,SEC-SCRIPT-001,P1,P3_SOURCE_SECURITY_RELIABILITY,POSITIVE_VERTICAL_SLICE,PowerShell Script 신뢰·실행 경계 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 all ps1 invocations의 현재 구현 및 consumer inventory를 확보한다.,"no unrestricted Bypass, no dynamic download/Invoke-Expression을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.",trusted canonical scripts with hash/signature evidence이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,script hash/exit,Y,NOT_EXECUTED
QA32-S159,SEC-SCRIPT-001,P1,P3_SOURCE_SECURITY_RELIABILITY,NEGATIVE_FAILURE_INJECTION,PowerShell Script 신뢰·실행 경계 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 all ps1 invocations의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: tampered/outside/symlink script. 또한 금지된 부분 구현 방식(호출 문자열만 변경)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, script hash/exit",Y,NOT_EXECUTED
QA32-S160,SEC-SCRIPT-001,P1,P3_SOURCE_SECURITY_RELIABILITY,COMPLETION_GATE,PowerShell Script 신뢰·실행 경계 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(script invocation scanner)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; script hash/exit,Y,NOT_EXECUTED
QA32-S161,BUILD-PS-001,P2,P2_BUILD_SUPPLY_GENERATOR,POSITIVE_VERTICAL_SLICE,PowerShell Runtime·호환성·HTTP 계약 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 all ps1의 현재 구현 및 consumer inventory를 확보한다.,"version preflight, no UseBasicParsing, ExitCode/JSON schema을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.",pinned supported pwsh and strict error/encoding/http behavior이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,version/logs,Y,NOT_EXECUTED
QA32-S162,BUILD-PS-001,P2,P2_BUILD_SUPPLY_GENERATOR,NEGATIVE_FAILURE_INJECTION,PowerShell Runtime·호환성·HTTP 계약 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 all ps1의 현재 구현 및 consumer inventory를 확보한다.,"다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: Windows/Linux, HTTP errors. 또한 금지된 부분 구현 방식(PowerShell 7에서만 우연히 통과)을 의도적으로 재현한다.","위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, version/logs",Y,NOT_EXECUTED
QA32-S163,BUILD-PS-001,P2,P2_BUILD_SUPPLY_GENERATOR,COMPLETION_GATE,PowerShell Runtime·호환성·HTTP 계약 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(PSScriptAnalyzer/custom gate)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; version/logs,Y,NOT_EXECUTED
QA32-S164,SRC-FS-001,P1,P3_SOURCE_SECURITY_RELIABILITY,POSITIVE_VERTICAL_SLICE,Runtime File·Directory Security Boundary 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 files/temp/archive/spool/upload의 현재 구현 및 consumer inventory를 확보한다.,"safe path service, permissions, retention, ownership을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.","canonical allowed roots, no-follow, atomic lifecycle, quota이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.",file inventory/audit,Y,NOT_EXECUTED
QA32-S165,SRC-FS-001,P1,P3_SOURCE_SECURITY_RELIABILITY,NEGATIVE_FAILURE_INJECTION,Runtime File·Directory Security Boundary 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 files/temp/archive/spool/upload의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: traversal/symlink/race/disk full. 또한 금지된 부분 구현 방식(normalize만 사용)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, file inventory/audit",Y,NOT_EXECUTED
QA32-S166,SRC-FS-001,P1,P3_SOURCE_SECURITY_RELIABILITY,COMPLETION_GATE,Runtime File·Directory Security Boundary 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(file API architecture gate)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; file inventory/audit,Y,NOT_EXECUTED
QA32-S167,SRC-REFLECT-001,P2,P3_SOURCE_SECURITY_RELIABILITY,POSITIVE_VERTICAL_SLICE,Reflection·Dynamic Loading·DTO Mapping 경계 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 reflection/class/resource loading의 현재 구현 및 consumer inventory를 확보한다.,"limited setAccessible, JPMS/native metadata을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.",registered type/package/resource allowlist and public access preferred이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,allowlist/tests,Y,NOT_EXECUTED
QA32-S168,SRC-REFLECT-001,P2,P3_SOURCE_SECURITY_RELIABILITY,NEGATIVE_FAILURE_INJECTION,Reflection·Dynamic Loading·DTO Mapping 경계 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 reflection/class/resource loading의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: unregistered class/private access. 또한 금지된 부분 구현 방식(API 존재만 제거하거나 무제한 allowlist)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, allowlist/tests",Y,NOT_EXECUTED
QA32-S169,SRC-REFLECT-001,P2,P3_SOURCE_SECURITY_RELIABILITY,COMPLETION_GATE,Reflection·Dynamic Loading·DTO Mapping 경계 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(reflection scanner)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; allowlist/tests,Y,NOT_EXECUTED
QA32-S170,SRC-DESER-001,P1,P3_SOURCE_SECURITY_RELIABILITY,POSITIVE_VERTICAL_SLICE,JSON 역직렬화 입력 계약 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 ObjectMapper/external JSON/manifest의 현재 구현 및 consumer inventory를 확보한다.,"no default typing, polymorphic allowlist, unknown/duplicate/size policy을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.",typed DTO/schema and parser resource limits이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,schema/test results,Y,NOT_EXECUTED
QA32-S171,SRC-DESER-001,P1,P3_SOURCE_SECURITY_RELIABILITY,NEGATIVE_FAILURE_INJECTION,JSON 역직렬화 입력 계약 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 ObjectMapper/external JSON/manifest의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: deep/large/type confusion/duplicate. 또한 금지된 부분 구현 방식(ObjectMapper singleton만 만들고 raw input 유지)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, schema/test results",Y,NOT_EXECUTED
QA32-S172,SRC-DESER-001,P1,P3_SOURCE_SECURITY_RELIABILITY,COMPLETION_GATE,JSON 역직렬화 입력 계약 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(deser scanner/schema gate)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; schema/test results,Y,NOT_EXECUTED
QA32-S173,SEC-CRYPTO-001,P1,P3_SOURCE_SECURITY_RELIABILITY,POSITIVE_VERTICAL_SLICE,Cryptography Algorithm·Key Lifecycle Gate 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 hash/cipher/mac/signature/token의 현재 구현 및 consumer inventory를 확보한다.,"AEAD, strong KDF, constant time, key ID/version/revocation을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.",approved algorithms and provider-backed key lifecycle이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,algorithm/key metadata,Y,NOT_EXECUTED
QA32-S174,SEC-CRYPTO-001,P1,P3_SOURCE_SECURITY_RELIABILITY,NEGATIVE_FAILURE_INJECTION,Cryptography Algorithm·Key Lifecycle Gate 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 hash/cipher/mac/signature/token의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: tamper/nonce/key rotation. 또한 금지된 부분 구현 방식(API 이름만 바꿈)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, algorithm/key metadata",Y,NOT_EXECUTED
QA32-S175,SEC-CRYPTO-001,P1,P3_SOURCE_SECURITY_RELIABILITY,COMPLETION_GATE,Cryptography Algorithm·Key Lifecycle Gate 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(crypto scanner/known-answer)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; algorithm/key metadata,Y,NOT_EXECUTED
QA32-S176,SRC-SQL-001,P1,P3_SOURCE_SECURITY_RELIABILITY,POSITIVE_VERTICAL_SLICE,동적 SQL·Query Construction 공통 계약 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 JDBC/MyBatis/vendor SQL의 현재 구현 및 consumer inventory를 확보한다.,query timeout/max rows and 3DB tests을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.,values bind; identifiers/ordering allowlist/catalog이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,query/test evidence,Y,NOT_EXECUTED
QA32-S177,SRC-SQL-001,P1,P3_SOURCE_SECURITY_RELIABILITY,NEGATIVE_FAILURE_INJECTION,동적 SQL·Query Construction 공통 계약 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 JDBC/MyBatis/vendor SQL의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: injection/invalid identifier. 또한 금지된 부분 구현 방식(StringBuilder 전부 금지 또는 값 concat 방치)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, query/test evidence",Y,NOT_EXECUTED
QA32-S178,SRC-SQL-001,P1,P3_SOURCE_SECURITY_RELIABILITY,COMPLETION_GATE,동적 SQL·Query Construction 공통 계약 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(SQL taint/static gate)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; query/test evidence,Y,NOT_EXECUTED
QA32-S179,SRC-RESOURCE-001,P1,P3_SOURCE_SECURITY_RELIABILITY,POSITIVE_VERTICAL_SLICE,Bounded Streaming·Memory·Disk·Process Output 자원 계약 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 files/http/archive/log/process/spool의 현재 구현 및 consumer inventory를 확보한다.,size/count/ratio/concurrency/quota/cleanup/backpressure을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.,streaming and layered resource budgets이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,JFR/heap/disk/FD,Y,NOT_EXECUTED
QA32-S180,SRC-RESOURCE-001,P1,P3_SOURCE_SECURITY_RELIABILITY,NEGATIVE_FAILURE_INJECTION,Bounded Streaming·Memory·Disk·Process Output 자원 계약 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 files/http/archive/log/process/spool의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: OOM/disk full/zip bomb/output flood. 또한 금지된 부분 구현 방식(개별 5MB 상한만 추가)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, JFR/heap/disk/FD",Y,NOT_EXECUTED
QA32-S181,SRC-RESOURCE-001,P1,P3_SOURCE_SECURITY_RELIABILITY,COMPLETION_GATE,Bounded Streaming·Memory·Disk·Process Output 자원 계약 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(resource API inventory)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; JFR/heap/disk/FD,Y,NOT_EXECUTED
QA32-S182,SEC-BOOTSTRAP-001,P0,P3_SOURCE_SECURITY_RELIABILITY,POSITIVE_VERTICAL_SLICE,특권 초기 관리자 Bootstrap 수명주기 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 ADM/BZA/service account의 현재 구현 및 consumer inventory를 확보한다.,"environment classification, nonce/fingerprint, reconciliation을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.",one-time approved expiring bootstrap and disable-after-success이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,approval/audit,Y,NOT_EXECUTED
QA32-S183,SEC-BOOTSTRAP-001,P0,P3_SOURCE_SECURITY_RELIABILITY,NEGATIVE_FAILURE_INJECTION,특권 초기 관리자 Bootstrap 수명주기 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 ADM/BZA/service account의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: restart/concurrent/stolen env/expired. 또한 금지된 부분 구현 방식(강한 비밀번호만 추가)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, approval/audit",Y,NOT_EXECUTED
QA32-S184,SEC-BOOTSTRAP-001,P0,P3_SOURCE_SECURITY_RELIABILITY,COMPLETION_GATE,특권 초기 관리자 Bootstrap 수명주기 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(bootstrap gate)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; approval/audit,Y,NOT_EXECUTED
QA32-S185,SEC-BOOTSTRAP-001,P0,P3_SOURCE_SECURITY_RELIABILITY,P0_RECOVERY_REHEARSAL,특권 초기 관리자 Bootstrap 수명주기 장애 중단·재시작·복구,실제 또는 격리된 동등 환경에서 처리 중 상태와 persistent evidence가 준비되어 있다.,"처리 중 process kill, response loss, duplicate retry, stale worker/instance, restart를 조합하여 주입하고 reconciliation 또는 rollback을 실행한다.",데이터 손상·중복 side effect·권한 우회 없이 실제 상태가 확정되며 UNKNOWN_RESULT는 임의 성공/실패로 축약되지 않는다.,"전후 DB/ledger/state diff, recovery command, exact artifact/source SHA, final actual state",Y,NOT_EXECUTED
QA32-S186,OPS-DEPLOY-001,P0,P4_RUNTIME_OPERATIONS,POSITIVE_VERTICAL_SLICE,배포·Rollback 상태기계와 Lock Ownership 계약 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 deployment/agent/installer의 현재 구현 및 consumer inventory를 확보한다.,"only changed instances, reconcile unknown을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.","per-instance journal, selective reverse rollback, fencing이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.",journal/final actual,Y,NOT_EXECUTED
QA32-S187,OPS-DEPLOY-001,P0,P4_RUNTIME_OPERATIONS,NEGATIVE_FAILURE_INJECTION,배포·Rollback 상태기계와 Lock Ownership 계약 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 deployment/agent/installer의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: failure each stage/kill/lock contention. 또한 금지된 부분 구현 방식(try/finally만 추가)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, journal/final actual",Y,NOT_EXECUTED
QA32-S188,OPS-DEPLOY-001,P0,P4_RUNTIME_OPERATIONS,COMPLETION_GATE,배포·Rollback 상태기계와 Lock Ownership 계약 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(state-machine tests)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; journal/final actual,Y,NOT_EXECUTED
QA32-S189,OPS-DEPLOY-001,P0,P4_RUNTIME_OPERATIONS,P0_RECOVERY_REHEARSAL,배포·Rollback 상태기계와 Lock Ownership 계약 장애 중단·재시작·복구,실제 또는 격리된 동등 환경에서 처리 중 상태와 persistent evidence가 준비되어 있다.,"처리 중 process kill, response loss, duplicate retry, stale worker/instance, restart를 조합하여 주입하고 reconciliation 또는 rollback을 실행한다.",데이터 손상·중복 side effect·권한 우회 없이 실제 상태가 확정되며 UNKNOWN_RESULT는 임의 성공/실패로 축약되지 않는다.,"전후 DB/ledger/state diff, recovery command, exact artifact/source SHA, final actual state",Y,NOT_EXECUTED
QA32-S190,OPS-PROBE-001,P1,P4_RUNTIME_OPERATIONS,POSITIVE_VERTICAL_SLICE,Health·Readiness·Functional Smoke Probe 계약 정상 수직 Slice,Repository HEAD와 시작 SHA를 기록하고 all probes/smoke의 현재 구현 및 consumer inventory를 확보한다.,liveness/readiness/functional separation을 구현한다. UI/API/Owner/DB 또는 State/Runtime Consumer/실패·복구/Audit가 해당되는 경우 모두 연결한 뒤 실제 실행한다.,typed staged probes with actual deadlines/schema/auth이 실제 Primary Path에서 동작하며 legacy fallback 없이 성공한다.,probe structured result,Y,NOT_EXECUTED
QA32-S191,OPS-PROBE-001,P1,P4_RUNTIME_OPERATIONS,NEGATIVE_FAILURE_INJECTION,Health·Readiness·Functional Smoke Probe 계약 실패·우회 차단,Repository HEAD와 시작 SHA를 기록하고 all probes/smoke의 현재 구현 및 consumer inventory를 확보한다.,다음 실패·오용 조건을 fixture 또는 실제 환경으로 주입한다: slow/invalid body/500 UP/auth/TLS. 또한 금지된 부분 구현 방식(HTTP 200만 확인)을 의도적으로 재현한다.,"위험 입력·불완전 구현·정책 우회는 fail-closed로 차단되고, 상태·오류·원장·복구 가능성이 명확히 기록된다.","Negative fixture 결과, Exit Code, typed error/state, audit/ledger, probe structured result",Y,NOT_EXECUTED
QA32-S192,OPS-PROBE-001,P1,P4_RUNTIME_OPERATIONS,COMPLETION_GATE,Health·Readiness·Functional Smoke Probe 계약 완료 판정 Gate,모든 변경이 Working Tree에 존재하고 Result Matrix 초안이 작성되어 있다.,"정적·Architecture Gate(probe contract gate)를 실행하고 동일 패턴을 repository 전체, generator template, generated source, published artifact에서 재검색한다.","미구현·부분 구현·미검증 행이 남으면 완료가 거부된다. 모든 소비자 이관, legacy 제거, 실행 Evidence가 있을 때만 완료된다.",Gate command/환경/시작·종료시각/Exit Code/report hash; probe structured result,Y,NOT_EXECUTED
