scope,requirement_id,reused_capability,reused_source,actual_consumer,class_method_bean,test_evidence,justification,source_sha
MANUAL135,EDU-ADM-08,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.operations.search,cpf-reference/src/main/java/com/cpf/reference/optional/operations/search/EduAdm08Handler.java,com.cpf.reference.optional.operations.search.EduAdm08Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/operations/search/EduAdm08UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/search/EduAdm08IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/search/EduAdm08FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/search/EduAdm08RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/search/EduAdm08ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-ADM-09,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.operations.detail,cpf-reference/src/main/java/com/cpf/reference/optional/operations/detail/EduAdm09Handler.java,com.cpf.reference.optional.operations.detail.EduAdm09Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/operations/detail/EduAdm09UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/detail/EduAdm09IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/detail/EduAdm09FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/detail/EduAdm09RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/detail/EduAdm09ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-ADM-10,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.operations.bulk,cpf-reference/src/main/java/com/cpf/reference/optional/operations/bulk/EduAdm10Handler.java,com.cpf.reference.optional.operations.bulk.EduAdm10Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/operations/bulk/EduAdm10UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/bulk/EduAdm10IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/bulk/EduAdm10FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/bulk/EduAdm10RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/bulk/EduAdm10ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-ADM-11,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.operations.configuration,cpf-reference/src/main/java/com/cpf/reference/optional/operations/configuration/EduAdm11Handler.java,com.cpf.reference.optional.operations.configuration.EduAdm11Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/operations/configuration/EduAdm11UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/configuration/EduAdm11IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/configuration/EduAdm11FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/configuration/EduAdm11RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/configuration/EduAdm11ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-ADM-12,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.operations.incident,cpf-reference/src/main/java/com/cpf/reference/optional/operations/incident/EduAdm12Handler.java,com.cpf.reference.optional.operations.incident.EduAdm12Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/operations/incident/EduAdm12UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/incident/EduAdm12IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/incident/EduAdm12FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/incident/EduAdm12RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/incident/EduAdm12ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-ADM-13,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.operations.evidence,cpf-reference/src/main/java/com/cpf/reference/optional/operations/evidence/EduAdm13Handler.java,com.cpf.reference.optional.operations.evidence.EduAdm13Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/operations/evidence/EduAdm13UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/evidence/EduAdm13IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/evidence/EduAdm13FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/evidence/EduAdm13RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/evidence/EduAdm13ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-ADM-14,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.operations.topology,cpf-reference/src/main/java/com/cpf/reference/optional/operations/topology/EduAdm14Handler.java,com.cpf.reference.optional.operations.topology.EduAdm14Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/operations/topology/EduAdm14UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/topology/EduAdm14IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/topology/EduAdm14FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/topology/EduAdm14RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/topology/EduAdm14ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-ADM-15,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.operations.correlation,cpf-reference/src/main/java/com/cpf/reference/optional/operations/correlation/EduAdm15Handler.java,com.cpf.reference.optional.operations.correlation.EduAdm15Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/operations/correlation/EduAdm15UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/correlation/EduAdm15IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/correlation/EduAdm15FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/correlation/EduAdm15RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/correlation/EduAdm15ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-ADM-16,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.operations.notification,cpf-reference/src/main/java/com/cpf/reference/optional/operations/notification/EduAdm16Handler.java,com.cpf.reference.optional.operations.notification.EduAdm16Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/operations/notification/EduAdm16UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/notification/EduAdm16IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/notification/EduAdm16FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/notification/EduAdm16RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/notification/EduAdm16ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-ADM-17,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.operations.session,cpf-reference/src/main/java/com/cpf/reference/optional/operations/session/EduAdm17Handler.java,com.cpf.reference.optional.operations.session.EduAdm17Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/operations/session/EduAdm17UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/session/EduAdm17IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/session/EduAdm17FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/session/EduAdm17RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/operations/session/EduAdm17ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-BZA-07,REF Backoffice durable transaction/idempotency/recovery contracts,REF-owned handler package com.cpf.reference.optional.backoffice.directory,cpf-reference/src/main/java/com/cpf/reference/optional/backoffice/directory/EduBackoffice07Handler.java,com.cpf.reference.optional.backoffice.directory.EduBackoffice07Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/directory/EduBackoffice07UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/directory/EduBackoffice07IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/directory/EduBackoffice07FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/directory/EduBackoffice07RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/directory/EduBackoffice07ConcurrencyTest.java,"Canonical BZA-prefixed requirement ID is retained only for traceability. Runtime source, consumer, tests and DB are owned by cpf-reference/refDB and do not depend on product backoffice module or generated domains.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-BZA-08,REF Backoffice durable transaction/idempotency/recovery contracts,REF-owned handler package com.cpf.reference.optional.backoffice.reorganization,cpf-reference/src/main/java/com/cpf/reference/optional/backoffice/reorganization/EduBackoffice08Handler.java,com.cpf.reference.optional.backoffice.reorganization.EduBackoffice08Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/reorganization/EduBackoffice08UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/reorganization/EduBackoffice08IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/reorganization/EduBackoffice08FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/reorganization/EduBackoffice08RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/reorganization/EduBackoffice08ConcurrencyTest.java,"Canonical BZA-prefixed requirement ID is retained only for traceability. Runtime source, consumer, tests and DB are owned by cpf-reference/refDB and do not depend on product backoffice module or generated domains.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-BZA-09,REF Backoffice durable transaction/idempotency/recovery contracts,REF-owned handler package com.cpf.reference.optional.backoffice.lifecycle,cpf-reference/src/main/java/com/cpf/reference/optional/backoffice/lifecycle/EduBackoffice09Handler.java,com.cpf.reference.optional.backoffice.lifecycle.EduBackoffice09Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/lifecycle/EduBackoffice09UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/lifecycle/EduBackoffice09IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/lifecycle/EduBackoffice09FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/lifecycle/EduBackoffice09RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/lifecycle/EduBackoffice09ConcurrencyTest.java,"Canonical BZA-prefixed requirement ID is retained only for traceability. Runtime source, consumer, tests and DB are owned by cpf-reference/refDB and do not depend on product backoffice module or generated domains.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-BZA-10,REF Backoffice durable transaction/idempotency/recovery contracts,REF-owned handler package com.cpf.reference.optional.backoffice.separationofduties,cpf-reference/src/main/java/com/cpf/reference/optional/backoffice/separationofduties/EduBackoffice10Handler.java,com.cpf.reference.optional.backoffice.separationofduties.EduBackoffice10Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/separationofduties/EduBackoffice10UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/separationofduties/EduBackoffice10IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/separationofduties/EduBackoffice10FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/separationofduties/EduBackoffice10RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/separationofduties/EduBackoffice10ConcurrencyTest.java,"Canonical BZA-prefixed requirement ID is retained only for traceability. Runtime source, consumer, tests and DB are owned by cpf-reference/refDB and do not depend on product backoffice module or generated domains.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-BZA-11,REF Backoffice durable transaction/idempotency/recovery contracts,REF-owned handler package com.cpf.reference.optional.backoffice.approvalhistory,cpf-reference/src/main/java/com/cpf/reference/optional/backoffice/approvalhistory/EduBackoffice11Handler.java,com.cpf.reference.optional.backoffice.approvalhistory.EduBackoffice11Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/approvalhistory/EduBackoffice11UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/approvalhistory/EduBackoffice11IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/approvalhistory/EduBackoffice11FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/approvalhistory/EduBackoffice11RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/approvalhistory/EduBackoffice11ConcurrencyTest.java,"Canonical BZA-prefixed requirement ID is retained only for traceability. Runtime source, consumer, tests and DB are owned by cpf-reference/refDB and do not depend on product backoffice module or generated domains.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-BZA-12,REF Backoffice durable transaction/idempotency/recovery contracts,REF-owned handler package com.cpf.reference.optional.backoffice.attachment,cpf-reference/src/main/java/com/cpf/reference/optional/backoffice/attachment/EduBackoffice12Handler.java,com.cpf.reference.optional.backoffice.attachment.EduBackoffice12Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/attachment/EduBackoffice12UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/attachment/EduBackoffice12IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/attachment/EduBackoffice12FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/attachment/EduBackoffice12RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/attachment/EduBackoffice12ConcurrencyTest.java,"Canonical BZA-prefixed requirement ID is retained only for traceability. Runtime source, consumer, tests and DB are owned by cpf-reference/refDB and do not depend on product backoffice module or generated domains.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-BZA-13,REF Backoffice durable transaction/idempotency/recovery contracts,REF-owned handler package com.cpf.reference.optional.backoffice.privacyexport,cpf-reference/src/main/java/com/cpf/reference/optional/backoffice/privacyexport/EduBackoffice13Handler.java,com.cpf.reference.optional.backoffice.privacyexport.EduBackoffice13Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/privacyexport/EduBackoffice13UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/privacyexport/EduBackoffice13IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/privacyexport/EduBackoffice13FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/privacyexport/EduBackoffice13RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/privacyexport/EduBackoffice13ConcurrencyTest.java,"Canonical BZA-prefixed requirement ID is retained only for traceability. Runtime source, consumer, tests and DB are owned by cpf-reference/refDB and do not depend on product backoffice module or generated domains.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-BZA-14,REF Backoffice durable transaction/idempotency/recovery contracts,REF-owned handler package com.cpf.reference.optional.backoffice.rollback,cpf-reference/src/main/java/com/cpf/reference/optional/backoffice/rollback/EduBackoffice14Handler.java,com.cpf.reference.optional.backoffice.rollback.EduBackoffice14Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/rollback/EduBackoffice14UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/rollback/EduBackoffice14IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/rollback/EduBackoffice14FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/rollback/EduBackoffice14RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/backoffice/rollback/EduBackoffice14ConcurrencyTest.java,"Canonical BZA-prefixed requirement ID is retained only for traceability. Runtime source, consumer, tests and DB are owned by cpf-reference/refDB and do not depend on product backoffice module or generated domains.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-GW-07,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.gateway.registry,cpf-reference/src/main/java/com/cpf/reference/optional/gateway/registry/EduGw07Handler.java,com.cpf.reference.optional.gateway.registry.EduGw07Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/gateway/registry/EduGw07UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/registry/EduGw07IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/registry/EduGw07FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/registry/EduGw07RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/registry/EduGw07ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-GW-08,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.gateway.health,cpf-reference/src/main/java/com/cpf/reference/optional/gateway/health/EduGw08Handler.java,com.cpf.reference.optional.gateway.health.EduGw08Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/gateway/health/EduGw08UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/health/EduGw08IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/health/EduGw08FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/health/EduGw08RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/health/EduGw08ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-GW-09,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.gateway.drain,cpf-reference/src/main/java/com/cpf/reference/optional/gateway/drain/EduGw09Handler.java,com.cpf.reference.optional.gateway.drain.EduGw09Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/gateway/drain/EduGw09UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/drain/EduGw09IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/drain/EduGw09FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/drain/EduGw09RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/drain/EduGw09ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-GW-10,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.gateway.rejection,cpf-reference/src/main/java/com/cpf/reference/optional/gateway/rejection/EduGw10Handler.java,com.cpf.reference.optional.gateway.rejection.EduGw10Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/gateway/rejection/EduGw10UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/rejection/EduGw10IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/rejection/EduGw10FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/rejection/EduGw10RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/rejection/EduGw10ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-GW-11,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.gateway.version,cpf-reference/src/main/java/com/cpf/reference/optional/gateway/version/EduGw11Handler.java,com.cpf.reference.optional.gateway.version.EduGw11Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/gateway/version/EduGw11UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/version/EduGw11IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/version/EduGw11FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/version/EduGw11RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/version/EduGw11ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-GW-12,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.gateway.ratecontrol,cpf-reference/src/main/java/com/cpf/reference/optional/gateway/ratecontrol/EduGw12Handler.java,com.cpf.reference.optional.gateway.ratecontrol.EduGw12Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/gateway/ratecontrol/EduGw12UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/ratecontrol/EduGw12IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/ratecontrol/EduGw12FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/ratecontrol/EduGw12RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/ratecontrol/EduGw12ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-GW-13,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.gateway.audit,cpf-reference/src/main/java/com/cpf/reference/optional/gateway/audit/EduGw13Handler.java,com.cpf.reference.optional.gateway.audit.EduGw13Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/gateway/audit/EduGw13UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/audit/EduGw13IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/audit/EduGw13FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/audit/EduGw13RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/audit/EduGw13ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-GW-14,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.optional.gateway.recovery,cpf-reference/src/main/java/com/cpf/reference/optional/gateway/recovery/EduGw14Handler.java,com.cpf.reference.optional.gateway.recovery.EduGw14Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/optional/gateway/recovery/EduGw14UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/recovery/EduGw14IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/recovery/EduGw14FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/recovery/EduGw14RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/optional/gateway/recovery/EduGw14ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-01,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.install.artifact,cpf-reference/src/main/java/com/cpf/reference/platform/install/artifact/EduOps01Handler.java,com.cpf.reference.platform.install.artifact.EduOps01Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/install/artifact/EduOps01UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/install/artifact/EduOps01IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/install/artifact/EduOps01FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/install/artifact/EduOps01RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/install/artifact/EduOps01ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
MANUAL135,EDU-OPS-02,CPF public transaction/header/idempotency/recovery contracts,Product public API/SPI selected by com.cpf.reference.platform.configuration.validation,cpf-reference/src/main/java/com/cpf/reference/platform/configuration/validation/EduOps02Handler.java,com.cpf.reference.platform.configuration.validation.EduOps02Handler#definition/execute,cpf-reference/src/test/java/com/cpf/reference/platform/configuration/validation/EduOps02UnitTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/configuration/validation/EduOps02IntegrationTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/configuration/validation/EduOps02FailureTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/configuration/validation/EduOps02RecoveryTest.java|cpf-reference/src/test/java/com/cpf/reference/platform/configuration/validation/EduOps02ConcurrencyTest.java,"Concrete per-ID handler and executable tests consume durable CPF contracts; reuse does not replace the ID-specific business state, failure, recovery or operation-ledger implementation.",1edd96c6dcc69b0b4d6e9e22a0709d910d7cfb04
