record_key,record_type,record_id,development_status,verification_status,owner_module,source_paths,test_paths,evidence_path,related_defects,notes
REQUIREMENT:QA33-REQ-044,REQUIREMENT,QA33-REQ-044,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/JdbcBatchExecutionControlPlaneAdapter.java;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-044,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-045,REQUIREMENT,QA33-REQ-045,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfSpringBatchExecutionControl.java;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/JdbcBatchExecutionControlPlaneAdapter.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-045,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-046,REQUIREMENT,QA33-REQ-046,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/JdbcBatchExecutionControlPlaneAdapter.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-046,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-047,REQUIREMENT,QA33-REQ-047,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchJobFactory.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-047,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-048,REQUIREMENT,QA33-REQ-048,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchJobFactory.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-048,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-049,REQUIREMENT,QA33-REQ-049,완료,미검증,repository-wide,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchExecutionPlan.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchCanonicalDigest.java,cpf-batch/contract/src/test/java/com/cpf/batch/api/BatchCanonicalDigestTest.java,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-049,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-050,REQUIREMENT,QA33-REQ-050,완료,미검증,repository-wide,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchParameterDefinition.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchStepDefinition.java,cpf-batch/contract/src/test/java/com/cpf/batch/api/BatchCanonicalDigestTest.java,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-050,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-051,REQUIREMENT,QA33-REQ-051,완료,미검증,repository-wide,cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchParameterDefinition.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchStepDefinition.java,cpf-batch/contract/src/test/java/com/cpf/batch/api/BatchCanonicalDigestTest.java,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-051,V3 Owner Source·Consumer·Negative Test·정적 Gate 반영 완료. exact-SHA Runtime 검증은 verification_status에서 별도 추적.
REQUIREMENT:QA33-REQ-052,REQUIREMENT,QA33-REQ-052,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchTasklet.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-052,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-053,REQUIREMENT,QA33-REQ-053,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchExecutionListener.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-053,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-054,REQUIREMENT,QA33-REQ-054,완료,미검증,repository-wide,cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-054,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-055,REQUIREMENT,QA33-REQ-055,완료,미검증,repository-wide,cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java;cpf-batch/contract/src/main/java/com/cpf/batch/api/BatchApprovedLaunchRequest.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-055,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-056,REQUIREMENT,QA33-REQ-056,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfRemoteChunkItemProcessor.java;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfRemoteChunkItemWriter.java;cpf-batch/worker/src/main/java/com/cpf/batch/worker/SpringBatchWorkerStepHandler.java,cpf-batch/execution-runtime/src/test/java/com/cpf/batch/execution/CpfRemoteChunkItemProcessorTest.java,,QA33-DF-056,V3 Owner Source·Consumer·Negative Test·정적 Gate 반영 완료. exact-SHA Runtime 검증은 verification_status에서 별도 추적.
REQUIREMENT:QA33-REQ-057,REQUIREMENT,QA33-REQ-057,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchExecutionProperties.java;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchTasklet.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-057,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-058,REQUIREMENT,QA33-REQ-058,완료,미검증,cpf-batch,cpf-docs/work/manifest/CPF_20260731_QA33_DELETE_PATHS.txt;cpf-tools/scripts/verify-cpf-qa32-primary-engines.py;cpf-tools/scripts/verify-cpf-qa33-repository-closure.py,cpf-tools/scripts/verify-cpf-qa33-repository-closure.py,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-058,"REQUIREMENT: Source, fail-closed gate, negative self-test/runtime runner implementation complete. Exact-SHA Java25/DB/Kafka/Browser/SBOM runtime verification remains unverified."
REQUIREMENT:QA33-REQ-059,REQUIREMENT,QA33-REQ-059,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfDisabledRemoteChannel.java;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchKafkaRemoteConfiguration.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-059,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-060,REQUIREMENT,QA33-REQ-060,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchKafkaRemoteConfiguration.java;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchKafkaRemoteProperties.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-060,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-061,REQUIREMENT,QA33-REQ-061,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchRemoteCodec.java;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/JdbcCpfBatchRemoteMessageLedger.java,cpf-batch/execution-runtime/src/test/java/com/cpf/batch/execution/CpfBatchRemoteCodecTest.java;cpf-batch/execution-runtime/src/test/java/com/cpf/batch/execution/JdbcCpfBatchRemoteMessageLedgerTest.java,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-061,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-062,REQUIREMENT,QA33-REQ-062,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchRemoteEnvelope.java;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchRemoteCodec.java,cpf-batch/execution-runtime/src/test/java/com/cpf/batch/execution/CpfBatchRemoteCodecTest.java,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-062,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-063,REQUIREMENT,QA33-REQ-063,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchKafkaInboundBridge.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-063,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-064,REQUIREMENT,QA33-REQ-064,완료,미검증,Kafka listeners,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchKafkaManagerListener.java;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchKafkaWorkerListener.java;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/JdbcCpfBatchRemoteMessageLedger.java,cpf-batch/execution-runtime/src/test/java/com/cpf/batch/execution/JdbcCpfBatchRemoteMessageLedgerTest.java,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-064,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-065,REQUIREMENT,QA33-REQ-065,완료,미검증,repository-wide,cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfBatchKafkaRemoteProperties.java;cpf-batch/execution-runtime/src/main/java/com/cpf/batch/execution/CpfKafkaOutboundMessageChannel.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-065,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-066,REQUIREMENT,QA33-REQ-066,완료,미검증,repository-wide,cpf-starters/messaging-kafka/src/main/java/com/cpf/starter/kafka/KafkaCpfBrokerClient.java,cpf-starters/messaging-kafka/src/test/java/com/cpf/starter/kafka/KafkaCpfBrokerClientTest.java,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-066,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-067,REQUIREMENT,QA33-REQ-067,완료,미검증,repository-wide,cpf-batch/scheduler/src/main/java/com/cpf/batch/scheduler/SchedulerDispatchService.java;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V88__scheduler_durable_launch_outbox.sql,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-067,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-068,REQUIREMENT,QA33-REQ-068,완료,미검증,repository-wide,cpf-batch/scheduler/src/main/java/com/cpf/batch/scheduler/SchedulerDispatchService.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-068,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-069,REQUIREMENT,QA33-REQ-069,완료,미검증,repository-wide,cpf-batch/scheduler/src/main/java/com/cpf/batch/scheduler/SchedulerDispatchService.java;cpf-tools/db/metadata/bat-runtime-query-contract.json,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-069,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-070,REQUIREMENT,QA33-REQ-070,완료,미검증,repository-wide,cpf-batch/scheduler/src/main/java/com/cpf/batch/scheduler/SchedulerDispatchService.java;cpf-tools/db/runtime-template/bat/repository/scheduler-trigger-claim.sql.template,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-070,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-071,REQUIREMENT,QA33-REQ-071,완료,미검증,repository-wide,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgPrimaryHandler.java;cpf-gateway/src/main/java/com/cpf/gateway/config/CpfGatewaySafetyProperties.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-071,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-072,REQUIREMENT,QA33-REQ-072,완료,미검증,repository-wide,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgPrimaryHandler.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-072,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-073,REQUIREMENT,QA33-REQ-073,완료,미검증,repository-wide,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfGatewayLedgerCompletionFilter.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-073,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-074,REQUIREMENT,QA33-REQ-074,완료,미검증,repository-wide,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfGatewayAuditRecoverySpool.java;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfGatewayLedgerRecoverySpool.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-074,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-075,REQUIREMENT,QA33-REQ-075,완료,미검증,repository-wide,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java,cpf-gateway/src/test/java/com/cpf/gateway/scg/CpfScgTargetResolverTest.java,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-075,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-076,REQUIREMENT,QA33-REQ-076,완료,미검증,repository-wide,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgTargetResolver.java,cpf-gateway/src/test/java/com/cpf/gateway/scg/CpfScgTargetResolverTest.java,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-076,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-077,REQUIREMENT,QA33-REQ-077,완료,미검증,repository-wide,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfGatewayLedgerCompletionFilter.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-077,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-078,REQUIREMENT,QA33-REQ-078,완료,미검증,repository-wide,cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfScgPrimaryHandler.java,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-078,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-079,REQUIREMENT,QA33-REQ-079,완료,미검증,cpf-gateway,cpf-gateway/build.gradle;settings.gradle,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-079,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-080,REQUIREMENT,QA33-REQ-080,완료,미검증,repository-wide,cpf-tools/db/canonical/platform-schema.json;cpf-tools/db/vendor/postgresql/migration/flyway/batDB/V89__batch_execution_idempotency_lifecycle.sql,,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-080,Source/Negative 정적 검수 완료. Java25·DB·Kafka·Browser·Agent 실제 Runtime exact-SHA 검증 전에는 전체 완료 금지.
REQUIREMENT:QA33-REQ-081,REQUIREMENT,QA33-REQ-081,완료,미검증,cpf-tools,cpf-tools/db/vendor/mariadb/rollback/R82__spring_batch_primary_control_link.sql;cpf-tools/db/vendor/mariadb/rollback/destructive/D82__drop_archived_spring_batch_control.sql;cpf-tools/db/vendor/postgresql/migration/rollback/batDB/R82__spring_batch_primary_control_link.sql;cpf-tools/db/vendor/postgresql/migration/rollback/batDB/destructive/D82__drop_archived_spring_batch_control.sql;cpf-tools/db/vendor/oracle/migration/rollback/batDB/R82__spring_batch_primary_control_link.sql;cpf-tools/db/vendor/oracle/migration/rollback/batDB/destructive/D82__drop_archived_spring_batch_control.sql,cpf-tools/scripts/verify-cpf-qa33-source-integrity.py,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-081,V3 Owner Source·Consumer·Negative Test·정적 Gate 반영 완료. exact-SHA Runtime 검증은 verification_status에서 별도 추적.
REQUIREMENT:QA33-REQ-082,REQUIREMENT,QA33-REQ-082,완료,미검증,repository-wide,cpf-tools/db/vendor/mariadb/migration/flyway/V83__spring_session_jdbc_bff.sql;cpf-tools/db/vendor/postgresql/migration/flyway/admDB/V83__spring_session_jdbc_bff.sql;cpf-tools/db/vendor/oracle/migration/flyway/admDB/V83__spring_session_jdbc_bff.sql;cpf-starters/security/src/main/java/com/cpf/starter/security/CpfSessionReadinessVerifier.java,cpf-starters/security/src/test/java/com/cpf/starter/security/CpfSessionReadinessVerifierTest.java;cpf-tools/scripts/verify-cpf-db-vendor-semantic-parity.py,cpf-docs/evidence/current/qa33-development/CPF_20260731_QA33_FINAL_SOURCE_VALIDATION.sanitized.json,QA33-DF-082,V3 Owner Source·Consumer·Negative Test·정적 Gate 반영 완료. exact-SHA Runtime 검증은 verification_status에서 별도 추적.
