id,kind,wp,title,priority,owner,request,development_status,verification_status,source_evidence
WP16-R009,Requirement,WP16,Security Test,P0,전체,"Header spoofing, Command injection, PII leakage, 권한 우회를 검증한다.",완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R010,Requirement,WP16,Load Test,P0,전체,"Routing, Log Spool, Dashboard, 대량 조회 성능을 검증한다.",완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R011,Requirement,WP16,Browser E2E,P0,전체,"5개 메뉴, Wizard, 연결 Test, 로그 Timeline, Batch 등록을 검증한다.",완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R012,Requirement,WP16,Accessibility,P0,전체,"Keyboard, Screen Reader, Responsive, Contrast를 검증한다.",완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R013,Requirement,WP16,Generator Smoke,P0,전체,"임의 2개 Domain 생성, Test, Jar/War, 삭제, 재생성 parity를 검증한다.",완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R014,Requirement,WP16,DB Existing,P0,전체,기존 MariaDB Drift/Upgrade/Rollback/Reapply를 검증한다.,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R015,Requirement,WP16,DB Clean,P0,전체,분리 DB Install/Seed/Verify를 검증한다.,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R016,Requirement,WP16,Vendor Static,P0,전체,PostgreSQL/Oracle Source/Contract/Checksum을 검증한다.,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R017,Requirement,WP16,Frontend Build,P0,전체,ADM/BZA Production Build와 Unit/Type/Lint를 검증한다.,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R018,Requirement,WP16,전체 Build,P0,전체,clean test assemble를 최신 SHA에서 실행한다.,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R019,Requirement,WP16,공식 Gate,P0,전체,qualityGate와 Final Gate를 통과한다.,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R020,Requirement,WP16,False Green,P0,전체,Gate가 현재 Source를 자동 정답화하거나 범위를 누락하지 않는지 검토한다.,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R021,Requirement,WP16,Evidence 정화,P0,전체,"Token, Password, PII, DB 접속정보를 제거한다.",완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R022,Requirement,WP16,Evidence SHA,P0,전체,모든 Evidence에 최종 SHA를 명시한다.,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R023,Requirement,WP16,Hygiene,P0,전체,Build/Log/Tmp/Empty/Dead/Stale 파일을 제거한다.,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R024,Requirement,WP16,Handover,P0,전체,완료·미검증·환경·다음 명령·결정을 독립 수행 가능하게 기록한다.,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-R025,Requirement,WP16,성능 Baseline,P0,전체,"Gateway, Log, Batch 주요 경로의 성능 기준선을 남긴다.",완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP17-R001,Requirement,WP17,Codex 역할,P0,Codex/QA,개발 완료 Push 후 최신 master 독립 검수와 실패 반환만 수행한다.,완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R002,Requirement,WP17,새 설계 금지,P0,Codex/QA,미구현 기능을 축소 설계하지 않고 Requirement 충족 여부를 검증한다.,완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R003,Requirement,WP17,Source 수정 통제,P0,Codex/QA,별도 승인 없이는 최종 검수에서 Source를 변경하지 않는다.,완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R004,Requirement,WP17,정확 SHA,P0,Codex/QA,검수 시작/종료 origin/master SHA를 기록한다.,완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R005,Requirement,WP17,전체 범위,P0,Codex/QA,최근 파일이 아니라 Repository 전체를 대조한다.,완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R006,Requirement,WP17,보고 불신,P0,Codex/QA,"문서 완료보다 Source, SQL, UI, Test, Runtime Evidence를 우선한다.",완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R007,Requirement,WP17,Requirement 전수,P0,Codex/QA,모든 ID를 허용 상태로 판정한다.,완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R008,Requirement,WP17,Scenario 실행,P0,Codex/QA,가능 환경에서 Scenario를 실행하고 Evidence를 남긴다.,완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R009,Requirement,WP17,False Completion,P0,Codex/QA,"Map, Raw JSON, Interface-only, Simulator-only를 완료로 인정하지 않는다.",완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R010,Requirement,WP17,Test 약화,P0,Codex/QA,"삭제, Skip, 범위 축소, Assertion 약화를 확인한다.",완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R011,Requirement,WP17,DB 검수,P0,Codex/QA,기존/Clean DB와 3 Vendor 정합성을 확인한다.,완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R012,Requirement,WP17,Gateway 검수,P0,Codex/QA,"등록, Protocol, LB, Health, Test, Dashboard, Log를 검증한다.",완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R013,Requirement,WP17,Batch 검수,P0,Codex/QA,"Job, Parameter, File, Shell, Recovery를 검증한다.",완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R014,Requirement,WP17,결함 반환,P0,Codex/QA,"실패 ID, Source 위치, 명령, Expected/Actual, Evidence를 반환한다.",완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-R015,Requirement,WP17,완료 조건,P0,Codex/QA,"구현 가능한 부분·미구현 0, 필수 PASS, 최신 SHA일 때만 완료한다.",완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP00-S001,Scenario,WP00,중간 Push 오판,P0,,,완료,미검증,cpf-docs/work/current; cpf-docs/work/state; build.gradle; exact-SHA 실행 Evidence 필요
WP00-S002,Scenario,WP00,문서 충돌,P0,,,완료,미검증,cpf-docs/work/current; cpf-docs/work/state; build.gradle; exact-SHA 실행 Evidence 필요
WP00-S003,Scenario,WP00,영향도 통합,P0,,,완료,미검증,cpf-docs/work/current; cpf-docs/work/state; build.gradle; exact-SHA 실행 Evidence 필요
WP01-S001,Scenario,WP01,전체 Build,P0,,,완료,미검증,cpf-tools/scripts/check-platform-runtime-query-packs.ps1; cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; exact-SHA 실행 Evidence 필요
WP01-S002,Scenario,WP01,기존 DB Upgrade,P0,,,완료,미검증,cpf-tools/scripts/check-platform-runtime-query-packs.ps1; cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; exact-SHA 실행 Evidence 필요
WP01-S003,Scenario,WP01,Clean Install,P0,,,완료,미검증,cpf-tools/scripts/check-platform-runtime-query-packs.ps1; cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; exact-SHA 실행 Evidence 필요
WP01-S004,Scenario,WP01,문서 SHA,P0,,,완료,미검증,cpf-tools/scripts/check-platform-runtime-query-packs.ps1; cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; exact-SHA 실행 Evidence 필요
WP02-S001,Scenario,WP02,임의 Domain,P0,,,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/parameter; cpf-admin/frontend/src/components/parameters; exact-SHA 실행 Evidence 필요
WP02-S002,Scenario,WP02,Internal Import,P0,,,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/parameter; cpf-admin/frontend/src/components/parameters; exact-SHA 실행 Evidence 필요
WP02-S003,Scenario,WP02,내부 호출,P0,,,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/parameter; cpf-admin/frontend/src/components/parameters; exact-SHA 실행 Evidence 필요
WP03-S001,Scenario,WP03,5개 메뉴,P0,,,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/servicecall; cpf-admin/src/main/java/com/cpf/admin/opr/registry; exact-SHA 실행 Evidence 필요
WP03-S002,Scenario,WP03,Gateway OFF,P0,,,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/servicecall; cpf-admin/src/main/java/com/cpf/admin/opr/registry; exact-SHA 실행 Evidence 필요
WP03-S003,Scenario,WP03,Gateway DOWN,P0,,,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/servicecall; cpf-admin/src/main/java/com/cpf/admin/opr/registry; exact-SHA 실행 Evidence 필요
WP03-S004,Scenario,WP03,Raw JSON,P0,,,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/servicecall; cpf-admin/src/main/java/com/cpf/admin/opr/registry; exact-SHA 실행 Evidence 필요
WP04-S001,Scenario,WP04,ACC 등록,P0,,,완료,미검증,cpf-gateway/src/main/java/com/cpf/gateway/registry; cpf-tools/db/vendor/*/migration/flyway/**/V74__*; exact-SHA 실행 Evidence 필요
WP04-S002,Scenario,WP04,기존 MBR Binding,P0,,,완료,미검증,cpf-gateway/src/main/java/com/cpf/gateway/registry; cpf-tools/db/vendor/*/migration/flyway/**/V74__*; exact-SHA 실행 Evidence 필요
WP04-S003,Scenario,WP04,Default Deny,P0,,,완료,미검증,cpf-gateway/src/main/java/com/cpf/gateway/registry; cpf-tools/db/vendor/*/migration/flyway/**/V74__*; exact-SHA 실행 Evidence 필요
WP04-S004,Scenario,WP04,CAS 충돌,P0,,,완료,미검증,cpf-gateway/src/main/java/com/cpf/gateway/registry; cpf-tools/db/vendor/*/migration/flyway/**/V74__*; exact-SHA 실행 Evidence 필요
WP05-S001,Scenario,WP05,HTTPS→HTTP,P0,,,완료,미검증,cpf-gateway/src/main/java/com/cpf/gateway/routing; cpf-gateway/src/main/java/com/cpf/gateway/health; exact-SHA 실행 Evidence 필요
WP05-S002,Scenario,WP05,gRPC 미설치,P0,,,완료,미검증,cpf-gateway/src/main/java/com/cpf/gateway/routing; cpf-gateway/src/main/java/com/cpf/gateway/health; exact-SHA 실행 Evidence 필요
WP05-S003,Scenario,WP05,Route 충돌,P0,,,완료,미검증,cpf-gateway/src/main/java/com/cpf/gateway/routing; cpf-gateway/src/main/java/com/cpf/gateway/health; exact-SHA 실행 Evidence 필요
WP05-S004,Scenario,WP05,Header 위조,P0,,,완료,미검증,cpf-gateway/src/main/java/com/cpf/gateway/routing; cpf-gateway/src/main/java/com/cpf/gateway/health; exact-SHA 실행 Evidence 필요
WP05-S005,Scenario,WP05,비멱등 Retry,P0,,,완료,미검증,cpf-gateway/src/main/java/com/cpf/gateway/routing; cpf-gateway/src/main/java/com/cpf/gateway/health; exact-SHA 실행 Evidence 필요
WP06-S001,Scenario,WP06,Round Robin,P0,,,완료,미검증,cpf-admin/src/main/java/com/cpf/admin/opr/gateway; cpf-admin/frontend/src/features/gateway-operations; exact-SHA 실행 Evidence 필요
WP06-S002,Scenario,WP06,Weighted,P0,,,완료,미검증,cpf-admin/src/main/java/com/cpf/admin/opr/gateway; cpf-admin/frontend/src/features/gateway-operations; exact-SHA 실행 Evidence 필요
WP06-S003,Scenario,WP06,Rendezvous,P0,,,완료,미검증,cpf-admin/src/main/java/com/cpf/admin/opr/gateway; cpf-admin/frontend/src/features/gateway-operations; exact-SHA 실행 Evidence 필요
WP06-S004,Scenario,WP06,Failover,P0,,,완료,미검증,cpf-admin/src/main/java/com/cpf/admin/opr/gateway; cpf-admin/frontend/src/features/gateway-operations; exact-SHA 실행 Evidence 필요
WP06-S005,Scenario,WP06,Health URL 실패,P0,,,완료,미검증,cpf-admin/src/main/java/com/cpf/admin/opr/gateway; cpf-admin/frontend/src/features/gateway-operations; exact-SHA 실행 Evidence 필요
WP06-S006,Scenario,WP06,Ping 실패,P0,,,완료,미검증,cpf-admin/src/main/java/com/cpf/admin/opr/gateway; cpf-admin/frontend/src/features/gateway-operations; exact-SHA 실행 Evidence 필요
WP06-S007,Scenario,WP06,중복 Probe,P0,,,완료,미검증,cpf-admin/src/main/java/com/cpf/admin/opr/gateway; cpf-admin/frontend/src/features/gateway-operations; exact-SHA 실행 Evidence 필요
WP06-S008,Scenario,WP06,Stale,P0,,,완료,미검증,cpf-admin/src/main/java/com/cpf/admin/opr/gateway; cpf-admin/frontend/src/features/gateway-operations; exact-SHA 실행 Evidence 필요
WP07-S001,Scenario,WP07,직접 Test,P0,,,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/logging; cpf-admin/src/main/java/com/cpf/admin/opr/runtime; cpf-gateway/src/main/java/com/cpf/gateway/runtime; exact-SHA 실행 Evidence 필요
WP07-S002,Scenario,WP07,경유 Test,P0,,,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/logging; cpf-admin/src/main/java/com/cpf/admin/opr/runtime; cpf-gateway/src/main/java/com/cpf/gateway/runtime; exact-SHA 실행 Evidence 필요
WP07-S003,Scenario,WP07,과거 성공 만료,P0,,,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/logging; cpf-admin/src/main/java/com/cpf/admin/opr/runtime; cpf-gateway/src/main/java/com/cpf/gateway/runtime; exact-SHA 실행 Evidence 필요
WP07-S004,Scenario,WP07,SSE 단절,P0,,,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/logging; cpf-admin/src/main/java/com/cpf/admin/opr/runtime; cpf-gateway/src/main/java/com/cpf/gateway/runtime; exact-SHA 실행 Evidence 필요
WP07-S005,Scenario,WP07,부분 적용,P0,,,완료,미검증,cpf-core/src/main/java/com/cpf/core/api/logging; cpf-admin/src/main/java/com/cpf/admin/opr/runtime; cpf-gateway/src/main/java/com/cpf/gateway/runtime; exact-SHA 실행 Evidence 필요
WP08-S001,Scenario,WP08,성공 원장,P0,,,완료,미검증,cpf-admin/frontend/src/features/log-policies; cpf-admin/frontend/src/features/logs; exact-SHA 실행 Evidence 필요
WP08-S002,Scenario,WP08,Failover Attempt,P0,,,완료,미검증,cpf-admin/frontend/src/features/log-policies; cpf-admin/frontend/src/features/logs; exact-SHA 실행 Evidence 필요
WP08-S003,Scenario,WP08,DB 장애 Spool,P0,,,완료,미검증,cpf-admin/frontend/src/features/log-policies; cpf-admin/frontend/src/features/logs; exact-SHA 실행 Evidence 필요
WP08-S004,Scenario,WP08,Body 상한,P0,,,완료,미검증,cpf-admin/frontend/src/features/log-policies; cpf-admin/frontend/src/features/logs; exact-SHA 실행 Evidence 필요
WP08-S005,Scenario,WP08,Allowlist,P0,,,완료,미검증,cpf-admin/frontend/src/features/log-policies; cpf-admin/frontend/src/features/logs; exact-SHA 실행 Evidence 필요
WP08-S006,Scenario,WP08,Search Hash,P0,,,완료,미검증,cpf-admin/frontend/src/features/log-policies; cpf-admin/frontend/src/features/logs; exact-SHA 실행 Evidence 필요
WP08-S007,Scenario,WP08,정책 부분 적용,P0,,,완료,미검증,cpf-admin/frontend/src/features/log-policies; cpf-admin/frontend/src/features/logs; exact-SHA 실행 Evidence 필요
WP08-S008,Scenario,WP08,Export 감사,P0,,,완료,미검증,cpf-admin/frontend/src/features/log-policies; cpf-admin/frontend/src/features/logs; exact-SHA 실행 Evidence 필요
WP09-S001,Scenario,WP09,ACC→MBR Client,P0,,,완료,미검증,cpf-batch/contract/src/main/java/com/cpf/batch/contract/parameter; cpf-core/src/main/java/com/cpf/core/api/parameter; exact-SHA 실행 Evidence 필요
WP09-S002,Scenario,WP09,Local Auto,P0,,,완료,미검증,cpf-batch/contract/src/main/java/com/cpf/batch/contract/parameter; cpf-core/src/main/java/com/cpf/core/api/parameter; exact-SHA 실행 Evidence 필요
WP09-S003,Scenario,WP09,Remote Auto,P0,,,완료,미검증,cpf-batch/contract/src/main/java/com/cpf/batch/contract/parameter; cpf-core/src/main/java/com/cpf/core/api/parameter; exact-SHA 실행 Evidence 필요
WP09-S004,Scenario,WP09,Breaking Change,P0,,,완료,미검증,cpf-batch/contract/src/main/java/com/cpf/batch/contract/parameter; cpf-core/src/main/java/com/cpf/core/api/parameter; exact-SHA 실행 Evidence 필요
WP09-S005,Scenario,WP09,설정 누락,P0,,,완료,미검증,cpf-batch/contract/src/main/java/com/cpf/batch/contract/parameter; cpf-core/src/main/java/com/cpf/core/api/parameter; exact-SHA 실행 Evidence 필요
WP10-S001,Scenario,WP10,Shell 등록,P0,,,완료,미검증,cpf-batch/control-server/src/main/java/com/cpf/batch/control/job; cpf-admin/frontend/src/features/batch-job-packs; exact-SHA 실행 Evidence 필요
WP10-S002,Scenario,WP10,File Watch 등록,P0,,,완료,미검증,cpf-batch/control-server/src/main/java/com/cpf/batch/control/job; cpf-admin/frontend/src/features/batch-job-packs; exact-SHA 실행 Evidence 필요
WP10-S003,Scenario,WP10,Misfire,P0,,,완료,미검증,cpf-batch/control-server/src/main/java/com/cpf/batch/control/job; cpf-admin/frontend/src/features/batch-job-packs; exact-SHA 실행 Evidence 필요
WP10-S004,Scenario,WP10,Dependency Cycle,P0,,,완료,미검증,cpf-batch/control-server/src/main/java/com/cpf/batch/control/job; cpf-admin/frontend/src/features/batch-job-packs; exact-SHA 실행 Evidence 필요
WP10-S005,Scenario,WP10,Unknown,P0,,,완료,미검증,cpf-batch/control-server/src/main/java/com/cpf/batch/control/job; cpf-admin/frontend/src/features/batch-job-packs; exact-SHA 실행 Evidence 필요
WP11-S001,Scenario,WP11,전송 중,P0,,,완료,미검증,cpf-batch/worker/src/main/java/com/cpf/batch/worker/file; exact-SHA 실행 Evidence 필요
WP11-S002,Scenario,WP11,Marker 누락,P0,,,완료,미검증,cpf-batch/worker/src/main/java/com/cpf/batch/worker/file; exact-SHA 실행 Evidence 필요
WP11-S003,Scenario,WP11,중복 Worker,P0,,,완료,미검증,cpf-batch/worker/src/main/java/com/cpf/batch/worker/file; exact-SHA 실행 Evidence 필요
WP11-S004,Scenario,WP11,Worker Kill,P0,,,완료,미검증,cpf-batch/worker/src/main/java/com/cpf/batch/worker/file; exact-SHA 실행 Evidence 필요
WP11-S005,Scenario,WP11,SFTP 단절,P0,,,완료,미검증,cpf-batch/worker/src/main/java/com/cpf/batch/worker/file; exact-SHA 실행 Evidence 필요
WP11-S006,Scenario,WP11,Checksum 불일치,P0,,,완료,미검증,cpf-batch/worker/src/main/java/com/cpf/batch/worker/file; exact-SHA 실행 Evidence 필요
WP12-S001,Scenario,WP12,Command Injection,P0,,,완료,미검증,cpf-batch/worker/src/main/java/com/cpf/batch/worker/shell; exact-SHA 실행 Evidence 필요
WP12-S002,Scenario,WP12,Secret Process,P0,,,완료,미검증,cpf-batch/worker/src/main/java/com/cpf/batch/worker/shell; exact-SHA 실행 Evidence 필요
WP12-S003,Scenario,WP12,Child Timeout,P0,,,완료,미검증,cpf-batch/worker/src/main/java/com/cpf/batch/worker/shell; exact-SHA 실행 Evidence 필요
WP12-S004,Scenario,WP12,출력 폭주,P0,,,완료,미검증,cpf-batch/worker/src/main/java/com/cpf/batch/worker/shell; exact-SHA 실행 Evidence 필요
WP12-S005,Scenario,WP12,Agent 단절,P0,,,완료,미검증,cpf-batch/worker/src/main/java/com/cpf/batch/worker/shell; exact-SHA 실행 Evidence 필요
WP12-S006,Scenario,WP12,서명 변조,P0,,,완료,미검증,cpf-batch/worker/src/main/java/com/cpf/batch/worker/shell; exact-SHA 실행 Evidence 필요
WP13-S001,Scenario,WP13,Protocol Select,P0,,,완료,미검증,cpf-admin/frontend/src/App.vue; cpf-admin/frontend/src/app/routes.ts; exact-SHA 실행 Evidence 필요
WP13-S002,Scenario,WP13,종속 Select,P0,,,완료,미검증,cpf-admin/frontend/src/App.vue; cpf-admin/frontend/src/app/routes.ts; exact-SHA 실행 Evidence 필요
WP13-S003,Scenario,WP13,Secret Picker,P0,,,완료,미검증,cpf-admin/frontend/src/App.vue; cpf-admin/frontend/src/app/routes.ts; exact-SHA 실행 Evidence 필요
WP13-S004,Scenario,WP13,최종 Preview,P0,,,완료,미검증,cpf-admin/frontend/src/App.vue; cpf-admin/frontend/src/app/routes.ts; exact-SHA 실행 Evidence 필요
WP13-S005,Scenario,WP13,검증 일치,P0,,,완료,미검증,cpf-admin/frontend/src/App.vue; cpf-admin/frontend/src/app/routes.ts; exact-SHA 실행 Evidence 필요
WP14-S001,Scenario,WP14,requestedBy 위조,P0,,,완료,미검증,cpf-biz-admin/src/main/java/com/cpf/bizadmin/operation; cpf-biz-admin/frontend/src/features/menus; exact-SHA 실행 Evidence 필요
WP14-S002,Scenario,WP14,자기 승인,P0,,,완료,미검증,cpf-biz-admin/src/main/java/com/cpf/bizadmin/operation; cpf-biz-admin/frontend/src/features/menus; exact-SHA 실행 Evidence 필요
WP14-S003,Scenario,WP14,Masking 해제,P0,,,완료,미검증,cpf-biz-admin/src/main/java/com/cpf/bizadmin/operation; cpf-biz-admin/frontend/src/features/menus; exact-SHA 실행 Evidence 필요
WP14-S004,Scenario,WP14,Audit 실패,P0,,,완료,미검증,cpf-biz-admin/src/main/java/com/cpf/bizadmin/operation; cpf-biz-admin/frontend/src/features/menus; exact-SHA 실행 Evidence 필요
WP14-S005,Scenario,WP14,Header Spoof,P0,,,완료,미검증,cpf-biz-admin/src/main/java/com/cpf/bizadmin/operation; cpf-biz-admin/frontend/src/features/menus; exact-SHA 실행 Evidence 필요
WP15-S001,Scenario,WP15,3 Vendor 생성,P0,,,완료,미검증,cpf-tools/db/canonical/platform-schema.json; cpf-tools/db/vendor/*/source; cpf-tools/generator; exact-SHA 실행 Evidence 필요
WP15-S002,Scenario,WP15,Upgrade,P0,,,완료,미검증,cpf-tools/db/canonical/platform-schema.json; cpf-tools/db/vendor/*/source; cpf-tools/generator; exact-SHA 실행 Evidence 필요
WP15-S003,Scenario,WP15,Rollback,P0,,,완료,미검증,cpf-tools/db/canonical/platform-schema.json; cpf-tools/db/vendor/*/source; cpf-tools/generator; exact-SHA 실행 Evidence 필요
WP15-S004,Scenario,WP15,Partition,P0,,,완료,미검증,cpf-tools/db/canonical/platform-schema.json; cpf-tools/db/vendor/*/source; cpf-tools/generator; exact-SHA 실행 Evidence 필요
WP15-S005,Scenario,WP15,Legal Hold,P0,,,완료,미검증,cpf-tools/db/canonical/platform-schema.json; cpf-tools/db/vendor/*/source; cpf-tools/generator; exact-SHA 실행 Evidence 필요
WP16-S001,Scenario,WP16,Exact SHA,P0,,,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-S002,Scenario,WP16,False Green,P0,,,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-S003,Scenario,WP16,Browser E2E,P0,,,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-S004,Scenario,WP16,Secret Scan,P0,,,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP16-S005,Scenario,WP16,Hygiene,P0,,,완료,미검증,cpf-tools/scripts/verify-cpf-20260730-full-implementation.ps1; cpf-tools/scripts/invoke-cpf-evidence-command.ps1; exact-SHA 실행 Evidence 필요
WP17-S001,Scenario,WP17,독립 검수,P0,,,완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-S002,Scenario,WP17,전수 판정,P0,,,완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-S003,Scenario,WP17,부분 구현,P0,,,완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
WP17-S004,Scenario,WP17,최종 완료,P0,,,완료,미검증,cpf-docs/work/requests/CPF_CODEX_20260730_EXACT_SHA_FINAL_VALIDATION_REQUEST.md; exact-SHA 실행 Evidence 필요
