finding_id,requirement_id,scenario_ids,domain,feature,dimension,acceptance_impact,individual_result,evidence_path
QA12F-LOG-001,CPF-FR-012820,CPF-SC-023874,Logging,Loss Detection,검증·Evidence,Loss Detection의 검증·Evidence Acceptance에 대해 Once-per-day retention gate skipped later same-day total-size enforcement.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-006,CPF-FR-012821,CPF-SC-003217;CPF-SC-003218;CPF-SC-003219;CPF-SC-003220;CPF-SC-003221;CPF-SC-003222;CPF-SC-003223;CPF-SC-003224,Logging,Dynamic Log Level,계약,Dynamic Log Level의 계약 Acceptance에 대해 Rule revision/CAS is absent and runtime→DB→broadcast→audit partial failure can leave instances divergent without durable reconcile.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-006,CPF-FR-012822,CPF-SC-023875,Logging,Dynamic Log Level,기본 구현,Dynamic Log Level의 기본 구현 Acceptance에 대해 Rule revision/CAS is absent and runtime→DB→broadcast→audit partial failure can leave instances divergent without durable reconcile.,통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-006,CPF-FR-012823,CPF-SC-023876,Logging,Dynamic Log Level,상태·데이터,Dynamic Log Level의 상태·데이터 Acceptance에 대해 Rule revision/CAS is absent and runtime→DB→broadcast→audit partial failure can leave instances divergent without durable reconcile.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-006,CPF-FR-012824,CPF-SC-023877,Logging,Dynamic Log Level,보안·권한,Dynamic Log Level의 보안·권한 Acceptance에 대해 Rule revision/CAS is absent and runtime→DB→broadcast→audit partial failure can leave instances divergent without durable reconcile.,통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-006,CPF-FR-012825,CPF-SC-023878,Logging,Dynamic Log Level,운영,Dynamic Log Level의 운영 Acceptance에 대해 Rule revision/CAS is absent and runtime→DB→broadcast→audit partial failure can leave instances divergent without durable reconcile.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-006,CPF-FR-012826,CPF-SC-023879,Logging,Dynamic Log Level,실패·복구,Dynamic Log Level의 실패·복구 Acceptance에 대해 Rule revision/CAS is absent and runtime→DB→broadcast→audit partial failure can leave instances divergent without durable reconcile.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-006,CPF-FR-012827,CPF-SC-023880,Logging,Dynamic Log Level,호환·배포,Dynamic Log Level의 호환·배포 Acceptance에 대해 Rule revision/CAS is absent and runtime→DB→broadcast→audit partial failure can leave instances divergent without durable reconcile.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-006,CPF-FR-012828,CPF-SC-023881,Logging,Dynamic Log Level,검증·Evidence,Dynamic Log Level의 검증·Evidence Acceptance에 대해 Rule revision/CAS is absent and runtime→DB→broadcast→audit partial failure can leave instances divergent without durable reconcile.,통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-007,CPF-FR-012829,CPF-SC-003225;CPF-SC-003226;CPF-SC-003227;CPF-SC-003228;CPF-SC-003229;CPF-SC-003230;CPF-SC-003231;CPF-SC-003232,Logging,Log Policy Version,계약,"Log Policy Version의 계약 Acceptance에 대해 Version/checksum exists, but expected-version CAS, durable multi-instance ACK/NACK and rollback convergence were not proven.",미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-007,CPF-FR-012830,CPF-SC-023882,Logging,Log Policy Version,기본 구현,"Log Policy Version의 기본 구현 Acceptance에 대해 Version/checksum exists, but expected-version CAS, durable multi-instance ACK/NACK and rollback convergence were not proven.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-007,CPF-FR-012831,CPF-SC-023883,Logging,Log Policy Version,상태·데이터,"Log Policy Version의 상태·데이터 Acceptance에 대해 Version/checksum exists, but expected-version CAS, durable multi-instance ACK/NACK and rollback convergence were not proven.",미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-007,CPF-FR-012832,CPF-SC-023884,Logging,Log Policy Version,보안·권한,"Log Policy Version의 보안·권한 Acceptance에 대해 Version/checksum exists, but expected-version CAS, durable multi-instance ACK/NACK and rollback convergence were not proven.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-007,CPF-FR-012833,CPF-SC-023885,Logging,Log Policy Version,운영,"Log Policy Version의 운영 Acceptance에 대해 Version/checksum exists, but expected-version CAS, durable multi-instance ACK/NACK and rollback convergence were not proven.",미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-007,CPF-FR-012834,CPF-SC-023886,Logging,Log Policy Version,실패·복구,"Log Policy Version의 실패·복구 Acceptance에 대해 Version/checksum exists, but expected-version CAS, durable multi-instance ACK/NACK and rollback convergence were not proven.",미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-007,CPF-FR-012835,CPF-SC-023887,Logging,Log Policy Version,호환·배포,"Log Policy Version의 호환·배포 Acceptance에 대해 Version/checksum exists, but expected-version CAS, durable multi-instance ACK/NACK and rollback convergence were not proven.",미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-007,CPF-FR-012836,CPF-SC-023888,Logging,Log Policy Version,검증·Evidence,"Log Policy Version의 검증·Evidence Acceptance에 대해 Version/checksum exists, but expected-version CAS, durable multi-instance ACK/NACK and rollback convergence were not proven.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-001,CPF-FR-012837,CPF-SC-003233;CPF-SC-003234;CPF-SC-003235;CPF-SC-003236;CPF-SC-003237;CPF-SC-003238;CPF-SC-003239;CPF-SC-003240,Logging,Log Retention,계약,Log Retention의 계약 Acceptance에 대해 Once-per-day retention gate skipped later same-day total-size enforcement.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-008,CPF-FR-012837,CPF-SC-003233;CPF-SC-003234;CPF-SC-003235;CPF-SC-003236;CPF-SC-003237;CPF-SC-003238;CPF-SC-003239;CPF-SC-003240,Logging,Log Retention,계약,"Log Retention의 계약 Acceptance에 대해 File-specific retention exists, but one canonical retention provider/consumer path for all required logs/artifacts was not identified.",미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-001,CPF-FR-012838,CPF-SC-023889,Logging,Log Retention,기본 구현,Log Retention의 기본 구현 Acceptance에 대해 Once-per-day retention gate skipped later same-day total-size enforcement.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-008,CPF-FR-012838,CPF-SC-023889,Logging,Log Retention,기본 구현,"Log Retention의 기본 구현 Acceptance에 대해 File-specific retention exists, but one canonical retention provider/consumer path for all required logs/artifacts was not identified.",미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-001,CPF-FR-012839,CPF-SC-023890,Logging,Log Retention,상태·데이터,Log Retention의 상태·데이터 Acceptance에 대해 Once-per-day retention gate skipped later same-day total-size enforcement.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-008,CPF-FR-012839,CPF-SC-023890,Logging,Log Retention,상태·데이터,"Log Retention의 상태·데이터 Acceptance에 대해 File-specific retention exists, but one canonical retention provider/consumer path for all required logs/artifacts was not identified.",미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-001,CPF-FR-012840,CPF-SC-023891,Logging,Log Retention,보안·권한,Log Retention의 보안·권한 Acceptance에 대해 Once-per-day retention gate skipped later same-day total-size enforcement.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-008,CPF-FR-012840,CPF-SC-023891,Logging,Log Retention,보안·권한,"Log Retention의 보안·권한 Acceptance에 대해 File-specific retention exists, but one canonical retention provider/consumer path for all required logs/artifacts was not identified.",미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-001,CPF-FR-012841,CPF-SC-023892,Logging,Log Retention,운영,Log Retention의 운영 Acceptance에 대해 Once-per-day retention gate skipped later same-day total-size enforcement.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-008,CPF-FR-012841,CPF-SC-023892,Logging,Log Retention,운영,"Log Retention의 운영 Acceptance에 대해 File-specific retention exists, but one canonical retention provider/consumer path for all required logs/artifacts was not identified.",미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-001,CPF-FR-012842,CPF-SC-023893,Logging,Log Retention,실패·복구,Log Retention의 실패·복구 Acceptance에 대해 Once-per-day retention gate skipped later same-day total-size enforcement.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-008,CPF-FR-012842,CPF-SC-023893,Logging,Log Retention,실패·복구,"Log Retention의 실패·복구 Acceptance에 대해 File-specific retention exists, but one canonical retention provider/consumer path for all required logs/artifacts was not identified.",미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-001,CPF-FR-012843,CPF-SC-023894,Logging,Log Retention,호환·배포,Log Retention의 호환·배포 Acceptance에 대해 Once-per-day retention gate skipped later same-day total-size enforcement.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-008,CPF-FR-012843,CPF-SC-023894,Logging,Log Retention,호환·배포,"Log Retention의 호환·배포 Acceptance에 대해 File-specific retention exists, but one canonical retention provider/consumer path for all required logs/artifacts was not identified.",미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-001,CPF-FR-012844,CPF-SC-023895,Logging,Log Retention,검증·Evidence,Log Retention의 검증·Evidence Acceptance에 대해 Once-per-day retention gate skipped later same-day total-size enforcement.,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-008,CPF-FR-012844,CPF-SC-023895,Logging,Log Retention,검증·Evidence,"Log Retention의 검증·Evidence Acceptance에 대해 File-specific retention exists, but one canonical retention provider/consumer path for all required logs/artifacts was not identified.",미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-005,CPF-FR-012861,CPF-SC-003257;CPF-SC-003258;CPF-SC-003259;CPF-SC-003260;CPF-SC-003261;CPF-SC-003262;CPF-SC-003263;CPF-SC-003264,Logging,Log Failure Isolation,계약,"Log Failure Isolation의 계약 Acceptance에 대해 Durable spool has claim/lease/retry, but explicit fsync and durable signal for simultaneous DB+spool failure were not demonstrated.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-005,CPF-FR-012862,CPF-SC-023910,Logging,Log Failure Isolation,기본 구현,"Log Failure Isolation의 기본 구현 Acceptance에 대해 Durable spool has claim/lease/retry, but explicit fsync and durable signal for simultaneous DB+spool failure were not demonstrated.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-005,CPF-FR-012863,CPF-SC-023911,Logging,Log Failure Isolation,상태·데이터,"Log Failure Isolation의 상태·데이터 Acceptance에 대해 Durable spool has claim/lease/retry, but explicit fsync and durable signal for simultaneous DB+spool failure were not demonstrated.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-005,CPF-FR-012864,CPF-SC-023912,Logging,Log Failure Isolation,보안·권한,"Log Failure Isolation의 보안·권한 Acceptance에 대해 Durable spool has claim/lease/retry, but explicit fsync and durable signal for simultaneous DB+spool failure were not demonstrated.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-005,CPF-FR-012865,CPF-SC-023913,Logging,Log Failure Isolation,운영,"Log Failure Isolation의 운영 Acceptance에 대해 Durable spool has claim/lease/retry, but explicit fsync and durable signal for simultaneous DB+spool failure were not demonstrated.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-005,CPF-FR-012866,CPF-SC-023914,Logging,Log Failure Isolation,실패·복구,"Log Failure Isolation의 실패·복구 Acceptance에 대해 Durable spool has claim/lease/retry, but explicit fsync and durable signal for simultaneous DB+spool failure were not demonstrated.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-005,CPF-FR-012867,CPF-SC-023915,Logging,Log Failure Isolation,호환·배포,"Log Failure Isolation의 호환·배포 Acceptance에 대해 Durable spool has claim/lease/retry, but explicit fsync and durable signal for simultaneous DB+spool failure were not demonstrated.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-LOG-005,CPF-FR-012868,CPF-SC-023916,Logging,Log Failure Isolation,검증·Evidence,"Log Failure Isolation의 검증·Evidence Acceptance에 대해 Durable spool has claim/lease/retry, but explicit fsync and durable signal for simultaneous DB+spool failure were not demonstrated.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-TRACE-001,CPF-FR-012869,CPF-SC-003265;CPF-SC-003266;CPF-SC-003267;CPF-SC-003268;CPF-SC-003269;CPF-SC-003270;CPF-SC-003271;CPF-SC-003272,Tracing,Trace / Transaction Correlation,계약,"Trace / Transaction Correlation의 계약 Acceptance에 대해 Generic OTel adapter exists, but dedicated Local/Remote/Message/Batch/File span lifecycle consumers were not completely connected and evidenced.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-TRACE-001,CPF-FR-012870,CPF-SC-023917,Tracing,Trace / Transaction Correlation,기본 구현,"Trace / Transaction Correlation의 기본 구현 Acceptance에 대해 Generic OTel adapter exists, but dedicated Local/Remote/Message/Batch/File span lifecycle consumers were not completely connected and evidenced.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-TRACE-001,CPF-FR-012871,CPF-SC-023918,Tracing,Trace / Transaction Correlation,상태·데이터,"Trace / Transaction Correlation의 상태·데이터 Acceptance에 대해 Generic OTel adapter exists, but dedicated Local/Remote/Message/Batch/File span lifecycle consumers were not completely connected and evidenced.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-TRACE-001,CPF-FR-012872,CPF-SC-023919,Tracing,Trace / Transaction Correlation,보안·권한,"Trace / Transaction Correlation의 보안·권한 Acceptance에 대해 Generic OTel adapter exists, but dedicated Local/Remote/Message/Batch/File span lifecycle consumers were not completely connected and evidenced.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-TRACE-001,CPF-FR-012873,CPF-SC-023920,Tracing,Trace / Transaction Correlation,운영,"Trace / Transaction Correlation의 운영 Acceptance에 대해 Generic OTel adapter exists, but dedicated Local/Remote/Message/Batch/File span lifecycle consumers were not completely connected and evidenced.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-TRACE-001,CPF-FR-012874,CPF-SC-023921,Tracing,Trace / Transaction Correlation,실패·복구,"Trace / Transaction Correlation의 실패·복구 Acceptance에 대해 Generic OTel adapter exists, but dedicated Local/Remote/Message/Batch/File span lifecycle consumers were not completely connected and evidenced.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-TRACE-001,CPF-FR-012875,CPF-SC-023922,Tracing,Trace / Transaction Correlation,호환·배포,"Trace / Transaction Correlation의 호환·배포 Acceptance에 대해 Generic OTel adapter exists, but dedicated Local/Remote/Message/Batch/File span lifecycle consumers were not completely connected and evidenced.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-TRACE-001,CPF-FR-012876,CPF-SC-023923,Tracing,Trace / Transaction Correlation,검증·Evidence,"Trace / Transaction Correlation의 검증·Evidence Acceptance에 대해 Generic OTel adapter exists, but dedicated Local/Remote/Message/Batch/File span lifecycle consumers were not completely connected and evidenced.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-TRACE-001,CPF-FR-012877,CPF-SC-003273;CPF-SC-003274;CPF-SC-003275;CPF-SC-003276;CPF-SC-003277;CPF-SC-003278;CPF-SC-003279;CPF-SC-003280,Tracing,Span Naming,계약,"Span Naming의 계약 Acceptance에 대해 Generic OTel adapter exists, but dedicated Local/Remote/Message/Batch/File span lifecycle consumers were not completely connected and evidenced.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
QA12F-TRACE-001,CPF-FR-012878,CPF-SC-023924,Tracing,Span Naming,기본 구현,"Span Naming의 기본 구현 Acceptance에 대해 Generic OTel adapter exists, but dedicated Local/Remote/Message/Batch/File span lifecycle consumers were not completely connected and evidenced.",미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12F_f97655c/SOURCE_TRACE.md
