delete_id,exact_repository_path,target_type,deletion_reason,related_requirement,owner,current_consumer,replacement_or_migration,core_api_impact,build_impact,bom_catalog_impact,generator_impact,config_sql_impact,test_impact,documentation_impact,evidence_impact,residual_reference_check,empty_directory_check,approval_status,execution_status
QA39-DEL-RUNTIME-OWNER-012,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFixedLayoutRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-013,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfFixedLengthLayoutPayloadDecoder.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-014,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfMaskingPolicyRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-015,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfPasswordPolicyRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-016,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfSchemaRegistryRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-017,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfSecurityMaterialRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-018,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfServiceRegistryRuntimeVerifierApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-019,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfSftpTransferRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-020,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfTraceSamplingRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-021,cpf-starters/runtime-control-client/src/main/java/com/cpf/core/common/runtimecontrol/applier/CpfWebhookCallbackRuntimeApplier.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Capability-owned runtimecontrol package; Webhook callback has no replacement because Webhook is removed,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Owner Starter tests and conformance gates validate the migrated implementation,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
QA39-DEL-RUNTIME-OWNER-022,cpf-starters/runtime-control-client/src/test/java/com/cpf/core/common/runtimecontrol/applier/CpfExternalInstitutionRuntimeApplierTest.java,FILE,Legacy runtime-control-client owner implementation was migrated to the owning capability Starter or removed with Webhook.,QA39-004;QA39-006;QA39-022;QA39-026;QA39-030,Runtime Control / capability owner,Superseded legacy location; no supported consumer may compile against it,Moved test under cpf-starters/http-client/src/test/java/com/cpf/starter/http/runtimecontrol,Retained CpfRuntimeChangeApplier and topology-independent runtime-control contracts only,Removes runtime-control-client compile-time owner implementation coupling and duplicate FQNs,No artifact change; runtime-control-client remains the topology-independent control client,Generated domains receive owner appliers only through selected Capability/Profile,No configuration or SQL is deleted beyond the legacy Java owner implementation,Equivalent test moved to HTTP owner Starter,Canonical work request records owner-boundary cleanup,QA39 closure gate requires every legacy exact path to be absent,Exact path absence plus runtime-control owner import and dependency graph gate,Do not delete the applier directory because CpfReconciliationRuntimeApplier remains topology-independent,QA_REQUIREMENT_CONFIRMED_USER_EXECUTION_REQUIRED,NOT_EXECUTED
