delete_id,scope,exact_path,target_type,reason,replacement,cleanup_action,ownership,protected_path_check
DEL-0093,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallAttemptEvent.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0094,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallAttemptObserver.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0095,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallRequest.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0096,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallResolvedTarget.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0097,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallResult.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0098,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/core/config/CpfServiceCallAutoConfiguration.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0099,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/starter/http/CpfHttpClientAutoConfiguration.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0100,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/starter/http/CpfHttpClientProperties.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0101,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/starter/http/CpfTypedHttpClient.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0102,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/starter/http/runtimecontrol/CpfApiClientRuntimeApplier.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0103,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/starter/http/runtimecontrol/CpfExternalInstitutionRuntimeApplier.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0104,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/starter/http/runtimecontrol/CpfHttpRuntimeControlAutoConfiguration.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0105,REPOSITORY,cpf-starters/http-client/src/main/java/com/cpf/starter/http/runtimecontrol/CpfServiceRegistryRuntimeVerifierApplier.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0106,REPOSITORY,cpf-starters/http-client/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0107,REPOSITORY,cpf-starters/http-client/src/test/java/com/cpf/core/common/http/CpfRestClientInterceptorTest.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0108,REPOSITORY,cpf-starters/http-client/src/test/java/com/cpf/core/common/servicecall/CpfHealthAwareInstanceSelectorTest.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0109,REPOSITORY,cpf-starters/http-client/src/test/java/com/cpf/core/common/servicecall/CpfServiceCallEngineTest.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0110,REPOSITORY,cpf-starters/http-client/src/test/java/com/cpf/core/common/servicecall/CpfServiceCallLogWriterTest.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0111,REPOSITORY,cpf-starters/http-client/src/test/java/com/cpf/starter/http/runtimecontrol/CpfExternalInstitutionRuntimeApplierTest.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0112,REPOSITORY,cpf-starters/integration-fixedlength-core/build.gradle,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0113,REPOSITORY,cpf-starters/integration-fixedlength-core/src/main/java/com/cpf/integration/fixedlength/CpfBinaryFieldCodec.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0114,REPOSITORY,cpf-starters/integration-fixedlength-core/src/main/java/com/cpf/integration/fixedlength/CpfFixedLengthCodec.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0115,REPOSITORY,cpf-starters/integration-fixedlength-core/src/main/java/com/cpf/integration/fixedlength/CpfFixedLengthField.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0116,REPOSITORY,cpf-starters/integration-fixedlength-core/src/main/java/com/cpf/integration/fixedlength/CpfFixedLengthLayout.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0117,REPOSITORY,cpf-starters/integration-fixedlength-core/src/test/java/com/cpf/integration/fixedlength/CpfBinaryFieldCodecTest.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0118,REPOSITORY,cpf-starters/integration-fixedlength-core/src/test/java/com/cpf/integration/fixedlength/CpfFixedLengthCodecTest.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0119,REPOSITORY,cpf-starters/integration-fixedlength/build.gradle,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0120,REPOSITORY,cpf-starters/integration-fixedlength/src/main/java/com/cpf/starter/fixedlength/CpfFixedLengthAutoConfiguration.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0121,REPOSITORY,cpf-starters/integration-fixedlength/src/main/java/com/cpf/starter/fixedlength/runtimecontrol/CpfFixedLayoutRuntimeApplier.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0122,REPOSITORY,cpf-starters/integration-fixedlength/src/main/java/com/cpf/starter/fixedlength/runtimecontrol/CpfFixedLengthLayoutPayloadDecoder.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0123,REPOSITORY,cpf-starters/integration-fixedlength/src/main/java/com/cpf/starter/fixedlength/runtimecontrol/CpfFixedLengthRuntimeControlAutoConfiguration.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0124,REPOSITORY,cpf-starters/integration-fixedlength/src/main/java/com/cpf/starter/fixedlength/runtimecontrol/CpfSchemaRegistryRuntimeApplier.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0125,REPOSITORY,cpf-starters/integration-fixedlength/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0126,REPOSITORY,cpf-starters/integration-iso8583/build.gradle,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0127,REPOSITORY,cpf-starters/integration-iso8583/src/main/java/com/cpf/starter/iso8583/CpfIso8583Codec.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0128,REPOSITORY,cpf-starters/integration-iso8583/src/main/java/com/cpf/starter/iso8583/CpfIso8583FieldSpec.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0129,REPOSITORY,cpf-starters/integration-iso8583/src/main/java/com/cpf/starter/iso8583/CpfIso8583HmacMacProvider.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0130,REPOSITORY,cpf-starters/integration-iso8583/src/main/java/com/cpf/starter/iso8583/CpfIso8583Message.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0131,REPOSITORY,cpf-starters/integration-iso8583/src/test/java/com/cpf/starter/iso8583/CpfIso8583CodecTest.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0132,REPOSITORY,cpf-starters/integration-sftp/build.gradle,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0133,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/core/common/filetransfer/CpfFileExchangeGateway.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0134,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/core/common/filetransfer/CpfFileTransferClientAdapter.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0135,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/core/common/filetransfer/CpfFileTransferEngine.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0136,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/core/common/filetransfer/CpfFileTransferRuntimeState.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0137,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/core/common/filetransfer/DeterministicCpfRemoteFileTransferAdapter.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0138,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/core/common/filetransfer/JdbcCpfFileTransferRepository.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0139,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/core/common/filetransfer/LocalCpfFileTransferAdapter.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0140,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/starter/sftp/CpfSftpAutoConfiguration.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0141,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/starter/sftp/CpfSftpClient.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0142,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/starter/sftp/CpfSftpPathPolicy.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0143,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/starter/sftp/CpfSftpProperties.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0144,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/starter/sftp/CpfSftpTransferRecord.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0145,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/starter/sftp/JdbcCpfSftpTransferLedger.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0146,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/starter/sftp/runtimecontrol/CpfFilePolicyRuntimeApplier.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0147,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/starter/sftp/runtimecontrol/CpfSftpRuntimeControlAutoConfiguration.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0148,REPOSITORY,cpf-starters/integration-sftp/src/main/java/com/cpf/starter/sftp/runtimecontrol/CpfSftpTransferRuntimeApplier.java,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
DEL-0149,REPOSITORY,cpf-starters/integration-sftp/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,FILE,"QA39 canonical move, package replacement, or duplicate contract removal",Canonical target is included in this Root Overlay ZIP,DELETE_IF_EXISTS,QA39_APPROVED_PRODUCT_CHANGE,PASS
