requirement_id,primary_work_item_id,canonical_requirement_ids,mapping_basis,manual_review_required
CPF-FR-000185,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000186,CPF-WP-ARCH-LAYER-02-IMPLEMENTATION_CONSUMER,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000187,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000188,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000189,CPF-WP-ARCH-LAYER-02-IMPLEMENTATION_CONSUMER,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000190,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000191,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000192,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000193,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000194,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000195,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000196,CPF-WP-ARCH-LAYER-02-IMPLEMENTATION_CONSUMER,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000197,CPF-WP-ARCH-LAYER-02-IMPLEMENTATION_CONSUMER,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000198,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000199,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000200,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000201,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000202,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000203,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000204,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000205,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000206,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000207,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000208,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000209,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000210,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000211,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000212,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000213,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000214,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000215,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000216,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000217,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000218,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000219,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000220,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000221,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000222,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000223,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000224,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000225,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000226,CPF-WP-ARCH-LAYER-02-IMPLEMENTATION_CONSUMER,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000227,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000228,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000229,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000230,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000231,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000232,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000233,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000234,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000235,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000236,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000237,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000238,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000239,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000240,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000241,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000242,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000243,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000244,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,ARCH-LAYER,SEMANTIC_AXIS_SCORE,false
CPF-FR-000245,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000246,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000247,CPF-WP-CORE-API-02-IMPLEMENTATION_CONSUMER,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000248,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000249,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000250,CPF-WP-CORE-API-02-IMPLEMENTATION_CONSUMER,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000251,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000252,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000253,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000254,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000255,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000256,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000257,CPF-WP-CORE-API-02-IMPLEMENTATION_CONSUMER,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000258,CPF-WP-CORE-API-02-IMPLEMENTATION_CONSUMER,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000259,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000260,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000261,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000262,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000263,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000264,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000265,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000266,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000267,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000268,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000269,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000270,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000271,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000272,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000273,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000274,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000275,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000276,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000277,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000278,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000279,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000280,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000281,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000282,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000283,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000284,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000285,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000286,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000287,CPF-WP-CORE-API-02-IMPLEMENTATION_CONSUMER,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000288,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000289,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000290,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000291,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000292,CPF-WP-CORE-API-02-IMPLEMENTATION_CONSUMER,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000293,CPF-WP-CORE-API-02-IMPLEMENTATION_CONSUMER,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000294,CPF-WP-CORE-API-02-IMPLEMENTATION_CONSUMER,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000295,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000296,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000297,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000298,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000299,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000300,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000301,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000302,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000303,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000304,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000305,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,CORE-API,SEMANTIC_AXIS_SCORE,false
CPF-FR-000306,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000307,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000308,CPF-WP-CORE-SPI-02-IMPLEMENTATION_CONSUMER,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000309,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000310,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000311,CPF-WP-CORE-SPI-02-IMPLEMENTATION_CONSUMER,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000312,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000313,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000314,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000315,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000316,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000317,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000318,CPF-WP-CORE-SPI-02-IMPLEMENTATION_CONSUMER,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000319,CPF-WP-CORE-SPI-02-IMPLEMENTATION_CONSUMER,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000320,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000321,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000322,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000323,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000324,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000325,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000326,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000327,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000328,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000329,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000330,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000331,CPF-WP-CORE-SPI-04-GENERATION_COMPATIBILITY,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000332,CPF-WP-CORE-SPI-04-GENERATION_COMPATIBILITY,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000333,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000334,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000335,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000336,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000337,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000338,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000339,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000340,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000341,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000342,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000343,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000344,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000345,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000346,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000347,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000348,CPF-WP-CORE-SPI-02-IMPLEMENTATION_CONSUMER,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000349,CPF-WP-CORE-SPI-04-GENERATION_COMPATIBILITY,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000350,CPF-WP-CORE-SPI-01-CONTRACT_OWNERSHIP,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000351,CPF-WP-CORE-SPI-04-GENERATION_COMPATIBILITY,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000352,CPF-WP-CORE-SPI-04-GENERATION_COMPATIBILITY,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000353,CPF-WP-CORE-SPI-04-GENERATION_COMPATIBILITY,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000354,CPF-WP-CORE-SPI-04-GENERATION_COMPATIBILITY,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000355,CPF-WP-CORE-SPI-04-GENERATION_COMPATIBILITY,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000356,CPF-WP-CORE-SPI-04-GENERATION_COMPATIBILITY,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000357,CPF-WP-CORE-SPI-04-GENERATION_COMPATIBILITY,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000358,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000359,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000360,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000361,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000362,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000363,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000364,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000365,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000366,CPF-WP-CORE-SPI-03-VERIFICATION_EVIDENCE,CORE-SPI,SEMANTIC_AXIS_SCORE,false
CPF-FR-000367,CPF-WP-CORE-CONFIG-01-CONTRACT_OWNERSHIP,CORE-CONFIG,SEMANTIC_AXIS_SCORE,false
CPF-FR-000368,CPF-WP-CORE-CONFIG-01-CONTRACT_OWNERSHIP,CORE-CONFIG,SEMANTIC_AXIS_SCORE,false
CPF-FR-000369,CPF-WP-CORE-CONFIG-02-IMPLEMENTATION_CONSUMER,CORE-CONFIG,SEMANTIC_AXIS_SCORE,false
CPF-FR-000370,CPF-WP-CORE-CONFIG-01-CONTRACT_OWNERSHIP,CORE-CONFIG,SEMANTIC_AXIS_SCORE,false
CPF-FR-000371,CPF-WP-CORE-CONFIG-01-CONTRACT_OWNERSHIP,CORE-CONFIG,SEMANTIC_AXIS_SCORE,false
CPF-FR-000372,CPF-WP-CORE-CONFIG-02-IMPLEMENTATION_CONSUMER,CORE-CONFIG,SEMANTIC_AXIS_SCORE,false
CPF-FR-000373,CPF-WP-CORE-CONFIG-01-CONTRACT_OWNERSHIP,CORE-CONFIG,SEMANTIC_AXIS_SCORE,false
CPF-FR-000374,CPF-WP-CORE-CONFIG-01-CONTRACT_OWNERSHIP,CORE-CONFIG,SEMANTIC_AXIS_SCORE,false
CPF-FR-000375,CPF-WP-CORE-CONFIG-01-CONTRACT_OWNERSHIP,CORE-CONFIG,SEMANTIC_AXIS_SCORE,false
CPF-FR-000376,CPF-WP-CORE-CONFIG-03-VERIFICATION_EVIDENCE,CORE-CONFIG,SEMANTIC_AXIS_SCORE,false
CPF-FR-000377,CPF-WP-CORE-CONFIG-04-FAILURE_RECOVERY,CORE-CONFIG,SEMANTIC_AXIS_SCORE,false
CPF-FR-000378,CPF-WP-CORE-CONFIG-04-FAILURE_RECOVERY,CORE-CONFIG,SEMANTIC_AXIS_SCORE,false
CPF-FR-000379,CPF-WP-CORE-CONFIG-02-IMPLEMENTATION_CONSUMER,CORE-CONFIG,SEMANTIC_AXIS_SCORE,false
