request_id,scenario_id,linked_requirement_id,canonical_requirement_id,primary_work_item_id,mapping_basis,manual_review_required,priority,scenario_type,title,expected_result,failure_criteria
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-000990,CPF-FR-005003,BAT-CALL-ASYNC,CPF-WP-BAT-CALL-ASYNC-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,TIMEOUT_PRE,[BAT-CALL-ASYNC] Side effect 전 Timeout,retryable failure·side effect 0,UNKNOWN/성공 오인
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-000991,CPF-FR-005003,BAT-CALL-ASYNC,CPF-WP-BAT-CALL-ASYNC-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,RESPONSE_LOSS,[BAT-CALL-ASYNC] Side effect 후 응답 유실,UNKNOWN·blind retry 금지·reconcile,자동 실패/무조건 retry
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-000992,CPF-FR-005003,BAT-CALL-ASYNC,CPF-WP-BAT-CALL-ASYNC-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,PARTIAL,[BAT-CALL-ASYNC] 부분 실패,개별 성공/실패/unknown 보존,전체 성공/실패로 축약
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-000993,CPF-FR-005003,BAT-CALL-ASYNC,CPF-WP-BAT-CALL-ASYNC-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,PROCESS_KILL,[BAT-CALL-ASYNC] Process Kill·Restart,lease 회수·stale fencing·복구,고아 상태·중복
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-000994,CPF-FR-005003,BAT-CALL-ASYNC,CPF-WP-BAT-CALL-ASYNC-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,MULTI_INSTANCE,[BAT-CALL-ASYNC] 다중 Instance,version/state 일치·중복 0,local state 의존
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-000995,CPF-FR-005003,BAT-CALL-ASYNC,CPF-WP-BAT-CALL-ASYNC-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,ROLLBACK,[BAT-CALL-ASYNC] Rollback/Forward Recovery,데이터 보존·actual 일치·audit,부분 rollback·drift
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-000996,CPF-FR-005003,BAT-CALL-ASYNC,CPF-WP-BAT-CALL-ASYNC-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,SECURITY_LEAK,[BAT-CALL-ASYNC] 민감정보 누출,원문 0 또는 승인 범위,Log/DOM/Storage/Evidence 원문
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-000997,CPF-FR-005064,BAT-SHARED,CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P0,POSITIVE,[BAT-SHARED] 정상 수직 흐름,정상 상태·side effect·tracking 일치,Mock-only 또는 Consumer 미호출
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-000998,CPF-FR-005064,BAT-SHARED,CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P0,INVALID,[BAT-SHARED] 입력·경계 오류,표준 field/path 오류·side effect 0,500/raw exception/부분 저장
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-000999,CPF-FR-005064,BAT-SHARED,CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P0,UNAUTHORIZED,[BAT-SHARED] 미인증·권한 부족,Server 거부·Audit·민감정보 0,버튼만 숨김/default allow
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001000,CPF-FR-005064,BAT-SHARED,CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P0,CONFLICT,[BAT-SHARED] Version·Hash 충돌,409·기존 결과 보존·lost update 0,후행 요청 덮어씀
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001001,CPF-FR-005064,BAT-SHARED,CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P0,DUPLICATE,[BAT-SHARED] 중복 요청,"동일 replay, 다른 payload conflict",side effect 2회
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001002,CPF-FR-005064,BAT-SHARED,CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P0,TIMEOUT_PRE,[BAT-SHARED] Side effect 전 Timeout,retryable failure·side effect 0,UNKNOWN/성공 오인
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001003,CPF-FR-005064,BAT-SHARED,CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P0,RESPONSE_LOSS,[BAT-SHARED] Side effect 후 응답 유실,UNKNOWN·blind retry 금지·reconcile,자동 실패/무조건 retry
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001004,CPF-FR-005064,BAT-SHARED,CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P0,PARTIAL,[BAT-SHARED] 부분 실패,개별 성공/실패/unknown 보존,전체 성공/실패로 축약
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001005,CPF-FR-005064,BAT-SHARED,CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P0,PROCESS_KILL,[BAT-SHARED] Process Kill·Restart,lease 회수·stale fencing·복구,고아 상태·중복
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001006,CPF-FR-005064,BAT-SHARED,CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P0,MULTI_INSTANCE,[BAT-SHARED] 다중 Instance,version/state 일치·중복 0,local state 의존
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001007,CPF-FR-005064,BAT-SHARED,CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P0,ROLLBACK,[BAT-SHARED] Rollback/Forward Recovery,데이터 보존·actual 일치·audit,부분 rollback·drift
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001008,CPF-FR-005064,BAT-SHARED,CPF-WP-BAT-SHARED-05-OPERATIONS_SECURITY,PARENT_REQUIREMENT_MAPPING,false,P0,SECURITY_LEAK,[BAT-SHARED] 민감정보 누출,원문 0 또는 승인 범위,Log/DOM/Storage/Evidence 원문
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001009,CPF-FR-005125,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,POSITIVE,[CENTER-CORE] 정상 수직 흐름,정상 상태·side effect·tracking 일치,Mock-only 또는 Consumer 미호출
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001010,CPF-FR-005125,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,INVALID,[CENTER-CORE] 입력·경계 오류,표준 field/path 오류·side effect 0,500/raw exception/부분 저장
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001011,CPF-FR-005125,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,UNAUTHORIZED,[CENTER-CORE] 미인증·권한 부족,Server 거부·Audit·민감정보 0,버튼만 숨김/default allow
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001012,CPF-FR-005125,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,CONFLICT,[CENTER-CORE] Version·Hash 충돌,409·기존 결과 보존·lost update 0,후행 요청 덮어씀
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001013,CPF-FR-005125,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,DUPLICATE,[CENTER-CORE] 중복 요청,"동일 replay, 다른 payload conflict",side effect 2회
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001014,CPF-FR-005125,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,TIMEOUT_PRE,[CENTER-CORE] Side effect 전 Timeout,retryable failure·side effect 0,UNKNOWN/성공 오인
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001015,CPF-FR-005125,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,RESPONSE_LOSS,[CENTER-CORE] Side effect 후 응답 유실,UNKNOWN·blind retry 금지·reconcile,자동 실패/무조건 retry
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001016,CPF-FR-005125,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,PARTIAL,[CENTER-CORE] 부분 실패,개별 성공/실패/unknown 보존,전체 성공/실패로 축약
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001017,CPF-FR-005125,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,PROCESS_KILL,[CENTER-CORE] Process Kill·Restart,lease 회수·stale fencing·복구,고아 상태·중복
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001018,CPF-FR-005125,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,MULTI_INSTANCE,[CENTER-CORE] 다중 Instance,version/state 일치·중복 0,local state 의존
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001019,CPF-FR-005125,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,ROLLBACK,[CENTER-CORE] Rollback/Forward Recovery,데이터 보존·actual 일치·audit,부분 rollback·drift
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001020,CPF-FR-005125,CENTER-CORE,CPF-WP-CENTER-CORE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,SECURITY_LEAK,[CENTER-CORE] 민감정보 누출,원문 0 또는 승인 범위,Log/DOM/Storage/Evidence 원문
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001021,CPF-FR-005186,CENTER-RUNNER,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,POSITIVE,[CENTER-RUNNER] 정상 수직 흐름,정상 상태·side effect·tracking 일치,Mock-only 또는 Consumer 미호출
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001022,CPF-FR-005186,CENTER-RUNNER,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,INVALID,[CENTER-RUNNER] 입력·경계 오류,표준 field/path 오류·side effect 0,500/raw exception/부분 저장
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001023,CPF-FR-005186,CENTER-RUNNER,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,UNAUTHORIZED,[CENTER-RUNNER] 미인증·권한 부족,Server 거부·Audit·민감정보 0,버튼만 숨김/default allow
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001024,CPF-FR-005186,CENTER-RUNNER,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,CONFLICT,[CENTER-RUNNER] Version·Hash 충돌,409·기존 결과 보존·lost update 0,후행 요청 덮어씀
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001025,CPF-FR-005186,CENTER-RUNNER,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,DUPLICATE,[CENTER-RUNNER] 중복 요청,"동일 replay, 다른 payload conflict",side effect 2회
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001026,CPF-FR-005186,CENTER-RUNNER,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,TIMEOUT_PRE,[CENTER-RUNNER] Side effect 전 Timeout,retryable failure·side effect 0,UNKNOWN/성공 오인
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001027,CPF-FR-005186,CENTER-RUNNER,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,RESPONSE_LOSS,[CENTER-RUNNER] Side effect 후 응답 유실,UNKNOWN·blind retry 금지·reconcile,자동 실패/무조건 retry
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001028,CPF-FR-005186,CENTER-RUNNER,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,PARTIAL,[CENTER-RUNNER] 부분 실패,개별 성공/실패/unknown 보존,전체 성공/실패로 축약
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001029,CPF-FR-005186,CENTER-RUNNER,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,PROCESS_KILL,[CENTER-RUNNER] Process Kill·Restart,lease 회수·stale fencing·복구,고아 상태·중복
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001030,CPF-FR-005186,CENTER-RUNNER,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,MULTI_INSTANCE,[CENTER-RUNNER] 다중 Instance,version/state 일치·중복 0,local state 의존
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001031,CPF-FR-005186,CENTER-RUNNER,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,ROLLBACK,[CENTER-RUNNER] Rollback/Forward Recovery,데이터 보존·actual 일치·audit,부분 rollback·drift
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001032,CPF-FR-005186,CENTER-RUNNER,CPF-WP-CENTER-RUNNER-01-CONTRACT_OWNERSHIP,PARENT_REQUIREMENT_MAPPING,false,P0,SECURITY_LEAK,[CENTER-RUNNER] 민감정보 누출,원문 0 또는 승인 범위,Log/DOM/Storage/Evidence 원문
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001033,CPF-FR-005247,CENTER-PARAM,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,POSITIVE,[CENTER-PARAM] 정상 수직 흐름,정상 상태·side effect·tracking 일치,Mock-only 또는 Consumer 미호출
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001034,CPF-FR-005247,CENTER-PARAM,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,INVALID,[CENTER-PARAM] 입력·경계 오류,표준 field/path 오류·side effect 0,500/raw exception/부분 저장
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001035,CPF-FR-005247,CENTER-PARAM,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,UNAUTHORIZED,[CENTER-PARAM] 미인증·권한 부족,Server 거부·Audit·민감정보 0,버튼만 숨김/default allow
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001036,CPF-FR-005247,CENTER-PARAM,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,CONFLICT,[CENTER-PARAM] Version·Hash 충돌,409·기존 결과 보존·lost update 0,후행 요청 덮어씀
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001037,CPF-FR-005247,CENTER-PARAM,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,DUPLICATE,[CENTER-PARAM] 중복 요청,"동일 replay, 다른 payload conflict",side effect 2회
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001038,CPF-FR-005247,CENTER-PARAM,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,TIMEOUT_PRE,[CENTER-PARAM] Side effect 전 Timeout,retryable failure·side effect 0,UNKNOWN/성공 오인
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001039,CPF-FR-005247,CENTER-PARAM,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,RESPONSE_LOSS,[CENTER-PARAM] Side effect 후 응답 유실,UNKNOWN·blind retry 금지·reconcile,자동 실패/무조건 retry
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001040,CPF-FR-005247,CENTER-PARAM,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,PARTIAL,[CENTER-PARAM] 부분 실패,개별 성공/실패/unknown 보존,전체 성공/실패로 축약
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001041,CPF-FR-005247,CENTER-PARAM,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,PROCESS_KILL,[CENTER-PARAM] Process Kill·Restart,lease 회수·stale fencing·복구,고아 상태·중복
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001042,CPF-FR-005247,CENTER-PARAM,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,MULTI_INSTANCE,[CENTER-PARAM] 다중 Instance,version/state 일치·중복 0,local state 의존
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001043,CPF-FR-005247,CENTER-PARAM,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,ROLLBACK,[CENTER-PARAM] Rollback/Forward Recovery,데이터 보존·actual 일치·audit,부분 rollback·drift
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001044,CPF-FR-005247,CENTER-PARAM,CPF-WP-CENTER-PARAM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,SECURITY_LEAK,[CENTER-PARAM] 민감정보 누출,원문 0 또는 승인 범위,Log/DOM/Storage/Evidence 원문
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001045,CPF-FR-005308,CENTER-CLAIM,CPF-WP-CENTER-CLAIM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,POSITIVE,[CENTER-CLAIM] 정상 수직 흐름,정상 상태·side effect·tracking 일치,Mock-only 또는 Consumer 미호출
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001046,CPF-FR-005308,CENTER-CLAIM,CPF-WP-CENTER-CLAIM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,INVALID,[CENTER-CLAIM] 입력·경계 오류,표준 field/path 오류·side effect 0,500/raw exception/부분 저장
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001047,CPF-FR-005308,CENTER-CLAIM,CPF-WP-CENTER-CLAIM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,UNAUTHORIZED,[CENTER-CLAIM] 미인증·권한 부족,Server 거부·Audit·민감정보 0,버튼만 숨김/default allow
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001048,CPF-FR-005308,CENTER-CLAIM,CPF-WP-CENTER-CLAIM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,CONFLICT,[CENTER-CLAIM] Version·Hash 충돌,409·기존 결과 보존·lost update 0,후행 요청 덮어씀
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001049,CPF-FR-005308,CENTER-CLAIM,CPF-WP-CENTER-CLAIM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,DUPLICATE,[CENTER-CLAIM] 중복 요청,"동일 replay, 다른 payload conflict",side effect 2회
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001050,CPF-FR-005308,CENTER-CLAIM,CPF-WP-CENTER-CLAIM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,TIMEOUT_PRE,[CENTER-CLAIM] Side effect 전 Timeout,retryable failure·side effect 0,UNKNOWN/성공 오인
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001051,CPF-FR-005308,CENTER-CLAIM,CPF-WP-CENTER-CLAIM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,RESPONSE_LOSS,[CENTER-CLAIM] Side effect 후 응답 유실,UNKNOWN·blind retry 금지·reconcile,자동 실패/무조건 retry
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001052,CPF-FR-005308,CENTER-CLAIM,CPF-WP-CENTER-CLAIM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,PARTIAL,[CENTER-CLAIM] 부분 실패,개별 성공/실패/unknown 보존,전체 성공/실패로 축약
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001053,CPF-FR-005308,CENTER-CLAIM,CPF-WP-CENTER-CLAIM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,PROCESS_KILL,[CENTER-CLAIM] Process Kill·Restart,lease 회수·stale fencing·복구,고아 상태·중복
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001054,CPF-FR-005308,CENTER-CLAIM,CPF-WP-CENTER-CLAIM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,MULTI_INSTANCE,[CENTER-CLAIM] 다중 Instance,version/state 일치·중복 0,local state 의존
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001055,CPF-FR-005308,CENTER-CLAIM,CPF-WP-CENTER-CLAIM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,ROLLBACK,[CENTER-CLAIM] Rollback/Forward Recovery,데이터 보존·actual 일치·audit,부분 rollback·drift
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001056,CPF-FR-005308,CENTER-CLAIM,CPF-WP-CENTER-CLAIM-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,SECURITY_LEAK,[CENTER-CLAIM] 민감정보 누출,원문 0 또는 승인 범위,Log/DOM/Storage/Evidence 원문
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001057,CPF-FR-005369,CENTER-RATE,CPF-WP-CENTER-RATE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,POSITIVE,[CENTER-RATE] 정상 수직 흐름,정상 상태·side effect·tracking 일치,Mock-only 또는 Consumer 미호출
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001058,CPF-FR-005369,CENTER-RATE,CPF-WP-CENTER-RATE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,INVALID,[CENTER-RATE] 입력·경계 오류,표준 field/path 오류·side effect 0,500/raw exception/부분 저장
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001059,CPF-FR-005369,CENTER-RATE,CPF-WP-CENTER-RATE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,UNAUTHORIZED,[CENTER-RATE] 미인증·권한 부족,Server 거부·Audit·민감정보 0,버튼만 숨김/default allow
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001060,CPF-FR-005369,CENTER-RATE,CPF-WP-CENTER-RATE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,CONFLICT,[CENTER-RATE] Version·Hash 충돌,409·기존 결과 보존·lost update 0,후행 요청 덮어씀
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001061,CPF-FR-005369,CENTER-RATE,CPF-WP-CENTER-RATE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,DUPLICATE,[CENTER-RATE] 중복 요청,"동일 replay, 다른 payload conflict",side effect 2회
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001062,CPF-FR-005369,CENTER-RATE,CPF-WP-CENTER-RATE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,TIMEOUT_PRE,[CENTER-RATE] Side effect 전 Timeout,retryable failure·side effect 0,UNKNOWN/성공 오인
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001063,CPF-FR-005369,CENTER-RATE,CPF-WP-CENTER-RATE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,RESPONSE_LOSS,[CENTER-RATE] Side effect 후 응답 유실,UNKNOWN·blind retry 금지·reconcile,자동 실패/무조건 retry
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001064,CPF-FR-005369,CENTER-RATE,CPF-WP-CENTER-RATE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,PARTIAL,[CENTER-RATE] 부분 실패,개별 성공/실패/unknown 보존,전체 성공/실패로 축약
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001065,CPF-FR-005369,CENTER-RATE,CPF-WP-CENTER-RATE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,PROCESS_KILL,[CENTER-RATE] Process Kill·Restart,lease 회수·stale fencing·복구,고아 상태·중복
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001066,CPF-FR-005369,CENTER-RATE,CPF-WP-CENTER-RATE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,MULTI_INSTANCE,[CENTER-RATE] 다중 Instance,version/state 일치·중복 0,local state 의존
DEVREQ-V9-S02-LOCAL-20260805-2140-R005,CPF-SC-001067,CPF-FR-005369,CENTER-RATE,CPF-WP-CENTER-RATE-03-VERIFICATION_EVIDENCE,PARENT_REQUIREMENT_MAPPING,false,P0,ROLLBACK,[CENTER-RATE] Rollback/Forward Recovery,데이터 보존·actual 일치·audit,부분 rollback·drift
