atomic_id,atomic_type,canonical_requirement_id,work_item_id,development_status,verification_status,qa_status,evidence_path,evidence_sha256
CPF-FR-002137,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002138,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002139,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002140,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002141,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002142,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002143,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002144,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002145,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002146,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002147,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002148,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002149,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002150,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002151,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002152,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002153,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002154,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002155,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002156,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002157,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002158,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002159,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002160,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002161,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002162,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002163,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002164,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002165,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002166,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002167,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002168,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002169,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002170,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002171,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002172,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002173,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002174,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002175,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002176,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002177,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002178,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002179,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002180,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002181,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002182,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002183,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002184,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002185,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002186,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002187,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-01-CONTRACT_OWNERSHIP,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002188,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002189,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002190,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002191,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002192,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002193,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002194,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002195,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
CPF-FR-002196,CPF-FR,CMN-SAMPLE-DB,CPF-WP-CMN-SAMPLE-DB-03-VERIFICATION_EVIDENCE,완료,완료,미검수,cpf-docs/work/current/CPF_DEVGPT_CONTROL_V9/_session_workspace/CPF-V9-INITIAL-FULL-REVIEW-20260805-1952/REV-001/sessions/DEVGPT-V9-S04/evidence/s04_cmn_sql_java_harness.log,9af69663535562d519144202b788413e4f1ffe2ea256d6ea21582a4d62e6cce9
