id,kind,source_set,area,work_package,severity,original_status,title,requirement_or_setup,validation_or_expected,source_evidence,closing_status,closing_evidence,root_cause_key
CPF-QA-GOV-025,REQUIREMENT,BASE,GOV,,P1,부분 구현,분산 작업 Continuity,Governance 기준으로 분산 작업 Continuity을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,분산 작업 Continuity의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,GOV|분산 작업 continuity
CPF-QA-GOV-026,REQUIREMENT,BASE,GOV,,P1,부분 구현,Requirement Count 감소 Mapping,Governance 기준으로 Requirement Count 감소 Mapping을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Requirement Count 감소 Mapping의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,GOV|requirement count 감소 mapping
CPF-QA-GOV-027,REQUIREMENT,BASE,GOV,,P1,부분 구현,폐기 Requirement 승인 근거,Governance 기준으로 폐기 Requirement 승인 근거을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,폐기 Requirement 승인 근거의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,GOV|폐기 requirement 승인 근거
CPF-QA-GOV-028,REQUIREMENT,BASE,GOV,,P1,부분 구현,작업별 Owner 책임 명시,Governance 기준으로 작업별 Owner 책임 명시을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,작업별 Owner 책임 명시의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,GOV|작업별 owner 책임 명시
CPF-QA-GOV-029,REQUIREMENT,BASE,GOV,,P1,부분 구현,검증 환경 Capability 기록,Governance 기준으로 검증 환경 Capability 기록을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,검증 환경 Capability 기록의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,GOV|환경 capability 기록
CPF-QA-GOV-030,REQUIREMENT,BASE,GOV,,P1,부분 구현,실패 이력 보존,Governance 기준으로 실패 이력 보존을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,실패 이력 보존의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,GOV|이력 보존
CPF-QA-GOV-031,REQUIREMENT,BASE,GOV,,P1,부분 구현,False-positive Gate 예외 만료,Governance 기준으로 False-positive Gate 예외 만료을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,False-positive Gate 예외 만료의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,GOV|false positive gate 예외 만료
CPF-QA-ARCH-001,REQUIREMENT,BASE,ARCH,,P0,부분 구현,Public API SPI Internal Package 강제,Architecture 원칙으로 Public API SPI Internal Package 강제을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Public API SPI Internal Package 강제의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|public api spi internal package 강제
CPF-QA-ARCH-002,REQUIREMENT,BASE,ARCH,,P0,부분 구현,Module Dependency DAG 강제,Architecture 원칙으로 Module Dependency DAG 강제을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Module Dependency DAG 강제의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|module dependency dag 강제
CPF-QA-ARCH-003,REQUIREMENT,BASE,ARCH,,P0,부분 구현,순환 의존 차단,Architecture 원칙으로 순환 의존 차단을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,순환 의존 차단의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|순환 의존 차단
CPF-QA-ARCH-004,REQUIREMENT,BASE,ARCH,,P1,부분 구현,Owner 없는 공통 기능 금지,Architecture 원칙으로 Owner 없는 공통 기능 금지을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Owner 없는 공통 기능 금지의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|owner 없는 공통 기능 금지
CPF-QA-ARCH-005,REQUIREMENT,BASE,ARCH,,P1,부분 구현,실제 Consumer 없는 추상화 제거,Architecture 원칙으로 실제 Consumer 없는 추상화 제거을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,실제 Consumer 없는 추상화 제거의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|실제 consumer 없는 추상화 제거
CPF-QA-ARCH-006,REQUIREMENT,BASE,ARCH,,P0,부분 구현,cpf-core 업무·Admin·Batch·EDU 오염 제거,Architecture 원칙으로 cpf-core 업무·Admin·Batch·EDU 오염 제거을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,cpf-core 업무·Admin·Batch·EDU 오염 제거의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|cpf core 업무 admin batch edu 오염 제거
CPF-QA-ARCH-007,REQUIREMENT,BASE,ARCH,,P1,부분 구현,cpf-common 기술 Engine 오염 제거,Architecture 원칙으로 cpf-common 기술 Engine 오염 제거을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,cpf-common 기술 Engine 오염 제거의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|cpf common 기술 engine 오염 제거
CPF-QA-ARCH-008,REQUIREMENT,BASE,ARCH,,P0,부분 구현,ADM BZA 다른 Owner DB 직접 수정 금지,Architecture 원칙으로 ADM BZA 다른 Owner DB 직접 수정 금지을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,ADM BZA 다른 Owner DB 직접 수정 금지의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|adm bza 다른 owner db 직접 수정 금지
CPF-QA-ARCH-009,REQUIREMENT,BASE,ARCH,,P0,부분 구현,Local Remote 계약 동일성,Architecture 원칙으로 Local Remote 계약 동일성을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Local Remote 계약 동일성의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|local remote 계약 동일성
CPF-QA-ARCH-010,REQUIREMENT,BASE,ARCH,,P1,부분 구현,Topology 독립 Public Contract,Architecture 원칙으로 Topology 독립 Public Contract을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Topology 독립 Public Contract의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|topology 독립 public contract
CPF-QA-ARCH-011,REQUIREMENT,BASE,ARCH,,P0,부분 구현,Generated Domain 고정 의존 제거,Architecture 원칙으로 Generated Domain 고정 의존 제거을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Generated Domain 고정 의존 제거의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|generated domain 고정 의존 제거
CPF-QA-ARCH-012,REQUIREMENT,BASE,ARCH,,P1,부분 구현,Gateway Mandatory Hop 금지,Architecture 원칙으로 Gateway Mandatory Hop 금지을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Gateway Mandatory Hop 금지의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|gateway mandatory hop 금지
CPF-QA-ARCH-013,REQUIREMENT,BASE,ARCH,,P1,부분 구현,Batch 업무 원장 직접 접근 금지,Architecture 원칙으로 Batch 업무 원장 직접 접근 금지을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Batch 업무 원장 직접 접근 금지의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|batch 업무 원장 직접 접근 금지
CPF-QA-ARCH-014,REQUIREMENT,BASE,ARCH,,P1,부분 구현,DB Physical Ownership,Architecture 원칙으로 DB Physical Ownership을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,DB Physical Ownership의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|db physical ownership
CPF-QA-ARCH-015,REQUIREMENT,BASE,ARCH,,P1,부분 구현,Query Resource Ownership,Architecture 원칙으로 Query Resource Ownership을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Query Resource Ownership의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|query resource ownership
CPF-QA-ARCH-016,REQUIREMENT,BASE,ARCH,,P1,부분 구현,Frontend Feature Ownership,Architecture 원칙으로 Frontend Feature Ownership을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Frontend Feature Ownership의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|frontend feature ownership
CPF-QA-ARCH-017,REQUIREMENT,BASE,ARCH,,P1,부분 구현,Tool Owner와 실행 분류,Architecture 원칙으로 Tool Owner와 실행 분류을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Tool Owner와 실행 분류의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,,미검증,latest master exact-SHA execution evidence required,ARCH|tool owner와 실행 분류
