work_item_id,canonical_requirement_id,applicable_gates,required_standards
CPF-WP-CPF-ROLE-05-OPERATIONS_SECURITY,CPF-ROLE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-ERROR-01-CONTRACT_OWNERSHIP,CPF-ERROR,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-CPF-ERROR-02-IMPLEMENTATION_CONSUMER,CPF-ERROR,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-CPF-ERROR-03-VERIFICATION_EVIDENCE,CPF-ERROR,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-CPF-ERROR-04-FAILURE_RECOVERY,CPF-ERROR,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-03-HTTP-API;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF;STD-OAS;STD-OWASP-API;STD-RFC9457
CPF-WP-CPF-VALID-01-CONTRACT_OWNERSHIP,CPF-VALID,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF
CPF-WP-CPF-VALID-02-IMPLEMENTATION_CONSUMER,CPF-VALID,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF
CPF-WP-CPF-VALID-03-VERIFICATION_EVIDENCE,CPF-VALID,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF
CPF-WP-CPF-VALID-04-DATA_MIGRATION,CPF-VALID,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF
CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP,CPF-IDEMP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF
CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER,CPF-IDEMP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF
CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-IDEMP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF
CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,CPF-IDEMP,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF
CPF-WP-CPF-STATE-01-CONTRACT_OWNERSHIP,CPF-STATE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF
CPF-WP-CPF-STATE-02-IMPLEMENTATION_CONSUMER,CPF-STATE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF
CPF-WP-CPF-STATE-03-VERIFICATION_EVIDENCE,CPF-STATE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF
CPF-WP-CPF-STATE-04-FAILURE_RECOVERY,CPF-STATE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF
CPF-WP-CPF-LOCK-01-CONTRACT_OWNERSHIP,CPF-LOCK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-CPF-LOCK-02-IMPLEMENTATION_CONSUMER,CPF-LOCK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-CPF-LOCK-03-VERIFICATION_EVIDENCE,CPF-LOCK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-CPF-LOCK-04-FAILURE_RECOVERY,CPF-LOCK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-CPF-RESILIENCE-01-CONTRACT_OWNERSHIP,CPF-RESILIENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-CPF-RESILIENCE-02-IMPLEMENTATION_CONSUMER,CPF-RESILIENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-CPF-RESILIENCE-03-VERIFICATION_EVIDENCE,CPF-RESILIENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-11-OPS-AUDIT;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-CPF-RESILIENCE-04-FAILURE_RECOVERY,CPF-RESILIENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-CPF-RESILIENCE-05-OPERATIONS_SECURITY,CPF-RESILIENCE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-CISA-SBD;STD-NIST-SSDF;STD-OWASP-ASVS
CPF-WP-CPF-DEADLINE-01-CONTRACT_OWNERSHIP,CPF-DEADLINE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF
CPF-WP-CPF-DEADLINE-02-IMPLEMENTATION_CONSUMER,CPF-DEADLINE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF
CPF-WP-CPF-DEADLINE-03-VERIFICATION_EVIDENCE,CPF-DEADLINE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF
CPF-WP-CPF-DEADLINE-04-FAILURE_RECOVERY,CPF-DEADLINE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF
CPF-WP-CPF-DEADLINE-05-DATA_MIGRATION,CPF-DEADLINE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-NIST-SSDF
CPF-WP-CPF-SCHED-01-CONTRACT_OWNERSHIP,CPF-SCHED,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-CPF-SCHED-02-IMPLEMENTATION_CONSUMER,CPF-SCHED,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-CPF-SCHED-03-VERIFICATION_EVIDENCE,CPF-SCHED,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-CPF-SCHED-04-FAILURE_RECOVERY,CPF-SCHED,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-07-MULTI-INSTANCE;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,STD-NIST-SSDF
CPF-WP-CPF-OPSDB-01-CONTRACT_OWNERSHIP,CPF-OPSDB,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-OPSDB-02-IMPLEMENTATION_CONSUMER,CPF-OPSDB,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-OPSDB-03-VERIFICATION_EVIDENCE,CPF-OPSDB,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-OPSDB-04-OPERATIONS_SECURITY,CPF-OPSDB,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-OPSDB-05-DATA_MIGRATION,CPF-OPSDB,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-LOGDB-01-CONTRACT_OWNERSHIP,CPF-LOGDB,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-10-CRYPTO-PRIVACY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-LOGDB-02-IMPLEMENTATION_CONSUMER,CPF-LOGDB,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-10-CRYPTO-PRIVACY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-LOGDB-03-VERIFICATION_EVIDENCE,CPF-LOGDB,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-10-CRYPTO-PRIVACY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-LOGDB-04-FAILURE_RECOVERY,CPF-LOGDB,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-LOGDB-05-OPERATIONS_SECURITY,CPF-LOGDB,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-LOGDB-06-DATA_MIGRATION,CPF-LOGDB,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-10-CRYPTO-PRIVACY;GATE-12-OBSERVABILITY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-FILELOG-01-CONTRACT_OWNERSHIP,CPF-FILELOG,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-FILELOG-02-IMPLEMENTATION_CONSUMER,CPF-FILELOG,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-FILELOG-03-VERIFICATION_EVIDENCE,CPF-FILELOG,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-FILELOG-04-FAILURE_RECOVERY,CPF-FILELOG,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-FILELOG-05-OPERATIONS_SECURITY,CPF-FILELOG,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-FILELOG-06-DATA_MIGRATION,CPF-FILELOG,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-12-OBSERVABILITY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-LOGFAIL-01-CONTRACT_OWNERSHIP,CPF-LOGFAIL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-LOGFAIL-02-IMPLEMENTATION_CONSUMER,CPF-LOGFAIL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-LOGFAIL-03-VERIFICATION_EVIDENCE,CPF-LOGFAIL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-LOGFAIL-04-OPERATIONS_SECURITY,CPF-LOGFAIL,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-08-UNKNOWN-RECOVERY;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-TRACE-01-CONTRACT_OWNERSHIP,CPF-TRACE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-TRACE-02-IMPLEMENTATION_CONSUMER,CPF-TRACE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-TRACE-03-VERIFICATION_EVIDENCE,CPF-TRACE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-TRACE-04-FAILURE_RECOVERY,CPF-TRACE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-NIST-SSDF;STD-OTEL;STD-TRACE
CPF-WP-CPF-TRACE-05-OPERATIONS_SECURITY,CPF-TRACE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-MASK-01-CONTRACT_OWNERSHIP,CPF-MASK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-MASK-02-IMPLEMENTATION_CONSUMER,CPF-MASK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-MASK-03-VERIFICATION_EVIDENCE,CPF-MASK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CPF-MASK-04-OPERATIONS_SECURITY,CPF-MASK,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-09-SECURITY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-12-OBSERVABILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-CISA-SBD;STD-NIST-SSDF;STD-OTEL;STD-OWASP-ASVS;STD-TRACE
CPF-WP-CORE-FIXED-01-CONTRACT_OWNERSHIP,CORE-FIXED,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SPRING
CPF-WP-CORE-FIXED-02-IMPLEMENTATION_CONSUMER,CORE-FIXED,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SPRING
CPF-WP-CORE-FIXED-03-VERIFICATION_EVIDENCE,CORE-FIXED,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SPRING
CPF-WP-CORE-FIXED-04-GENERATION_COMPATIBILITY,CORE-FIXED,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SPRING
CPF-WP-CORE-FILE-01-CONTRACT_OWNERSHIP,CORE-FILE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SPRING
CPF-WP-CORE-FILE-02-IMPLEMENTATION_CONSUMER,CORE-FILE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SPRING
CPF-WP-CORE-FILE-03-VERIFICATION_EVIDENCE,CORE-FILE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SPRING
CPF-WP-CORE-FILE-04-FAILURE_RECOVERY,CORE-FILE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SPRING
CPF-WP-CORE-FILE-05-DATA_MIGRATION,CORE-FILE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-05-DB-QUERY;GATE-13-PERFORMANCE;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SPRING
CPF-WP-CORE-MESSAGE-01-CONTRACT_OWNERSHIP,CORE-MESSAGE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SPRING
CPF-WP-CORE-MESSAGE-02-IMPLEMENTATION_CONSUMER,CORE-MESSAGE,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-05-DB-QUERY;GATE-06-STATE-IDEMP;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,STD-ASYNCAPI;STD-CLOUDEVENTS;STD-GRADLE-JAVA;STD-NIST-SSDF;STD-SPRING
