source_requirement_id,source_text,source_status,new_child_first_id,new_child_last_id,new_child_count,mapping_type,change_reason,active_rule,baseline_sha,r3_handling,r3_status
TX-E2E,Domain/External/Messaging/Batch/Log/ADM E2E transaction lineage,ACTIVE_NEW_CANONICAL,,,0,NEW_CANONICAL_PENDING_DECOMPOSITION,2026-08-08 사용자 요구 및 successor gap 검토로 신규 정본화,Canonical ID 즉시 활성; CPF-FR/CPF-SC 분해는 이번 개발 사이클에서 수행,a570b366ef85b23863e41173c991025c072a2427,신규 ID를 기존 history PASS에 매핑하지 않음,ACTIVE_PENDING_DECOMPOSITION
TX-DX,Transaction typed API/safe default/fail-fast/native escape,ACTIVE_NEW_CANONICAL,,,0,NEW_CANONICAL_PENDING_DECOMPOSITION,2026-08-08 사용자 요구 및 successor gap 검토로 신규 정본화,Canonical ID 즉시 활성; CPF-FR/CPF-SC 분해는 이번 개발 사이클에서 수행,a570b366ef85b23863e41173c991025c072a2427,신규 ID를 기존 history PASS에 매핑하지 않음,ACTIVE_PENDING_DECOMPOSITION
TX-EDU,Transaction Strategy executable Reference,ACTIVE_NEW_CANONICAL,,,0,NEW_CANONICAL_PENDING_DECOMPOSITION,2026-08-08 사용자 요구 및 successor gap 검토로 신규 정본화,Canonical ID 즉시 활성; CPF-FR/CPF-SC 분해는 이번 개발 사이클에서 수행,a570b366ef85b23863e41173c991025c072a2427,신규 ID를 기존 history PASS에 매핑하지 않음,ACTIVE_PENDING_DECOMPOSITION
STARTER-DX,활성 Starter 전체 OSS-direct 대비 사용성/신뢰성,ACTIVE_NEW_CANONICAL,,,0,NEW_CANONICAL_PENDING_DECOMPOSITION,2026-08-08 사용자 요구 및 successor gap 검토로 신규 정본화,Canonical ID 즉시 활성; CPF-FR/CPF-SC 분해는 이번 개발 사이클에서 수행,a570b366ef85b23863e41173c991025c072a2427,신규 ID를 기존 history PASS에 매핑하지 않음,ACTIVE_PENDING_DECOMPOSITION
AI-OPTIONAL,Provider-neutral Enterprise AI Optional Capability,ACTIVE_NEW_CANONICAL,,,0,NEW_CANONICAL_PENDING_DECOMPOSITION,2026-08-08 사용자 요구 및 successor gap 검토로 신규 정본화,Canonical ID 즉시 활성; CPF-FR/CPF-SC 분해는 이번 개발 사이클에서 수행,a570b366ef85b23863e41173c991025c072a2427,신규 ID를 기존 history PASS에 매핑하지 않음,ACTIVE_PENDING_DECOMPOSITION
FOUNDATION-UTILITY,Core Utility를 Pure Foundation/Capability로 재분류하고 단순 Wrapper를 제거한다.,CURRENT_CANONICAL_NEW,,,0,CURRENTIZATION_PENDING_DECOMPOSITION,2026-08-08 Core Slimming/Modern Starter currentization,Canonical active; decompose to exact implementation IDs without inheriting prior PASS.,b2da6bd720d1a8506db6bddf5d2e35feb9dca964,Latest current request owns decomposition and QA trace.,ACTIVE_CURRENT_REVALIDATION
SEC-SESSION-DIST,JDBC와 선택형 Valkey Distributed Session Provider를 Multi-instance 보안 계약으로 제공한다.,CURRENT_CANONICAL_NEW,,,0,CURRENTIZATION_PENDING_DECOMPOSITION,2026-08-08 Core Slimming/Modern Starter currentization,Canonical active; decompose to exact implementation IDs without inheriting prior PASS.,b2da6bd720d1a8506db6bddf5d2e35feb9dca964,Latest current request owns decomposition and QA trace.,ACTIVE_CURRENT_REVALIDATION
FILE-OBJECT-STORAGE,S3-compatible Object Storage를 Attachment/File 경계와 통합된 Optional Provider로 제공한다.,CURRENT_CANONICAL_NEW,,,0,CURRENTIZATION_PENDING_DECOMPOSITION,2026-08-08 Core Slimming/Modern Starter currentization,Canonical active; decompose to exact implementation IDs without inheriting prior PASS.,b2da6bd720d1a8506db6bddf5d2e35feb9dca964,Latest current request owns decomposition and QA trace.,ACTIVE_CURRENT_REVALIDATION
EVENT-SCHEMA,Broker-independent Event Schema/Compatibility Governance를 제공한다.,CURRENT_CANONICAL_NEW,,,0,CURRENTIZATION_PENDING_DECOMPOSITION,2026-08-08 Core Slimming/Modern Starter currentization,Canonical active; decompose to exact implementation IDs without inheriting prior PASS.,b2da6bd720d1a8506db6bddf5d2e35feb9dca964,Latest current request owns decomposition and QA trace.,ACTIVE_CURRENT_REVALIDATION
API-GRAPHQL,REST/OpenAPI 기본을 유지하는 Optional GraphQL BFF Capability를 제공한다.,CURRENT_CANONICAL_NEW,,,0,CURRENTIZATION_PENDING_DECOMPOSITION,2026-08-08 Core Slimming/Modern Starter currentization,Canonical active; decompose to exact implementation IDs without inheriting prior PASS.,b2da6bd720d1a8506db6bddf5d2e35feb9dca964,Latest current request owns decomposition and QA trace.,ACTIVE_CURRENT_REVALIDATION
API-REALTIME,SSE 우선 Realtime과 필요 시 WebSocket의 보안/복구/Multi-instance 계약을 제공한다.,CURRENT_CANONICAL_NEW,,,0,CURRENTIZATION_PENDING_DECOMPOSITION,2026-08-08 Core Slimming/Modern Starter currentization,Canonical active; decompose to exact implementation IDs without inheriting prior PASS.,b2da6bd720d1a8506db6bddf5d2e35feb9dca964,Latest current request owns decomposition and QA trace.,ACTIVE_CURRENT_REVALIDATION
