id,requirement_id,root_cause,priority,source_identity,scope,codex_status,source_changed,test_or_verifier,runtime,evidence,blocked_external,rerun_condition,final_note
CX-F-025,COMMON-DOMAIN,CPF_PARAMETER_UNSUPPORTED_TARGET_ERROR_IS_RELABELED_AS_VALUE_CONVERSION_FAILURE,P0,494dfdaafc02bec8bb35b08aa957bc6bac784dfd36667d43d17f73e815f661fa,"cpf-common typed parameter conversion unsupported-type boundary",CLOSED,true,"JUnit XML and typed parameter service/test contract inspection; unsupported/malformed focused regressions; full module rerun; MBR standalone rerun","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-CPF-COMMON-TEST-ATTEMPT1.json; cpf-docs/work/evidence/codex/current/CX-01-CPF-PARAMETER-ERROR-CONTRACT-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-CPF-PARAMETER-ERROR-CONTRACT-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-CPF-PARAMETER-FOCUSED-TEST.json; cpf-docs/work/evidence/codex/current/CX-01-CPF-COMMON-TEST-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-MBR-STANDALONE-COMPILE-ATTEMPT2.json",false,"Reopen if unsupported-target and malformed-value errors collapse or consumer compile regresses","Focused and all 28 module tests plus original MBR online+batch consumer compilation pass"
CX-F-026,REL-BUILD,ROOT_BUILD_FRONTEND_COMPILE_AND_TEST_FAILURES_REQUIRE_ROOT_CAUSE_CLASSIFICATION,P0,6496844a33830d983719209458a4fd6f5b24a9e2d973779a285feb80f1da5df2,"Java 25 Root build including generated domains",IN_PROGRESS,false,"Detached Root build --continue with generated domains; failed-task/compiler/JUnit classification","Java 25.0.3; Gradle 9.1.0; Windows x64; Root continued build","cpf-docs/work/evidence/codex/current/CX-01-ROOT-BUILD-ATTEMPT3.json; cpf-docs/work/evidence/codex/current/CX-01-ROOT-BUILD-RERUN4.json",false,"Classify each independent root cause and register it before Source repair","428 tasks considered without native-memory/reopen failure; remaining failed tasks reduced 21 to 16"
CX-F-027,FRONTEND,ADMIN_PERMISSION_CONTRACT_USES_URL_PATHNAME_AS_WINDOWS_FILESYSTEM_PATH,P0,54b329e86db99ec9b84ec12151a27d7272ccb7bcda643705a5787c17a37e9bf0,"Admin frontend permission identity executable contract on Windows",CLOSED,true,"Exact Node contract; full Gradle frontend build; post-regeneration Source Identity","Node 24.11.0; npm 11.6.1; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-ROOT-BUILD-ATTEMPT3.json; cpf-docs/work/evidence/codex/current/CX-01-ADMIN-FRONTEND-WINDOWS-PATH-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-ADMIN-FRONTEND-WINDOWS-PATH-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-ADMIN-PERMISSION-CONTRACT-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-ADMIN-FRONTEND-BUILD-RERUN.json",false,"Reopen if Windows contract paths or complete frontend generation/build regress","Exact contract and complete 1,981-module production build pass; regeneration is source-clean"
CX-F-028,REL-BUILD,FIVE_MODULES_OMIT_DIRECT_MAIN_OR_TEST_DEPENDENCY_OWNERSHIP,P0,980b7415ce24f87a029bc975159264ef133a71f11f227bb98b27f90b31ba3236,"backoffice-web; batch agent/center-cut/runtime-support tests; messaging JMS tests",CLOSED,true,"Module import/build ownership inspection; focused compile/test; affected module suites","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-ROOT-BUILD-ATTEMPT3.json; cpf-docs/work/evidence/codex/current/CX-01-MULTIMODULE-DIRECT-DEPENDENCY-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-MULTIMODULE-DIRECT-DEPENDENCY-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-MULTIMODULE-DIRECT-DEPENDENCY-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-TEST-ATTEMPT2.json; cpf-docs/work/evidence/codex/current/CX-01-RUNTIME-SUPPORT-TEST-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-MESSAGING-WHITESPACE-BOUNDARY-RERUN.json",false,"Reopen if any of the five direct dependency source sets regresses","All missing symbols clear; full runtime-support/JMS pass and center-cut runs 23 tests"
CX-F-029,BATCH,CENTER_CUT_CONTEXT_RECOVERY_EXPOSES_CHECKED_SCOPE_CLOSE_FAILURE,P0,4b84bd32745deab154de53596a974ec4a1a705e253e1feb6135d58816b80c3a8,"center-cut item processor/writer canonical Context binding",CLOSED,true,"Canonical CpfContexts call/close inspection; center-cut compile/test","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-MULTIMODULE-DIRECT-DEPENDENCY-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CONTEXT-RUNTIME-IDENTITY-MESSAGING-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CONTEXT-RUNTIME-IDENTITY-MESSAGING-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-TEST-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-TEST-RERUN2.json",false,"Reopen if center-cut Context restoration or close-failure behavior regresses","All 23 center-cut tests pass under managed parent Context; both recovery branches are compiled and exercised"
CX-F-030,BATCH,RUNTIME_IDENTITY_ENVIRONMENT_STYLE_FALLBACK_IS_IGNORED,P0,980b7415ce24f87a029bc975159264ef133a71f11f227bb98b27f90b31ba3236,"batch runtime-support identity Environment property compatibility",CLOSED,true,"JUnit XML/source inspection; full runtime-support tests","Java 25.0.3; Gradle 9.1.0; Spring MockEnvironment; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-MULTIMODULE-DIRECT-DEPENDENCY-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CONTEXT-RUNTIME-IDENTITY-MESSAGING-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CONTEXT-RUNTIME-IDENTITY-MESSAGING-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-RUNTIME-SUPPORT-TEST-RERUN.json",false,"Reopen if Spring/environment identity precedence regresses","BUILD SUCCESSFUL; full runtime-support suite passes"
CX-F-031,MESSAGING,COMMON_PUBLISH_REQUEST_TRIMS_MAP_KEYS_BEFORE_PROVIDER_WHITESPACE_REJECTION,P0,980b7415ce24f87a029bc975159264ef133a71f11f227bb98b27f90b31ba3236,"Common broker publish request plus JMS and IBM MQ provider boundaries",CLOSED,true,"Common request and two provider JUnit XML/source inspection; full common/JMS/IBM tests","Java 25.0.3; Gradle 9.1.0; Mockito; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-MULTIMODULE-DIRECT-DEPENDENCY-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CONTEXT-RUNTIME-IDENTITY-MESSAGING-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CONTEXT-RUNTIME-IDENTITY-MESSAGING-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-MESSAGING-WHITESPACE-BOUNDARY-RERUN.json",false,"Reopen if immutable-key or provider-call protections regress","BUILD SUCCESSFUL; all common messaging, JMS, and IBM MQ tests pass"
CX-F-032,REL-BUILD,CENTER_CUT_TESTS_OMIT_DIRECT_MOCKITO_DEPENDENCY,P0,980b7415ce24f87a029bc975159264ef133a71f11f227bb98b27f90b31ba3236,"center-cut maintained test source compilation",CLOSED,true,"Test import/build ownership inspection; full center-cut tests","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-TEST-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-MOCKITO-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-TEST-ATTEMPT2.json",false,"Reopen if center-cut Mockito test compilation regresses","Main/test compile and 23 tests execute; unrelated behavior failures are F033"
CX-F-033,BATCH,CENTER_CUT_NULL_TARGET_VALIDATION_LEAKS_LIST_COPY_NPE,P0,4b84bd32745deab154de53596a974ec4a1a705e253e1feb6135d58816b80c3a8,"center-cut provider page null-target exception contract",CLOSED,true,"JUnit XML plus validation-order inspection; focused and full center-cut tests","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-TEST-ATTEMPT2.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-BEHAVIOR-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-BEHAVIOR-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-TEST-RERUN2.json",false,"Reopen if provider null/cursor validation or immutable return behavior regresses","Original null/cursor assertions and complete 23-test module suite pass with 0 skip"
CX-F-034,TEST-EVIDENCE,CENTER_CUT_STEP_HANDLER_TESTS_OMIT_MANAGED_PARENT_CONTEXT,P0,4b84bd32745deab154de53596a974ec4a1a705e253e1feb6135d58816b80c3a8,"two center-cut valid-execution and lease-loss behavior harnesses",CLOSED,true,"Canonical CpfContextTestSupport binding and cleanup; full center-cut tests","Java 25.0.3; Gradle 9.1.0; Mockito; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-TEST-ATTEMPT2.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-BEHAVIOR-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-BEHAVIOR-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-CENTER-CUT-TEST-RERUN2.json",false,"Reopen if managed Context binding/cleanup or no-context fail-close contracts regress","All 23 tests pass; canonical scope cleanup is asserted and Production fail-close is unchanged"
CX-F-035,PUBLIC-API,APPROVAL_CONTEXT_SUPPORT_EXPOSES_UNNECESSARY_CHECKED_CLOSE,P0,26c6cade3f6588bbdfdf3f56199cd9798d7b74297b11cddd78830a38955a7c49,"platform-operations approval Context helper and five MBW lexical scopes",CLOSED,true,"Complete usage search; platform-operations compile/test; MBW compile/test","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-ROOT-BUILD-ATTEMPT3.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-COMPILE-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-COMPILE-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN4.json",false,"Reopen if approval scope close/restore behavior regresses","Provider and five consumer scopes compile; complete framework-operations/MBW verification passes 55/55"
CX-F-036,PUBLIC-API,BACKOFFICE_USES_REMOVED_PASSWORD_HASH_VERIFY_METHODS,P0,26c6cade3f6588bbdfdf3f56199cd9798d7b74297b11cddd78830a38955a7c49,"MBW authentication/bootstrap/operation main and test password contracts",CLOSED,true,"Complete source search; MBW compile/test; security password regression","Java 25.0.3; Gradle 9.1.0; Mockito; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-ROOT-BUILD-ATTEMPT3.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-COMPILE-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-COMPILE-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN4.json",false,"Reopen if password encode/match/upgrade behavior regresses","Complete MBW suite passes 55/55 including authentication/bootstrap security paths"
CX-F-037,TEST-EVIDENCE,BACKOFFICE_AUTH_TEST_USES_REMOVED_SYSTEM_APPLICATION_STRING_CONSTRUCTOR,P0,26c6cade3f6588bbdfdf3f56199cd9798d7b74297b11cddd78830a38955a7c49,"MBW authentication Environment-derived system/application identity harness",CLOSED,true,"MockEnvironment exact-property fixture; complete MBW tests","Java 25.0.3; Gradle 9.1.0; Spring MockEnvironment; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-HARNESS-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-HARNESS-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN2.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-BEHAVIOR-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN3.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN4.json",false,"Reopen if Environment identity fixture or resolver contract regresses","Focused auth 5/5 and complete suite 55/55 pass"
CX-F-038,TEST-EVIDENCE,BACKOFFICE_SUPPORT_TESTS_USE_REMOVED_BYTE_ARRAY_ATTACHMENT_PORT,P0,46e2eb6c7fc9466367d2ed9cffdb0ddd2096c8e8d302189120672d50ed8ead62,"MBW attachment compensation and checksum rejection harnesses",CLOSED,true,"Streaming store/open fixtures; compile and complete MBW tests","Java 25.0.3; Gradle 9.1.0; Mockito; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-HARNESS-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-HARNESS-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN2.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN3.json",false,"Reopen if streaming attachment fixture or compensation/checksum behavior regresses","All five support tests pass with 0 skip"
CX-F-039,TEST-EVIDENCE,BACKOFFICE_ATTACHMENT_CHECKSUM_TEST_OMITS_MANAGED_CONTEXT,P0,46e2eb6c7fc9466367d2ed9cffdb0ddd2096c8e8d302189120672d50ed8ead62,"MBW attachment checksum failure-audit transaction lineage harness",CLOSED,true,"Public testkit dependency/substitution; canonical Context bind/cleanup; complete MBW tests","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN2.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-BEHAVIOR-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-BEHAVIOR-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN3.json",false,"Reopen if Context lineage/cleanup or Production fail-close regresses","Complete support suite passes; checksum failure audit is written under managed Context"
CX-F-040,SEC-BOUNDARY,BACKOFFICE_BOOTSTRAP_OWNER_ONLY_WINDOWS_ACL_TEST_REJECTED,P0,46e2eb6c7fc9466367d2ed9cffdb0ddd2096c8e8d302189120672d50ed8ead62,"MBW one-time bootstrap secret file Windows ACL acceptance/rejection",CLOSED,true,"Actual temp ACL/policy inspection; owner-only NIO fixture; focused and complete MBW tests","Java 25.0.3; Gradle 9.1.0; NTFS; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN2.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-BEHAVIOR-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-BEHAVIOR-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN3.json",false,"Reopen if owner-only acceptance or unsafe ACL rejection regresses","Complete security suite passes on Windows with Production ACL policy unchanged"
CX-F-041,TEST-EVIDENCE,BACKOFFICE_AUTH_HISTORY_TESTS_OMIT_MANAGED_CONTEXT,P0,26c6cade3f6588bbdfdf3f56199cd9798d7b74297b11cddd78830a38955a7c49,"two MBW authentication success/failure history transaction-lineage harnesses",CLOSED,true,"Canonical testkit Context bind/cleanup; focused auth and complete MBW tests","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN3.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-AUTH-CONTEXT-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-AUTH-TEST-RERUN.json; cpf-docs/work/evidence/codex/current/CX-01-BACKOFFICE-TEST-RERUN4.json",false,"Reopen if auth history Context lineage or cleanup regresses","Focused auth 5/5 and complete suite 55/55 pass with Production fail-close unchanged"
CX-F-042,PUBLIC-API,JDBC_BROKER_RELIABILITY_OMITS_TWO_ARGUMENT_ATOMIC_DLQ_CONTRACT,P0,5324ac45a5c6dd22ff14894cb0a42f5c1e323210305d0e0b8ebfc9d0c44ada9a,"Public broker failure-transition SPI and JDBC reference adapter default/consumer-specific paths",CLOSED,true,"Implementation search; Java 25 compile; default and consumer-specific DLQ regressions; full tests","Java 25.0.3; Gradle 9.1.0; Spring JDBC; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-DLQ-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-RERUN3.json",false,"Reopen if DLQ delegation or atomic transition regresses","Complete 48-test module suite passes"
CX-F-043,TEST-EVIDENCE,JDBC_BROKER_RELIABILITY_TEST_OMITS_MOCKITO_NO_INTERACTIONS_IMPORT,P0,5324ac45a5c6dd22ff14894cb0a42f5c1e323210305d0e0b8ebfc9d0c44ada9a,"two direct replay fail-close/no-database-mutation assertions",CLOSED,true,"Test source inspection; Java 25 test compile and full tests","Java 25.0.3; Gradle 9.1.0; Mockito; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-COMPILE-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-RERUN3.json",false,"Reopen if no-interaction assertions regress","Complete 48-test module suite passes"
CX-F-044,REL-BUILD,JDBC_BROKER_RELIABILITY_TESTS_OMIT_DIRECT_MOCKITO_AND_SPRING_TEST_DEPENDENCIES,P0,e17dcbae638e6b46ee7b962c52af02785872340d155e09adc47fe9af8d3687fb,"JDBC reliability maintained test source dependency closure",CLOSED,true,"Build/source import inspection; Java 25 test compile and full module tests","Java 25.0.3; Gradle 9.1.0; Mockito; Spring MockEnvironment; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-ATTEMPT1.json; cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-RERUN2.json",false,"Reopen if direct test dependency closure regresses","All test source compiles and 48 tests execute"
CX-F-045,SEC-BOUNDARY,JDBC_BROKER_OPERATIONS_TESTS_TARGET_REMOVED_APPROVAL_BYPASS_REPLAY_METHODS,P0,e17dcbae638e6b46ee7b962c52af02785872340d155e09adc47fe9af8d3687fb,"approved owner-command DLQ replay facade and low-level fail-close boundary",CLOSED,true,"Current Public operations interface/source; Java 25 full module tests","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-RERUN2.json",false,"Reopen if approval/CAS/audit or low-level fail-close regresses","Current operations tests pass; removed bypass APIs remain absent"
CX-F-046,TEST-EVIDENCE,JDBC_LOCAL_BROKER_BRIDGE_TEST_USES_STALE_CONSTRUCTOR_RESULT_ACCESSORS_AND_CONTEXT,P0,e17dcbae638e6b46ee7b962c52af02785872340d155e09adc47fe9af8d3687fb,"local in-memory bridge enabled/disabled publish and recent-history behavior",CLOSED,true,"Current adapter/result/Context inspection; focused and complete module tests","Java 25.0.3; Gradle 9.1.0; Spring MockEnvironment; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-RERUN2.json",false,"Reopen if bridge Context/result/cleanup behavior regresses","Both bridge tests pass under managed Context"
CX-F-047,TEST-EVIDENCE,JDBC_BROKER_PUBLISHER_TESTS_OMIT_CURRENT_CLASS_PACKAGE_IMPORTS,P0,e17dcbae638e6b46ee7b962c52af02785872340d155e09adc47fe9af8d3687fb,"publisher success/failure/UNKNOWN/masking/fencing test harnesses",CLOSED,true,"Complete class/source search; Java 25 test compile and full module tests","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-FIX-IDENTITY.json; cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-RERUN2.json",false,"Reopen if publisher package imports regress","All source compiles and publisher tests execute; unfenced fixtures tracked separately"
CX-F-048,MESSAGING,JDBC_PROVIDER_PUBLISHER_TESTS_FAIL_CURRENT_HEADER_AND_STATUS_CONTRACTS,P0,5324ac45a5c6dd22ff14894cb0a42f5c1e323210305d0e0b8ebfc9d0c44ada9a,"provider mapping correlation status and sanitized failure persistence",CLOSED,true,"JUnit XML/current provider-header sources; full module tests","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-BEHAVIOR-DIAGNOSIS.json; cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-RERUN3.json",false,"Reopen if Context/user-header separation regresses","Five provider regressions and full 48-test suite pass"
CX-F-049,TEST-EVIDENCE,JDBC_PUBLISHER_WORKER_TEST_FIXTURES_USE_LEGACY_UNFENCED_OUTBOX_PORT,P0,5324ac45a5c6dd22ff14894cb0a42f5c1e323210305d0e0b8ebfc9d0c44ada9a,"publisher success/failure and masking worker fixtures",CLOSED,true,"Fenced SPI/fixture inspection; full module tests","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-RERUN3.json",false,"Reopen if worker fencing fixtures regress","Fenced overloads pass and legacy calls remain rejected"
CX-F-050,MESSAGING,JDBC_RECONCILE_DEFINITE_FAILURE_TEST_OMITS_FENCED_WORKER_CLAIM,P0,5324ac45a5c6dd22ff14894cb0a42f5c1e323210305d0e0b8ebfc9d0c44ada9a,"UNKNOWN reconcile to bounded retry state with claim fencing",CLOSED,true,"Repository fencing/QA fake inspection; full tests","Java 25.0.3; Gradle 9.1.0; Windows x64","cpf-docs/work/evidence/codex/current/CX-01-BROKER-RELIABILITY-TEST-RERUN3.json",false,"Reopen if reconcile claim fencing regresses","Definite failure returns to bounded retry with worker identity"
