exact_id,requirement,work_package,development_result,source_static_verification,live_runtime_status,developer_status,evidence,review_note
CORE-MESSAGE,"versioned broker envelope, correlation, idempotency key, schema, TTL, producer/environment binding, size limit와 serialization allowlist를 제공한다. Messaging이 Optional Capability이므로 전용 Contract를 `cpf-core`에 적치하지 않는다.",Cross-cutting Framework,"해당 Requirement는 이번 통합 개발의 Architecture/Source/Config/Test/Verifier currentization 범위에서 함께 반영했으며, 개별 기능 존재만으로 완료 처리하지 않고 Consumer·실패경로·Evidence 정합성을 같이 검토했다.",Current Final/No Partial/Clean Source/Requirement projection 및 관련 owner/targeted verification,미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
ARCH-STARTER,`cpf-core`를 Spring Boot 없는 최소 Kernel로 유지하고 Public Starter·Profile·Capability·Provider·Internal Leaf의 역할을 단일 Catalog로 관리한다. Deployable은 exactly-one Top-level Profile 또는 명시 Capability 조합을 사용하고 Generated Domain은 Public Artifact만 직접 참조한다. Optional Provider는 미선택 시 dependency/bean/thread/config/sql/endpoint side effect가 0이어야 한다.,Architecture / Ownership,"Owner와 Public/Internal 경계를 현재 구조로 정리했다. cpf-common을 고객 업무 공통 Product Owner로 복원하고 starter는 Runtime/AutoConfiguration 조립 역할로 축소했으며, ADM/Backoffice/Batch/Gateway/Generated Domain의 역방향·직접 internal 의존을 정리했다.","Owner boundary, Gradle logical dependency graph, Current Final/No Partial/Clean Source",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CMN-EXTENSION,"고객 업무 공통 Header extension, 공통 코드/메시지/캘린더/템플릿, 업무 공통 Validation/Masking/Audit 정책을 `cpf-core`의 기술 Kernel 위에서 확장한다. 고객 업무 공통을 기술 Starter 내부 구현으로 숨기거나 `cpf-core`에 적치하지 않는다.",cpf-common / Business Common,공통코드·메시지·파라미터·영업일·템플릿·공통관리 Source/SQL/Test를 cpf-common Product Owner로 이동하고 cache-change port/persistence name 계약으로 starter 역참조를 제거했다.,"CMN runtime query, owner boundary, duplicate FQCN 0 in final-applied snapshot",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CMN-SAMPLE-DB,Production Common DB가 아닌 Reference Fixture의 단일 Golden Sample Table로 CRUD/Search/Paging/Validation/duplicate/optimistic lock/commit/rollback을 3 Vendor에서 검증한다.,cpf-common / Business Common,공통코드·메시지·파라미터·영업일·템플릿·공통관리 Source/SQL/Test를 cpf-common Product Owner로 이동하고 cache-change port/persistence name 계약으로 starter 역참조를 제거했다.,"CMN runtime query, owner boundary, duplicate FQCN 0 in final-applied snapshot",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CMN-CODE,고객 공통 코드·참조데이터의 group/item/version/유효기간/cache/invalidation/조회·관리·audit 계약을 제공하며 Public 소비는 `cpf-starter-common` 또는 공식 API를 경유한다.,cpf-common / Business Common,공통코드·메시지·파라미터·영업일·템플릿·공통관리 Source/SQL/Test를 cpf-common Product Owner로 이동하고 cache-change port/persistence name 계약으로 starter 역참조를 제거했다.,"CMN runtime query, owner boundary, duplicate FQCN 0 in final-applied snapshot",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CMN-MSG,"다국어·오류·업무 메시지의 code, locale, parameter schema, fallback, cache, version과 관리 계약을 제공하며 Framework reserved error taxonomy와 고객 업무 메시지 Catalog를 분리한다.",cpf-common / Business Common,공통코드·메시지·파라미터·영업일·템플릿·공통관리 Source/SQL/Test를 cpf-common Product Owner로 이동하고 cache-change port/persistence name 계약으로 starter 역참조를 제거했다.,"CMN runtime query, owner boundary, duplicate FQCN 0 in final-applied snapshot",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CMN-CALENDAR,"영업일·휴일·기관 calendar, 기준일 계산, override 승인과 Batch/업무 공통 소비 계약을 제공한다. 단순 시스템 시각/Clock은 Foundation/Testkit 책임과 분리한다.",cpf-common / Business Common,공통코드·메시지·파라미터·영업일·템플릿·공통관리 Source/SQL/Test를 cpf-common Product Owner로 이동하고 cache-change port/persistence name 계약으로 starter 역참조를 제거했다.,"CMN runtime query, owner boundary, duplicate FQCN 0 in final-applied snapshot",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
CMN-TEMPLATE,"알림·문서 Template의 version, variable schema, escaping, preview, channel extension, approval과 audit를 제공하고 기술 Notification Provider와 업무 Template 정책을 분리한다.",cpf-common / Business Common,공통코드·메시지·파라미터·영업일·템플릿·공통관리 Source/SQL/Test를 cpf-common Product Owner로 이동하고 cache-change port/persistence name 계약으로 starter 역참조를 제거했다.,"CMN runtime query, owner boundary, duplicate FQCN 0 in final-applied snapshot",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DB-OWNERSHIP,모든 schema/table/view/index/FK/trigger/seed/query에 단일 Owner와 실제 Consumer를 부여하고 Admin/타 Domain의 직접 갱신을 금지한다.,Database / Migration / Seed / DB3,Oracle/PostgreSQL/MariaDB Canonical Seed/Source/Bundle 흐름을 단일화하고 ADM Menu Seed를 포함해 source/runtime bundle byte parity와 DB3 renderer/check를 보강했다.,"DB suite 157 PASS, DB3 canonical seed synchronizer/check, vendor render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DB-INSTALL,"Schema/User provision, 최소권한, product table/index/constraint, mandatory seed, verify/smoke를 Vendor-native 정본으로 재현 가능하게 제공한다.",Database / Migration / Seed / DB3,Oracle/PostgreSQL/MariaDB Canonical Seed/Source/Bundle 흐름을 단일화하고 ADM Menu Seed를 포함해 source/runtime bundle byte parity와 DB3 renderer/check를 보강했다.,"DB suite 157 PASS, DB3 canonical seed synchronizer/check, vendor render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DB-FRESH,Oracle·PostgreSQL·MariaDB 검증을 CPF Object 0건의 전용 초기 Database/Schema에서 시작하고 Canonical/Generator-first Fresh Install→Upgrade→Rollback→Reapply→Cleanup을 자동화한다.,Database / Migration / Seed / DB3,Oracle/PostgreSQL/MariaDB Canonical Seed/Source/Bundle 흐름을 단일화하고 ADM Menu Seed를 포함해 source/runtime bundle byte parity와 DB3 renderer/check를 보강했다.,"DB suite 157 PASS, DB3 canonical seed synchronizer/check, vendor render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DB-MIGRATION,"불변 version migration, expand-migrate-contract, checksum, drift fail-closed, restart, data transform와 신규설치 최종상태 parity를 제공한다.",Database / Migration / Seed / DB3,Oracle/PostgreSQL/MariaDB Canonical Seed/Source/Bundle 흐름을 단일화하고 ADM Menu Seed를 포함해 source/runtime bundle byte parity와 DB3 renderer/check를 보강했다.,"DB suite 157 PASS, DB3 canonical seed synchronizer/check, vendor render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DB-ROLLBACK,"rollback/forward recovery 가능성 분류, 데이터 보존·backup checkpoint·승인·재적용·부분 실패 복구를 Vendor별로 제공한다.",Database / Migration / Seed / DB3,Oracle/PostgreSQL/MariaDB Canonical Seed/Source/Bundle 흐름을 단일화하고 ADM Menu Seed를 포함해 source/runtime bundle byte parity와 DB3 renderer/check를 보강했다.,"DB suite 157 PASS, DB3 canonical seed synchronizer/check, vendor render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DB-BACKUP,"schema/data/config/key metadata의 backup, encryption, retention, restore validation, PITR와 DR 연계 절차를 제공한다.",Database / Migration / Seed / DB3,Oracle/PostgreSQL/MariaDB Canonical Seed/Source/Bundle 흐름을 단일화하고 ADM Menu Seed를 포함해 source/runtime bundle byte parity와 DB3 renderer/check를 보강했다.,"DB suite 157 PASS, DB3 canonical seed synchronizer/check, vendor render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
DB-MULTI-VENDOR,MariaDB·PostgreSQL·Oracle의 type/default/index/FK/paging/locking/error semantics와 install→upgrade→rollback→reapply 동등성을 보장한다.,Database / Migration / Seed / DB3,Oracle/PostgreSQL/MariaDB Canonical Seed/Source/Bundle 흐름을 단일화하고 ADM Menu Seed를 포함해 source/runtime bundle byte parity와 DB3 renderer/check를 보강했다.,"DB suite 157 PASS, DB3 canonical seed synchronizer/check, vendor render",미검증 — 수정 후 Java25 전체 Gradle 및 해당 Requirement의 실제 DB3/Multi-WAS/Browser/Public-Binary/Windows 실행이 필요한 경우 환경 Acceptance가 남아 있다.,수행=완료; 개발=완료; 검증=미검증; 전체=미검증,cpf-docs/deliverables/TEST_AND_EVIDENCE.md,QA/Codex 상태는 변경하지 않았다. Source/static closure와 live acceptance를 분리해 판정한다.
