id_type,exact_id,work_item_id,development_status,verification_status,qa_status,evidence_path,final_completion
CPF-FR,CPF-FR-000132,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000132,false
CPF-FR,CPF-FR-000133,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000133,false
CPF-FR,CPF-FR-000134,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000134,false
CPF-FR,CPF-FR-000135,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000135,false
CPF-FR,CPF-FR-000136,CPF-WP-ARCH-BOUNDARY-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000136,false
CPF-FR,CPF-FR-000137,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000137,false
CPF-FR,CPF-FR-000138,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000138,false
CPF-FR,CPF-FR-000139,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000139,false
CPF-FR,CPF-FR-000140,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000140,false
CPF-FR,CPF-FR-000141,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000141,false
CPF-FR,CPF-FR-000142,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000142,false
CPF-FR,CPF-FR-000143,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000143,false
CPF-FR,CPF-FR-000144,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000144,false
CPF-FR,CPF-FR-000145,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000145,false
CPF-FR,CPF-FR-000146,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000146,false
CPF-FR,CPF-FR-000147,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000147,false
CPF-FR,CPF-FR-000148,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000148,false
CPF-FR,CPF-FR-000149,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000149,false
CPF-FR,CPF-FR-000150,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000150,false
CPF-FR,CPF-FR-000151,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000151,false
CPF-FR,CPF-FR-000152,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000152,false
CPF-FR,CPF-FR-000153,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000153,false
CPF-FR,CPF-FR-000154,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000154,false
CPF-FR,CPF-FR-000155,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000155,false
CPF-FR,CPF-FR-000156,CPF-WP-ARCH-BOUNDARY-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000156,false
CPF-FR,CPF-FR-000157,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000157,false
CPF-FR,CPF-FR-000158,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000158,false
CPF-FR,CPF-FR-000159,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000159,false
CPF-FR,CPF-FR-000160,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000160,false
CPF-FR,CPF-FR-000161,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000161,false
CPF-FR,CPF-FR-000162,CPF-WP-ARCH-BOUNDARY-04-FAILURE_RECOVERY,미완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000162,false
CPF-FR,CPF-FR-000163,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000163,false
CPF-FR,CPF-FR-000164,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000164,false
CPF-FR,CPF-FR-000165,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000165,false
CPF-FR,CPF-FR-000166,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000166,false
CPF-FR,CPF-FR-000167,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000167,false
CPF-FR,CPF-FR-000168,CPF-WP-ARCH-BOUNDARY-05-DATA_MIGRATION,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000168,false
CPF-FR,CPF-FR-000169,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000169,false
CPF-FR,CPF-FR-000170,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000170,false
CPF-FR,CPF-FR-000171,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000171,false
CPF-FR,CPF-FR-000172,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000172,false
CPF-FR,CPF-FR-000173,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000173,false
CPF-FR,CPF-FR-000174,CPF-WP-ARCH-BOUNDARY-06-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000174,false
CPF-FR,CPF-FR-000175,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000175,false
CPF-FR,CPF-FR-000176,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000176,false
CPF-FR,CPF-FR-000177,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000177,false
CPF-FR,CPF-FR-000178,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000178,false
CPF-FR,CPF-FR-000179,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000179,false
CPF-FR,CPF-FR-000180,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000180,false
CPF-FR,CPF-FR-000181,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000181,false
CPF-FR,CPF-FR-000182,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000182,false
CPF-FR,CPF-FR-000183,CPF-WP-ARCH-BOUNDARY-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000183,false
CPF-FR,CPF-FR-000184,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000184,false
CPF-FR,CPF-FR-000185,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000185,false
CPF-FR,CPF-FR-000186,CPF-WP-ARCH-LAYER-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000186,false
CPF-FR,CPF-FR-000187,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000187,false
CPF-FR,CPF-FR-000188,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000188,false
CPF-FR,CPF-FR-000189,CPF-WP-ARCH-LAYER-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000189,false
CPF-FR,CPF-FR-000190,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000190,false
CPF-FR,CPF-FR-000191,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000191,false
CPF-FR,CPF-FR-000192,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000192,false
CPF-FR,CPF-FR-000193,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000193,false
CPF-FR,CPF-FR-000194,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000194,false
CPF-FR,CPF-FR-000195,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000195,false
CPF-FR,CPF-FR-000196,CPF-WP-ARCH-LAYER-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000196,false
CPF-FR,CPF-FR-000197,CPF-WP-ARCH-LAYER-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000197,false
CPF-FR,CPF-FR-000198,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000198,false
CPF-FR,CPF-FR-000199,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000199,false
CPF-FR,CPF-FR-000200,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000200,false
CPF-FR,CPF-FR-000201,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000201,false
CPF-FR,CPF-FR-000202,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000202,false
CPF-FR,CPF-FR-000203,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000203,false
CPF-FR,CPF-FR-000204,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000204,false
CPF-FR,CPF-FR-000205,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000205,false
CPF-FR,CPF-FR-000206,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000206,false
CPF-FR,CPF-FR-000207,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000207,false
CPF-FR,CPF-FR-000208,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000208,false
CPF-FR,CPF-FR-000209,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000209,false
CPF-FR,CPF-FR-000210,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000210,false
CPF-FR,CPF-FR-000211,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000211,false
CPF-FR,CPF-FR-000212,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000212,false
CPF-FR,CPF-FR-000213,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000213,false
CPF-FR,CPF-FR-000214,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000214,false
CPF-FR,CPF-FR-000215,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000215,false
CPF-FR,CPF-FR-000216,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000216,false
CPF-FR,CPF-FR-000217,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000217,false
CPF-FR,CPF-FR-000218,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000218,false
CPF-FR,CPF-FR-000219,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000219,false
CPF-FR,CPF-FR-000220,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000220,false
CPF-FR,CPF-FR-000221,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000221,false
CPF-FR,CPF-FR-000222,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000222,false
CPF-FR,CPF-FR-000223,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000223,false
CPF-FR,CPF-FR-000224,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000224,false
CPF-FR,CPF-FR-000225,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000225,false
CPF-FR,CPF-FR-000226,CPF-WP-ARCH-LAYER-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000226,false
CPF-FR,CPF-FR-000227,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000227,false
CPF-FR,CPF-FR-000228,CPF-WP-ARCH-LAYER-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000228,false
CPF-FR,CPF-FR-000229,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000229,false
CPF-FR,CPF-FR-000230,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000230,false
CPF-FR,CPF-FR-000231,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000231,false
CPF-FR,CPF-FR-000232,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000232,false
CPF-FR,CPF-FR-000233,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000233,false
CPF-FR,CPF-FR-000234,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,미완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000234,false
CPF-FR,CPF-FR-000235,CPF-WP-ARCH-LAYER-04-GENERATION_COMPATIBILITY,미완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000235,false
CPF-FR,CPF-FR-000236,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000236,false
CPF-FR,CPF-FR-000237,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000237,false
CPF-FR,CPF-FR-000238,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000238,false
CPF-FR,CPF-FR-000239,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000239,false
CPF-FR,CPF-FR-000240,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000240,false
CPF-FR,CPF-FR-000241,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000241,false
CPF-FR,CPF-FR-000242,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000242,false
CPF-FR,CPF-FR-000243,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000243,false
CPF-FR,CPF-FR-000244,CPF-WP-ARCH-LAYER-03-VERIFICATION_EVIDENCE,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000244,false
CPF-FR,CPF-FR-000245,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000245,false
CPF-FR,CPF-FR-000246,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000246,false
CPF-FR,CPF-FR-000247,CPF-WP-CORE-API-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000247,false
CPF-FR,CPF-FR-000248,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000248,false
CPF-FR,CPF-FR-000249,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000249,false
CPF-FR,CPF-FR-000250,CPF-WP-CORE-API-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000250,false
CPF-FR,CPF-FR-000251,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000251,false
CPF-FR,CPF-FR-000252,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000252,false
CPF-FR,CPF-FR-000253,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000253,false
CPF-FR,CPF-FR-000254,CPF-WP-CORE-API-03-VERIFICATION_EVIDENCE,완료,미검증,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000254,false
CPF-FR,CPF-FR-000255,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000255,false
CPF-FR,CPF-FR-000256,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000256,false
CPF-FR,CPF-FR-000257,CPF-WP-CORE-API-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000257,false
CPF-FR,CPF-FR-000258,CPF-WP-CORE-API-02-IMPLEMENTATION_CONSUMER,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000258,false
CPF-FR,CPF-FR-000259,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000259,false
CPF-FR,CPF-FR-000260,CPF-WP-CORE-API-01-CONTRACT_OWNERSHIP,완료,완료,미검수,evidence/ATOMIC_REQUIREMENT_EVIDENCE.jsonl#CPF-FR-000260,false
