persona,lifecycle,feature,intent,owner_document,owner_section,status
의사결정자/제안자,검토,Local·Remote 호출,입력과 기본값은,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,설정 범위는,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,순서는,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,정상 결과는,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,오류면,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,Timeout이면,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,동시성 충돌이면,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,중복이면,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,부분 실패면,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,Retry 가능한가,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,Restart/Reprocess는,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,Reconcile/Compensation은,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,Rollback은,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,권한/보안/감사는,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Local·Remote 호출,Log/Metric/Trace/Test/Source는,arch,5. 지원 Topology와 동등성,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,무엇인가,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,왜 쓰나,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,언제 쓰나,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,어디서 찾나,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,어떻게 선택하나,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,언제 쓰지 말아야 하나,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,선행조건은,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,입력과 기본값은,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,설정 범위는,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,순서는,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,정상 결과는,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,오류면,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,Timeout이면,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,동시성 충돌이면,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,중복이면,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,부분 실패면,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,Retry 가능한가,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,Restart/Reprocess는,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,Reconcile/Compensation은,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,Rollback은,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,권한/보안/감사는,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,Messaging·Outbox·Inbox,Log/Metric/Trace/Test/Source는,01,10. Messaging - Outbox / Inbox / DLQ,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,무엇인가,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,왜 쓰나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,언제 쓰나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,어디서 찾나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,어떻게 선택하나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,언제 쓰지 말아야 하나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,선행조건은,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,입력과 기본값은,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,설정 범위는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,순서는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,정상 결과는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,오류면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,Timeout이면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,동시성 충돌이면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,중복이면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,부분 실패면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,Retry 가능한가,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,Restart/Reprocess는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,Reconcile/Compensation은,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,Rollback은,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,권한/보안/감사는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,HTTP 외부연계,Log/Metric/Trace/Test/Source는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,무엇인가,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,왜 쓰나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,언제 쓰나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,어디서 찾나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,어떻게 선택하나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,언제 쓰지 말아야 하나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,선행조건은,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,입력과 기본값은,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,설정 범위는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,순서는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,정상 결과는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,오류면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,Timeout이면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,동시성 충돌이면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,중복이면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,부분 실패면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,Retry 가능한가,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,Restart/Reprocess는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,Reconcile/Compensation은,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,Rollback은,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,권한/보안/감사는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,TCP·Fixedlength·ISO8583,Log/Metric/Trace/Test/Source는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,무엇인가,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,왜 쓰나,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,언제 쓰나,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,어디서 찾나,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,어떻게 선택하나,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,언제 쓰지 말아야 하나,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,선행조건은,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,입력과 기본값은,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,설정 범위는,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,순서는,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,정상 결과는,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,오류면,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,Timeout이면,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,동시성 충돌이면,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,중복이면,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,부분 실패면,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,Retry 가능한가,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,Restart/Reprocess는,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,Reconcile/Compensation은,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,Rollback은,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,권한/보안/감사는,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,File·Attachment·SFTP,Log/Metric/Trace/Test/Source는,01,11. File / Attachment / 외부기관 연계,ROUTED
의사결정자/제안자,검토,Notification,무엇인가,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,왜 쓰나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,언제 쓰나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,어디서 찾나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,어떻게 선택하나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,언제 쓰지 말아야 하나,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,선행조건은,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,입력과 기본값은,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,설정 범위는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,순서는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,정상 결과는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,오류면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,Timeout이면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,동시성 충돌이면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,중복이면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,부분 실패면,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,Retry 가능한가,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,Restart/Reprocess는,01,19. 외부연계 선택표와 Public 진입점,ROUTED
의사결정자/제안자,검토,Notification,Reconcile/Compensation은,01,19. 외부연계 선택표와 Public 진입점,ROUTED
