id,area,status,severity,title,requirement,validation,evidence
CPF-QA-ARCH-007,ARCH,부분 구현,P1,cpf-common 기술 Engine 오염 제거,Architecture 원칙으로 cpf-common 기술 Engine 오염 제거을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,cpf-common 기술 Engine 오염 제거의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-008,ARCH,부분 구현,P0,ADM BZA 다른 Owner DB 직접 수정 금지,Architecture 원칙으로 ADM BZA 다른 Owner DB 직접 수정 금지을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,ADM BZA 다른 Owner DB 직접 수정 금지의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-009,ARCH,부분 구현,P0,Local Remote 계약 동일성,Architecture 원칙으로 Local Remote 계약 동일성을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Local Remote 계약 동일성의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-010,ARCH,부분 구현,P1,Topology 독립 Public Contract,Architecture 원칙으로 Topology 독립 Public Contract을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Topology 독립 Public Contract의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-011,ARCH,부분 구현,P0,Generated Domain 고정 의존 제거,Architecture 원칙으로 Generated Domain 고정 의존 제거을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Generated Domain 고정 의존 제거의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-012,ARCH,부분 구현,P1,Gateway Mandatory Hop 금지,Architecture 원칙으로 Gateway Mandatory Hop 금지을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Gateway Mandatory Hop 금지의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-013,ARCH,부분 구현,P1,Batch 업무 원장 직접 접근 금지,Architecture 원칙으로 Batch 업무 원장 직접 접근 금지을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Batch 업무 원장 직접 접근 금지의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-014,ARCH,부분 구현,P1,DB Physical Ownership,Architecture 원칙으로 DB Physical Ownership을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,DB Physical Ownership의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-015,ARCH,부분 구현,P1,Query Resource Ownership,Architecture 원칙으로 Query Resource Ownership을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Query Resource Ownership의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-016,ARCH,부분 구현,P1,Frontend Feature Ownership,Architecture 원칙으로 Frontend Feature Ownership을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Frontend Feature Ownership의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-017,ARCH,부분 구현,P1,Tool Owner와 실행 분류,Architecture 원칙으로 Tool Owner와 실행 분류을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Tool Owner와 실행 분류의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-018,ARCH,부분 구현,P1,Config Ownership,Architecture 원칙으로 Config Ownership을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Config Ownership의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-019,ARCH,부분 구현,P1,Event Ownership,Architecture 원칙으로 Event Ownership을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Event Ownership의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-020,ARCH,부분 구현,P1,Cache Ownership,Architecture 원칙으로 Cache Ownership을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Cache Ownership의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-021,ARCH,부분 구현,P1,Error Code Ownership,Architecture 원칙으로 Error Code Ownership을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Error Code Ownership의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-022,ARCH,부분 구현,P1,Security Boundary Map,Architecture 원칙으로 Security Boundary Map을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Security Boundary Map의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-023,ARCH,부분 구현,P0,Control Plane Data Plane 분리,Architecture 원칙으로 Control Plane Data Plane 분리을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Control Plane Data Plane 분리의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-024,ARCH,부분 구현,P1,Read Model Command Model 분리,Architecture 원칙으로 Read Model Command Model 분리을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Read Model Command Model 분리의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-025,ARCH,부분 구현,P1,Architecture Decision Registry,Architecture 원칙으로 Architecture Decision Registry을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Architecture Decision Registry의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-026,ARCH,부분 구현,P1,Package Naming 표준,Architecture 원칙으로 Package Naming 표준을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Package Naming 표준의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-027,ARCH,부분 구현,P1,Component Scan 경계,Architecture 원칙으로 Component Scan 경계을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Component Scan 경계의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-028,ARCH,부분 구현,P1,Optional Capability 격리,Architecture 원칙으로 Optional Capability 격리을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Optional Capability 격리의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-029,ARCH,부분 구현,P1,Edition Plugin 경계,Architecture 원칙으로 Edition Plugin 경계을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Edition Plugin 경계의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-030,ARCH,부분 구현,P1,Architecture Inventory 자동 생성,Architecture 원칙으로 Architecture Inventory 자동 생성을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Architecture Inventory 자동 생성의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-031,ARCH,부분 구현,P1,Bean Wiring Inventory,Architecture 원칙으로 Bean Wiring Inventory을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Bean Wiring Inventory의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-032,ARCH,부분 구현,P1,Controller Route Inventory,Architecture 원칙으로 Controller Route Inventory을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Controller Route Inventory의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-033,ARCH,부분 구현,P1,Public Contract Compatibility,Architecture 원칙으로 Public Contract Compatibility을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Public Contract Compatibility의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-034,ARCH,부분 구현,P1,Deprecated API Migration,Architecture 원칙으로 Deprecated API Migration을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,Deprecated API Migration의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-035,ARCH,부분 구현,P1,No Reflection Hidden Dependency,Architecture 원칙으로 No Reflection Hidden Dependency을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,No Reflection Hidden Dependency의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-036,ARCH,부분 구현,P1,No Classpath Accidental Activation,Architecture 원칙으로 No Classpath Accidental Activation을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,No Classpath Accidental Activation의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
CPF-QA-ARCH-037,ARCH,부분 구현,P1,SystemCode DomainName 분리,Architecture 원칙으로 SystemCode DomainName 분리을(를) CPF 상용 제품 기능으로 구현한다. Owner·Consumer·Public API/SPI·DB/Config·Local/Remote·다중 인스턴스·부분 실패·보안·감사·복구·운영 UI 영향을 함께 닫는다.,SystemCode DomainName 분리의 정상·오류·경계·동시성·재시도·결과불명·다중 인스턴스·Rollback 시나리오와 최신 SHA Evidence로 완료를 검증한다.,
