persona,lifecycle,feature,intent,owner_document,owner_section,completion_contract,status
의사결정자,검토,온라인 Transaction,오류,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,Timeout,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,동시성,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,중복,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,부분실패,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,Retry,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,Restart,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,Reprocess,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,Reconcile,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,Compensation,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,Rollback,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,권한,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,보안,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,감사,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,LogMetricTrace,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,Test,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,Source,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,인계,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,온라인 Transaction,완료판정,01,6~9/14.3/29,Local TX/Remote/UNKNOWN/Compensation/Reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,무엇,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,왜,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,언제,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,어디,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,선택,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,비선택,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,선행조건,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,입력,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,기본값,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,범위,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,순서,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,정상결과,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,상태변화,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,오류,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,Timeout,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,동시성,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,중복,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,부분실패,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,Retry,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,Restart,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,Reprocess,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,Reconcile,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,Compensation,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,Rollback,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,권한,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,보안,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,감사,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,LogMetricTrace,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,Test,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,Source,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,인계,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,Messaging·Outbox·Inbox,완료판정,01,10/25/29,publish/duplicate/DLQ/replay/reconcile,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,무엇,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,왜,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,언제,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,어디,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,선택,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,비선택,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,선행조건,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,입력,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,기본값,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,범위,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,순서,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,정상결과,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,상태변화,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,오류,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,Timeout,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,동시성,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,중복,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,부분실패,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,Retry,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,Restart,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,Reprocess,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,Reconcile,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,Compensation,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,Rollback,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,권한,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,보안,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,감사,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,LogMetricTrace,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,Test,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,Source,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,인계,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,HTTP/TCP/전문 외부연계,완료판정,01,4/11/19~25/29,timeout/retry/attempt/UNKNOWN/security,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,무엇,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,왜,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,언제,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,어디,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,선택,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,비선택,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,선행조건,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,입력,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,기본값,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,범위,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,순서,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,정상결과,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,상태변화,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,오류,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,Timeout,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,동시성,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,중복,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,부분실패,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,Retry,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,Restart,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,Reprocess,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,Reconcile,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,Compensation,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,Rollback,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,권한,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,보안,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,감사,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,LogMetricTrace,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,Test,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,Source,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,인계,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,File·Attachment·SFTP,완료판정,01,11/19/25/29,checksum/lifecycle/partial/retry/audit,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,무엇,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,왜,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,언제,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,어디,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,선택,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,비선택,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,선행조건,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,입력,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,기본값,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,범위,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,순서,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,정상결과,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,상태변화,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,오류,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,Timeout,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,동시성,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,중복,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,부분실패,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,Retry,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,Restart,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,Reprocess,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,Reconcile,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,Compensation,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,Rollback,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,권한,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,보안,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
의사결정자,검토,Security·Audit·Secret,감사,기술표준서,9/17/19,identity/permission/masking/approval/audit/rotation,ROUTED+CONTRACT
