scenario_id,linked_requirement_id,canonical_requirement_ids,priority,area,scenario_type,title,actor,preconditions,test_data,steps,expected_result,failure_criteria,environment,topology,required_evidence,execution_status,baseline_sha,evidence_path,open_issue,next_action,execution_phase_id,execution_phase_name,execution_order,work_package_id,predecessor_phase_ids,blocking_phase_gate_id,feature_key,QA_검수여부,QA_검수회차,QA_검수결과,QA_검사내용,QA_미통과사유,QA_판정상태,QA_검수evidence
CPF-SC-000559,CPF-FR-002807,DB-MULTI-VENDOR,P0,DATA,RESPONSE_LOSS,[DB-MULTI-VENDOR] Side effect 후 응답 유실,DB·Module Owner,최신 exact SHA; Owner commit,commit 후 reset,응답 차단,UNKNOWN·blind retry 금지·reconcile,자동 실패/무조건 retry,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,실패,f97655c1299936a1101bc3ec10239265ec3b502e,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-multi-vendor,DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,개발GPT 재개발 및 scenario 회귀 Test 후 QA 재검수,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00000559,P04-DATA-DB-MULTI-VENDOR,P03,CPF-GATE-04,DB-MULTI-VENDOR,예,QA-12B-1,미통과,"[DB-MULTI-VENDOR] Side effect 후 응답 유실의 precondition/steps/expected/failure criteria를 cpf-tools/db/cpf-db-lifecycle-contract.json;cpf-tools/db/vendor-pack-manifest.json;cpf-tools/db/vendor/{mariadb,postgresql,oracle};cpf-tools/scripts/initialize-cpf-database.ps1;cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1;cpf-tools/scripts/verify-cpf-db-lifecycle-contract.py;cpf-starters/data/persistence-jdbc;cpf-core/src/main/java/com/cpf/core/api/database와 대조했다. 실제 Acceptance 실패: DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다.",DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-multi-vendor
CPF-SC-000560,CPF-FR-002807,DB-MULTI-VENDOR,P0,DATA,PARTIAL,[DB-MULTI-VENDOR] 부분 실패,DB·Module Owner,최신 exact SHA; 다중 대상/항목,일부 target failure,group 실행,개별 성공/실패/unknown 보존,전체 성공/실패로 축약,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,실패,f97655c1299936a1101bc3ec10239265ec3b502e,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-multi-vendor,DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,개발GPT 재개발 및 scenario 회귀 Test 후 QA 재검수,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00000560,P04-DATA-DB-MULTI-VENDOR,P03,CPF-GATE-04,DB-MULTI-VENDOR,예,QA-12B-1,미통과,"[DB-MULTI-VENDOR] 부분 실패의 precondition/steps/expected/failure criteria를 cpf-tools/db/cpf-db-lifecycle-contract.json;cpf-tools/db/vendor-pack-manifest.json;cpf-tools/db/vendor/{mariadb,postgresql,oracle};cpf-tools/scripts/initialize-cpf-database.ps1;cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1;cpf-tools/scripts/verify-cpf-db-lifecycle-contract.py;cpf-starters/data/persistence-jdbc;cpf-core/src/main/java/com/cpf/core/api/database와 대조했다. 실제 Acceptance 실패: DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다.",DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-multi-vendor
CPF-SC-000561,CPF-FR-002807,DB-MULTI-VENDOR,P0,DATA,PROCESS_KILL,[DB-MULTI-VENDOR] Process Kill·Restart,DB·Module Owner,최신 exact SHA; durable state,worker kill,claim/apply 후 종료·재기동,lease 회수·stale fencing·복구,고아 상태·중복,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,실패,f97655c1299936a1101bc3ec10239265ec3b502e,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-multi-vendor,DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,개발GPT 재개발 및 scenario 회귀 Test 후 QA 재검수,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00000561,P04-DATA-DB-MULTI-VENDOR,P03,CPF-GATE-04,DB-MULTI-VENDOR,예,QA-12B-1,미통과,"[DB-MULTI-VENDOR] Process Kill·Restart의 precondition/steps/expected/failure criteria를 cpf-tools/db/cpf-db-lifecycle-contract.json;cpf-tools/db/vendor-pack-manifest.json;cpf-tools/db/vendor/{mariadb,postgresql,oracle};cpf-tools/scripts/initialize-cpf-database.ps1;cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1;cpf-tools/scripts/verify-cpf-db-lifecycle-contract.py;cpf-starters/data/persistence-jdbc;cpf-core/src/main/java/com/cpf/core/api/database와 대조했다. 실제 Acceptance 실패: DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다.",DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-multi-vendor
CPF-SC-000562,CPF-FR-002807,DB-MULTI-VENDOR,P0,DATA,MULTI_INSTANCE,[DB-MULTI-VENDOR] 다중 Instance,DB·Module Owner,최신 exact SHA; 2개 이상,공유 DB/queue,동시 처리·failover·rejoin,version/state 일치·중복 0,local state 의존,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,실패,f97655c1299936a1101bc3ec10239265ec3b502e,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-multi-vendor,DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,개발GPT 재개발 및 scenario 회귀 Test 후 QA 재검수,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00000562,P04-DATA-DB-MULTI-VENDOR,P03,CPF-GATE-04,DB-MULTI-VENDOR,예,QA-12B-1,미통과,"[DB-MULTI-VENDOR] 다중 Instance의 precondition/steps/expected/failure criteria를 cpf-tools/db/cpf-db-lifecycle-contract.json;cpf-tools/db/vendor-pack-manifest.json;cpf-tools/db/vendor/{mariadb,postgresql,oracle};cpf-tools/scripts/initialize-cpf-database.ps1;cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1;cpf-tools/scripts/verify-cpf-db-lifecycle-contract.py;cpf-starters/data/persistence-jdbc;cpf-core/src/main/java/com/cpf/core/api/database와 대조했다. 실제 Acceptance 실패: DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다.",DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-multi-vendor
CPF-SC-000563,CPF-FR-002807,DB-MULTI-VENDOR,P0,DATA,ROLLBACK,[DB-MULTI-VENDOR] Rollback/Forward Recovery,DB·Module Owner,최신 exact SHA; 변경 전 snapshot,적용 후 결함,rollback/forward fix,데이터 보존·actual 일치·audit,부분 rollback·drift,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,f97655c1299936a1101bc3ec10239265ec3b502e,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-multi-vendor,"실제 Oracle/PostgreSQL/MariaDB, Java25/WAS, backup restore, process/network/disk/response-loss fault 실행은 최신 SHA에서 수행되지 않았다",목표 환경 scenario 실행 Evidence 반영 후 QA 재검수,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00000563,P04-DATA-DB-MULTI-VENDOR,P03,CPF-GATE-04,DB-MULTI-VENDOR,예,QA-12B-1,,"[DB-MULTI-VENDOR] Rollback/Forward Recovery의 요구 경로에 대응하는 Source/contract/Test 후보는 확인했다. 그러나 실제 Oracle/PostgreSQL/MariaDB, Java25/WAS, backup restore, process/network/disk/response-loss fault 실행은 최신 SHA에서 수행되지 않았다. 제품 실패로 단정하지 않고 환경차이 미검증으로 유지한다.",,검수 후 환경차이 미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-multi-vendor
CPF-SC-000564,CPF-FR-002807,DB-MULTI-VENDOR,P0,DATA,SECURITY_LEAK,[DB-MULTI-VENDOR] 민감정보 누출,DB·Module Owner,최신 exact SHA; PII/Secret fixture,오류·Log·UI·Download,정상/실패 실행,원문 0 또는 승인 범위,Log/DOM/Storage/Evidence 원문,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,f97655c1299936a1101bc3ec10239265ec3b502e,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-multi-vendor,"실제 Oracle/PostgreSQL/MariaDB, Java25/WAS, backup restore, process/network/disk/response-loss fault 실행은 최신 SHA에서 수행되지 않았다",목표 환경 scenario 실행 Evidence 반영 후 QA 재검수,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00000564,P04-DATA-DB-MULTI-VENDOR,P03,CPF-GATE-04,DB-MULTI-VENDOR,예,QA-12B-1,,"[DB-MULTI-VENDOR] 민감정보 누출의 요구 경로에 대응하는 Source/contract/Test 후보는 확인했다. 그러나 실제 Oracle/PostgreSQL/MariaDB, Java25/WAS, backup restore, process/network/disk/response-loss fault 실행은 최신 SHA에서 수행되지 않았다. 제품 실패로 단정하지 않고 환경차이 미검증으로 유지한다.",,검수 후 환경차이 미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-multi-vendor
CPF-SC-000565,CPF-FR-002868,DB-SQL,P0,DATA,POSITIVE,[DB-SQL] 정상 수직 흐름,DB·Module Owner,최신 exact SHA; 유효 입력과 권한,정상 데이터,요청→검증→처리→저장/전달→응답→감사,정상 상태·side effect·tracking 일치,Mock-only 또는 Consumer 미호출,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,f97655c1299936a1101bc3ec10239265ec3b502e,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-sql,"실제 Oracle/PostgreSQL/MariaDB, Java25/WAS, backup restore, process/network/disk/response-loss fault 실행은 최신 SHA에서 수행되지 않았다",목표 환경 scenario 실행 Evidence 반영 후 QA 재검수,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00000565,P04-DATA-DB-SQL,P03,CPF-GATE-04,DB-SQL,예,QA-12B-1,,"[DB-SQL] 정상 수직 흐름의 요구 경로에 대응하는 Source/contract/Test 후보는 확인했다. 그러나 실제 Oracle/PostgreSQL/MariaDB, Java25/WAS, backup restore, process/network/disk/response-loss fault 실행은 최신 SHA에서 수행되지 않았다. 제품 실패로 단정하지 않고 환경차이 미검증으로 유지한다.",,검수 후 환경차이 미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-sql
CPF-SC-000566,CPF-FR-002868,DB-SQL,P0,DATA,INVALID,[DB-SQL] 입력·경계 오류,DB·Module Owner,최신 exact SHA; 유효 Session,invalid/empty/oversize/unknown enum,각 invalid 제출,표준 field/path 오류·side effect 0,500/raw exception/부분 저장,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,f97655c1299936a1101bc3ec10239265ec3b502e,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-sql,"실제 Oracle/PostgreSQL/MariaDB, Java25/WAS, backup restore, process/network/disk/response-loss fault 실행은 최신 SHA에서 수행되지 않았다",목표 환경 scenario 실행 Evidence 반영 후 QA 재검수,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00000566,P04-DATA-DB-SQL,P03,CPF-GATE-04,DB-SQL,예,QA-12B-1,,"[DB-SQL] 입력·경계 오류의 요구 경로에 대응하는 Source/contract/Test 후보는 확인했다. 그러나 실제 Oracle/PostgreSQL/MariaDB, Java25/WAS, backup restore, process/network/disk/response-loss fault 실행은 최신 SHA에서 수행되지 않았다. 제품 실패로 단정하지 않고 환경차이 미검증으로 유지한다.",,검수 후 환경차이 미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-sql
CPF-SC-000567,CPF-FR-002868,DB-SQL,P0,DATA,UNAUTHORIZED,[DB-SQL] 미인증·권한 부족,DB·Module Owner,최신 exact SHA; 권한 없는 principal,401/403 대상,UI 직접 URL/API/Method 호출,Server 거부·Audit·민감정보 0,버튼만 숨김/default allow,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,실패,f97655c1299936a1101bc3ec10239265ec3b502e,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-sql,DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,개발GPT 재개발 및 scenario 회귀 Test 후 QA 재검수,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00000567,P04-DATA-DB-SQL,P03,CPF-GATE-04,DB-SQL,예,QA-12B-1,미통과,"[DB-SQL] 미인증·권한 부족의 precondition/steps/expected/failure criteria를 cpf-tools/db/cpf-db-lifecycle-contract.json;cpf-tools/db/vendor-pack-manifest.json;cpf-tools/db/vendor/{mariadb,postgresql,oracle};cpf-tools/scripts/initialize-cpf-database.ps1;cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1;cpf-tools/scripts/verify-cpf-db-lifecycle-contract.py;cpf-starters/data/persistence-jdbc;cpf-core/src/main/java/com/cpf/core/api/database와 대조했다. 실제 Acceptance 실패: DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다.",DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-sql
CPF-SC-000568,CPF-FR-002868,DB-SQL,P0,DATA,CONFLICT,[DB-SQL] Version·Hash 충돌,DB·Module Owner,최신 exact SHA; 기존 version,stale expectedVersion/다른 hash,동시/재시도 요청,409·기존 결과 보존·lost update 0,후행 요청 덮어씀,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,미검증,f97655c1299936a1101bc3ec10239265ec3b502e,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-sql,"실제 Oracle/PostgreSQL/MariaDB, Java25/WAS, backup restore, process/network/disk/response-loss fault 실행은 최신 SHA에서 수행되지 않았다",목표 환경 scenario 실행 Evidence 반영 후 QA 재검수,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00000568,P04-DATA-DB-SQL,P03,CPF-GATE-04,DB-SQL,예,QA-12B-1,,"[DB-SQL] Version·Hash 충돌의 요구 경로에 대응하는 Source/contract/Test 후보는 확인했다. 그러나 실제 Oracle/PostgreSQL/MariaDB, Java25/WAS, backup restore, process/network/disk/response-loss fault 실행은 최신 SHA에서 수행되지 않았다. 제품 실패로 단정하지 않고 환경차이 미검증으로 유지한다.",,검수 후 환경차이 미검증,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-sql
CPF-SC-000569,CPF-FR-002868,DB-SQL,P0,DATA,DUPLICATE,[DB-SQL] 중복 요청,DB·Module Owner,최신 exact SHA; 같은 operationId,동일/상이 payload,동시·순차 중복,"동일 replay, 다른 payload conflict",side effect 2회,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,실패,f97655c1299936a1101bc3ec10239265ec3b502e,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-sql,DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,개발GPT 재개발 및 scenario 회귀 Test 후 QA 재검수,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00000569,P04-DATA-DB-SQL,P03,CPF-GATE-04,DB-SQL,예,QA-12B-1,미통과,"[DB-SQL] 중복 요청의 precondition/steps/expected/failure criteria를 cpf-tools/db/cpf-db-lifecycle-contract.json;cpf-tools/db/vendor-pack-manifest.json;cpf-tools/db/vendor/{mariadb,postgresql,oracle};cpf-tools/scripts/initialize-cpf-database.ps1;cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1;cpf-tools/scripts/verify-cpf-db-lifecycle-contract.py;cpf-starters/data/persistence-jdbc;cpf-core/src/main/java/com/cpf/core/api/database와 대조했다. 실제 Acceptance 실패: DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다.",DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-sql
CPF-SC-000570,CPF-FR-002868,DB-SQL,P0,DATA,TIMEOUT_PRE,[DB-SQL] Side effect 전 Timeout,DB·Module Owner,최신 exact SHA; dependency delay,connect/header timeout,timeout 주입,retryable failure·side effect 0,UNKNOWN/성공 오인,Java25·적용 DB/Provider/Browser/Process 환경,Local/Remote·single/multi-instance 중 적용,source SHA·command·environment·start/end·exit code·pre/post state·report/artifact hash·sanitization,실패,f97655c1299936a1101bc3ec10239265ec3b502e,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-sql,DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,개발GPT 재개발 및 scenario 회귀 Test 후 QA 재검수,P04,Canonical Data·DB Schema·Migration·Runtime Query,04-00000570,P04-DATA-DB-SQL,P03,CPF-GATE-04,DB-SQL,예,QA-12B-1,미통과,"[DB-SQL] Side effect 전 Timeout의 precondition/steps/expected/failure criteria를 cpf-tools/db/cpf-db-lifecycle-contract.json;cpf-tools/db/vendor-pack-manifest.json;cpf-tools/db/vendor/{mariadb,postgresql,oracle};cpf-tools/scripts/initialize-cpf-database.ps1;cpf-tools/scripts/invoke-cpf-qa34-db-runtime-matrix.ps1;cpf-tools/scripts/verify-cpf-db-lifecycle-contract.py;cpf-starters/data/persistence-jdbc;cpf-core/src/main/java/com/cpf/core/api/database와 대조했다. 실제 Acceptance 실패: DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다.",DB lifecycle script에 해당 보안·멱등성·UNKNOWN·kill·multi-instance 처리 경로가 없다,미통과,cpf-docs/evidence/qa/QA_PARALLEL_12WAY_QA-12B_R5_f97655c/db_review.md#db-sql
