work_item_id,canonical_requirement_id,assignment_scope,axis,priority,owner,mandatory_results,scenario_classes,applicable_gates,source_consumer_evidence,development_status,verification_status,remaining_gap,cross_session_target,evidence_path,next_action
CPF-WP-EVENT-AMQP-02-IMPLEMENTATION_CONSUMER,EVENT-AMQP,DEVGPT-6D_ASSIGNED,IMPLEMENTATION_CONSUMER,P1,cpf-starter-messaging-rabbitmq,"Interface/DTO/Marker가 아닌 안전한 기본 구현·Provider·AutoConfiguration·상태 저장을 제공한다. || Bean/Route/SQL/API/Frontend/Script를 실제 Product Consumer 호출 경로에 연결한다. || 설정 safe default, validation, capability detection, lifecycle start/stop와 resource cleanup을 구현한다. || Consumer 없는 추상화나 Sample-only 구현이면 완료하지 않고 실제 Consumer 연결 또는 통합/폐기 후보로 처리한다.",normal consumer flow;missing provider;invalid property;startup/shutdown;resource cleanup,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/rabbitmq/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-AMQP-03-VERIFICATION_EVIDENCE,EVENT-AMQP,DEVGPT-6D_ASSIGNED,VERIFICATION_EVIDENCE,P1,cpf-starter-messaging-rabbitmq,"연결 CPF-FR Requirement와 CPF-SC Scenario를 논리 원장에서 전수 추출해 이 Work Package에 매핑한다. || 목표 환경을 먼저 실제 실행하고, 불가능할 때 최대 대체검증과 남은 실제 Runtime 차이를 분리한다. || 각 Scenario에 Test Method·Assertion·실제 결과·Evidence를 개별 연결한다. || 명령, 환경/version, 시간, exit code, report/artifact hash, sanitization과 baseline/working-tree 상태를 기록한다.",direct validation;alternative validation;negative fixture;regression;evidence schema failure,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/rabbitmq/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-AMQP-04-FAILURE_RECOVERY,EVENT-AMQP,DEVGPT-6D_ASSIGNED,FAILURE_RECOVERY,P1,cpf-starter-messaging-rabbitmq,"정상, invalid, timeout, cancellation, dependency failure, partial failure와 resource exhaustion을 구현한다. || side-effect 전/후, commit/send/ACK/response loss의 UNKNOWN을 구분하고 durable state에 기록한다. || Retry budget, idempotency, lease/fencing, restart/reclaim, reconcile/compensation/manual resolution을 적용한다. || 다중 JVM/process와 process-kill 이후 중복·stale writer·blind retry를 방지한다.",timeout;cancel;dependency outage;partial failure;unknown result;duplicate;process kill;reconcile,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-13-PERFORMANCE;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/rabbitmq/src/main/java/** ; Business/reference publisher or consumer → provider-neutral broker contract → provider/reliability worker → outbox/inbox/DLQ,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-DLQ-01-CONTRACT_OWNERSHIP,EVENT-DLQ,DEVGPT-6D_ASSIGNED,CONTRACT_OWNERSHIP,P0,cpf-core contract + owning business adapter,"Canonical Owner Module·Package·State Owner와 실제 Consumer를 코드 기준으로 확정한다. || Public API·SPI·Internal, 입력·출력·오류·lifecycle·thread-safety·version 계약을 정의한다. || 역방향/순환 의존, Internal 참조, 선택 OSS type 노출, Dual Primary와 owner 없는 공통기능을 제거 또는 이관 대상으로 등록한다. || Local/Remote/Async/Batch 등 적용 topology에서 계약 동등성과 trust boundary를 정의한다.",contract compatibility;unsupported capability;invalid configuration;internal access negative fixture,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-admin/src/main/java/com/cpf/admin/approval/owner/BrokerReliabilityApprovalOwnerCommandAdapter.java|cpf-admin/src/main/java/com/cpf/admin/opr/**reliability**|cpf-starters/messaging/reliability-jdbc/src/main/java/** ; ADM approval request/approval → BrokerReliabilityApprovalOwnerCommandAdapter → CpfBrokerDlqPort replay → append-only result audit,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-DLQ-02-IMPLEMENTATION_CONSUMER,EVENT-DLQ,DEVGPT-6D_ASSIGNED,IMPLEMENTATION_CONSUMER,P0,cpf-core contract + owning business adapter,"Interface/DTO/Marker가 아닌 안전한 기본 구현·Provider·AutoConfiguration·상태 저장을 제공한다. || Bean/Route/SQL/API/Frontend/Script를 실제 Product Consumer 호출 경로에 연결한다. || 설정 safe default, validation, capability detection, lifecycle start/stop와 resource cleanup을 구현한다. || Consumer 없는 추상화나 Sample-only 구현이면 완료하지 않고 실제 Consumer 연결 또는 통합/폐기 후보로 처리한다.",normal consumer flow;missing provider;invalid property;startup/shutdown;resource cleanup,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-admin/src/main/java/com/cpf/admin/approval/owner/BrokerReliabilityApprovalOwnerCommandAdapter.java|cpf-admin/src/main/java/com/cpf/admin/opr/**reliability**|cpf-starters/messaging/reliability-jdbc/src/main/java/** ; ADM approval request/approval → BrokerReliabilityApprovalOwnerCommandAdapter → CpfBrokerDlqPort replay → append-only result audit,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-DLQ-03-VERIFICATION_EVIDENCE,EVENT-DLQ,DEVGPT-6D_ASSIGNED,VERIFICATION_EVIDENCE,P0,cpf-core contract + owning business adapter,"연결 CPF-FR Requirement와 CPF-SC Scenario를 논리 원장에서 전수 추출해 이 Work Package에 매핑한다. || 목표 환경을 먼저 실제 실행하고, 불가능할 때 최대 대체검증과 남은 실제 Runtime 차이를 분리한다. || 각 Scenario에 Test Method·Assertion·실제 결과·Evidence를 개별 연결한다. || 명령, 환경/version, 시간, exit code, report/artifact hash, sanitization과 baseline/working-tree 상태를 기록한다.",direct validation;alternative validation;negative fixture;regression;evidence schema failure,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-admin/src/main/java/com/cpf/admin/approval/owner/BrokerReliabilityApprovalOwnerCommandAdapter.java|cpf-admin/src/main/java/com/cpf/admin/opr/**reliability**|cpf-starters/messaging/reliability-jdbc/src/main/java/** ; ADM approval request/approval → BrokerReliabilityApprovalOwnerCommandAdapter → CpfBrokerDlqPort replay → append-only result audit,완료,대체검증 또는 정적 검증 완료; Java25/정식 Runtime 재확인,Java25 Gradle 9.1/full provider runtime remains an external environment difference.,,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,"Codex independent review, then QA latest-master revalidation"
CPF-WP-EVENT-DLQ-04-FAILURE_RECOVERY,EVENT-DLQ,DEVGPT-6D_ASSIGNED,FAILURE_RECOVERY,P0,cpf-core contract + owning business adapter,"정상, invalid, timeout, cancellation, dependency failure, partial failure와 resource exhaustion을 구현한다. || side-effect 전/후, commit/send/ACK/response loss의 UNKNOWN을 구분하고 durable state에 기록한다. || Retry budget, idempotency, lease/fencing, restart/reclaim, reconcile/compensation/manual resolution을 적용한다. || 다중 JVM/process와 process-kill 이후 중복·stale writer·blind retry를 방지한다.",timeout;cancel;dependency outage;partial failure;unknown result;duplicate;process kill;reconcile,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-10-CRYPTO-PRIVACY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-admin/src/main/java/com/cpf/admin/approval/owner/BrokerReliabilityApprovalOwnerCommandAdapter.java|cpf-admin/src/main/java/com/cpf/admin/opr/**reliability**|cpf-starters/messaging/reliability-jdbc/src/main/java/** ; ADM approval request/approval → BrokerReliabilityApprovalOwnerCommandAdapter → CpfBrokerDlqPort replay → append-only result audit,미완료,교차 세션 6C fail-closed/CAS 미검증,ADM approval/Snapshot validation is implemented. Reliability public-port bypass closure and atomic database CAS require DEVGPT-6C-owned files.,DEVGPT-6C,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,DEVGPT-6C applies approved replay command/fail-closed legacy port and atomic CAS; then rerun DLQ concurrency/bypass gates.
CPF-WP-SAGA-CORE-01-CONTRACT_OWNERSHIP,SAGA-CORE,OUT_OF_SCOPE,CONTRACT_OWNERSHIP,P0,cpf-core contract + owning business adapter,"Canonical Owner Module·Package·State Owner와 실제 Consumer를 코드 기준으로 확정한다. || Public API·SPI·Internal, 입력·출력·오류·lifecycle·thread-safety·version 계약을 정의한다. || 역방향/순환 의존, Internal 참조, 선택 OSS type 노출, Dual Primary와 owner 없는 공통기능을 제거 또는 이관 대상으로 등록한다. || Local/Remote/Async/Batch 등 적용 topology에서 계약 동등성과 trust boundary를 정의한다.",contract compatibility;unsupported capability;invalid configuration;internal access negative fixture,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
CPF-WP-SAGA-CORE-02-IMPLEMENTATION_CONSUMER,SAGA-CORE,OUT_OF_SCOPE,IMPLEMENTATION_CONSUMER,P0,cpf-core contract + owning business adapter,"Interface/DTO/Marker가 아닌 안전한 기본 구현·Provider·AutoConfiguration·상태 저장을 제공한다. || Bean/Route/SQL/API/Frontend/Script를 실제 Product Consumer 호출 경로에 연결한다. || 설정 safe default, validation, capability detection, lifecycle start/stop와 resource cleanup을 구현한다. || Consumer 없는 추상화나 Sample-only 구현이면 완료하지 않고 실제 Consumer 연결 또는 통합/폐기 후보로 처리한다.",normal consumer flow;missing provider;invalid property;startup/shutdown;resource cleanup,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
CPF-WP-SAGA-CORE-03-VERIFICATION_EVIDENCE,SAGA-CORE,OUT_OF_SCOPE,VERIFICATION_EVIDENCE,P0,cpf-core contract + owning business adapter,"연결 CPF-FR Requirement와 CPF-SC Scenario를 논리 원장에서 전수 추출해 이 Work Package에 매핑한다. || 목표 환경을 먼저 실제 실행하고, 불가능할 때 최대 대체검증과 남은 실제 Runtime 차이를 분리한다. || 각 Scenario에 Test Method·Assertion·실제 결과·Evidence를 개별 연결한다. || 명령, 환경/version, 시간, exit code, report/artifact hash, sanitization과 baseline/working-tree 상태를 기록한다.",direct validation;alternative validation;negative fixture;regression;evidence schema failure,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
CPF-WP-SAGA-CORE-04-FAILURE_RECOVERY,SAGA-CORE,OUT_OF_SCOPE,FAILURE_RECOVERY,P0,cpf-core contract + owning business adapter,"정상, invalid, timeout, cancellation, dependency failure, partial failure와 resource exhaustion을 구현한다. || side-effect 전/후, commit/send/ACK/response loss의 UNKNOWN을 구분하고 durable state에 기록한다. || Retry budget, idempotency, lease/fencing, restart/reclaim, reconcile/compensation/manual resolution을 적용한다. || 다중 JVM/process와 process-kill 이후 중복·stale writer·blind retry를 방지한다.",timeout;cancel;dependency outage;partial failure;unknown result;duplicate;process kill;reconcile,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
CPF-WP-SAGA-CORE-05-GENERATION_COMPATIBILITY,SAGA-CORE,OUT_OF_SCOPE,GENERATION_COMPATIBILITY,P0,cpf-core contract + owning business adapter,"Generator/OpenAPI/AsyncAPI/DB metadata/template 등 Canonical 입력과 생성 산출물의 ownership을 확정한다. || remove→regenerate deterministic parity와 user-owned 영역 보존을 검증한다. || API/message/file/DB/config/artifact의 semantic version, compatibility, deprecation, mixed-version와 rollback 영향을 처리한다. || Generated Source만 수동 수정하지 않고 원본 입력·Generator·Golden Sample을 함께 수정한다.",clean regeneration;user region preserve;mixed version;unsupported profile;rollback compatibility,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-15-GENERATOR;GATE-16-COMPATIBILITY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
CPF-WP-SAGA-COMP-01-CONTRACT_OWNERSHIP,SAGA-COMP,OUT_OF_SCOPE,CONTRACT_OWNERSHIP,P0,cpf-core contract + owning business adapter,"Canonical Owner Module·Package·State Owner와 실제 Consumer를 코드 기준으로 확정한다. || Public API·SPI·Internal, 입력·출력·오류·lifecycle·thread-safety·version 계약을 정의한다. || 역방향/순환 의존, Internal 참조, 선택 OSS type 노출, Dual Primary와 owner 없는 공통기능을 제거 또는 이관 대상으로 등록한다. || Local/Remote/Async/Batch 등 적용 topology에서 계약 동등성과 trust boundary를 정의한다.",contract compatibility;unsupported capability;invalid configuration;internal access negative fixture,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
CPF-WP-SAGA-COMP-02-IMPLEMENTATION_CONSUMER,SAGA-COMP,OUT_OF_SCOPE,IMPLEMENTATION_CONSUMER,P0,cpf-core contract + owning business adapter,"Interface/DTO/Marker가 아닌 안전한 기본 구현·Provider·AutoConfiguration·상태 저장을 제공한다. || Bean/Route/SQL/API/Frontend/Script를 실제 Product Consumer 호출 경로에 연결한다. || 설정 safe default, validation, capability detection, lifecycle start/stop와 resource cleanup을 구현한다. || Consumer 없는 추상화나 Sample-only 구현이면 완료하지 않고 실제 Consumer 연결 또는 통합/폐기 후보로 처리한다.",normal consumer flow;missing provider;invalid property;startup/shutdown;resource cleanup,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
CPF-WP-SAGA-COMP-03-VERIFICATION_EVIDENCE,SAGA-COMP,OUT_OF_SCOPE,VERIFICATION_EVIDENCE,P0,cpf-core contract + owning business adapter,"연결 CPF-FR Requirement와 CPF-SC Scenario를 논리 원장에서 전수 추출해 이 Work Package에 매핑한다. || 목표 환경을 먼저 실제 실행하고, 불가능할 때 최대 대체검증과 남은 실제 Runtime 차이를 분리한다. || 각 Scenario에 Test Method·Assertion·실제 결과·Evidence를 개별 연결한다. || 명령, 환경/version, 시간, exit code, report/artifact hash, sanitization과 baseline/working-tree 상태를 기록한다.",direct validation;alternative validation;negative fixture;regression;evidence schema failure,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
CPF-WP-SAGA-COMP-04-FAILURE_RECOVERY,SAGA-COMP,OUT_OF_SCOPE,FAILURE_RECOVERY,P0,cpf-core contract + owning business adapter,"정상, invalid, timeout, cancellation, dependency failure, partial failure와 resource exhaustion을 구현한다. || side-effect 전/후, commit/send/ACK/response loss의 UNKNOWN을 구분하고 durable state에 기록한다. || Retry budget, idempotency, lease/fencing, restart/reclaim, reconcile/compensation/manual resolution을 적용한다. || 다중 JVM/process와 process-kill 이후 중복·stale writer·blind retry를 방지한다.",timeout;cancel;dependency outage;partial failure;unknown result;duplicate;process kill;reconcile,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
CPF-WP-SAGA-MANUAL-01-CONTRACT_OWNERSHIP,SAGA-MANUAL,OUT_OF_SCOPE,CONTRACT_OWNERSHIP,P0,cpf-core contract + owning business adapter,"Canonical Owner Module·Package·State Owner와 실제 Consumer를 코드 기준으로 확정한다. || Public API·SPI·Internal, 입력·출력·오류·lifecycle·thread-safety·version 계약을 정의한다. || 역방향/순환 의존, Internal 참조, 선택 OSS type 노출, Dual Primary와 owner 없는 공통기능을 제거 또는 이관 대상으로 등록한다. || Local/Remote/Async/Batch 등 적용 topology에서 계약 동등성과 trust boundary를 정의한다.",contract compatibility;unsupported capability;invalid configuration;internal access negative fixture,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
CPF-WP-SAGA-MANUAL-02-IMPLEMENTATION_CONSUMER,SAGA-MANUAL,OUT_OF_SCOPE,IMPLEMENTATION_CONSUMER,P0,cpf-core contract + owning business adapter,"Interface/DTO/Marker가 아닌 안전한 기본 구현·Provider·AutoConfiguration·상태 저장을 제공한다. || Bean/Route/SQL/API/Frontend/Script를 실제 Product Consumer 호출 경로에 연결한다. || 설정 safe default, validation, capability detection, lifecycle start/stop와 resource cleanup을 구현한다. || Consumer 없는 추상화나 Sample-only 구현이면 완료하지 않고 실제 Consumer 연결 또는 통합/폐기 후보로 처리한다.",normal consumer flow;missing provider;invalid property;startup/shutdown;resource cleanup,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
CPF-WP-SAGA-MANUAL-03-VERIFICATION_EVIDENCE,SAGA-MANUAL,OUT_OF_SCOPE,VERIFICATION_EVIDENCE,P0,cpf-core contract + owning business adapter,"연결 CPF-FR Requirement와 CPF-SC Scenario를 논리 원장에서 전수 추출해 이 Work Package에 매핑한다. || 목표 환경을 먼저 실제 실행하고, 불가능할 때 최대 대체검증과 남은 실제 Runtime 차이를 분리한다. || 각 Scenario에 Test Method·Assertion·실제 결과·Evidence를 개별 연결한다. || 명령, 환경/version, 시간, exit code, report/artifact hash, sanitization과 baseline/working-tree 상태를 기록한다.",direct validation;alternative validation;negative fixture;regression;evidence schema failure,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
CPF-WP-SAGA-MANUAL-04-FAILURE_RECOVERY,SAGA-MANUAL,OUT_OF_SCOPE,FAILURE_RECOVERY,P0,cpf-core contract + owning business adapter,"정상, invalid, timeout, cancellation, dependency failure, partial failure와 resource exhaustion을 구현한다. || side-effect 전/후, commit/send/ACK/response loss의 UNKNOWN을 구분하고 durable state에 기록한다. || Retry budget, idempotency, lease/fencing, restart/reclaim, reconcile/compensation/manual resolution을 적용한다. || 다중 JVM/process와 process-kill 이후 중복·stale writer·blind retry를 방지한다.",timeout;cancel;dependency outage;partial failure;unknown result;duplicate;process kill;reconcile,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-06-STATE-IDEMP;GATE-08-UNKNOWN-RECOVERY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
CPF-WP-SAGA-MANUAL-05-OPERATIONS_SECURITY,SAGA-MANUAL,OUT_OF_SCOPE,OPERATIONS_SECURITY,P0,cpf-core contract + owning business adapter,"AuthN/AuthZ, object/property/function 권한, trust boundary, secure default와 입력/자원 한도를 적용한다. || Secret/PII/credential masking, raw access, download/export와 Evidence sanitization을 적용한다. || 조회·상태·오류·timeline·control·reason·approval·SoD·expiry·immutable audit를 제공한다. || Metric/alert/runbook와 자동복구 allowlist/attempt limit/rollback/escalation을 연결한다.",unauthenticated;unauthorized object/property;approval expired;self approval;secret leak;unsafe operation,GATE-01-OWNERSHIP;GATE-02-CONSUMER;GATE-04-EVENT-API;GATE-09-SECURITY;GATE-11-OPS-AUDIT;GATE-18-TEST-EVIDENCE;GATE-20-HYGIENE;GATE-21-TIME,cpf-starters/messaging/**|cpf-starters/integration/** ; Owner module consumer path reviewed,해당 없음,OUT_OF_SCOPE_NO_MODIFICATION,DEVGPT-6D exclusive paths do not include saga orchestration ownership.,QA/Coordinator allocation required,cpf-docs/evidence/development/DEVGPT-6D_09dd686/TEST_AND_EVIDENCE.md,Coordinator assigns owner; no 6D source modification
