new_id,kind,source_set,area,section,title,requirement_or_setup,validation_or_expected,root_cause_key,dedup_status,merged_into,match_score,dedup_reason,closing_status,closing_evidence
CPF-QA-NQA-REQ-060,REQUIREMENT,NQA20260729,ARC,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준,Test Owner,Test Owner,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|c5ca4e3333,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-061,REQUIREMENT,NQA20260729,GEN,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준,Generator Owner 여부,Generator Owner 여부,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|e25af7ab7b,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-062,REQUIREMENT,NQA20260729,ARC,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준,동일 기능의 Owner가 두 개 이상,동일 기능의 Owner가 두 개 이상,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|5401c82f13,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-063,REQUIREMENT,NQA20260729,ARC,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준,Owner 없는 공통 기능,Owner 없는 공통 기능,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|e421651152,UNIQUE,,0.0909,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-064,REQUIREMENT,NQA20260729,ARC,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준,특정 업무 기능이 `cpf-core`에 존재,특정 업무 기능이 `cpf-core`에 존재,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|7cc876bbdf,UNIQUE,,0.1176,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-065,REQUIREMENT,NQA20260729,ARC,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준,Batch Runtime 기능이 `cpf-core`나 ADM에 존재,Batch Runtime 기능이 `cpf-core`나 ADM에 존재,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|d2aa401914,UNIQUE,,0.0833,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-066,REQUIREMENT,NQA20260729,ARC,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준,ADM이 업무 Domain의 원장 Repository를 직접 소유,ADM이 업무 Domain의 원장 Repository를 직접 소유,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|39fd305e79,UNIQUE,,0.0750,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-067,REQUIREMENT,NQA20260729,ARC,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준,BZA가 온라인 업무 Runtime의 필수 의존성이 됨,BZA가 온라인 업무 Runtime의 필수 의존성이 됨,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|1884f55216,UNIQUE,,0.0286,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-068,REQUIREMENT,NQA20260729,GEN,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준,Generated Domain 기능이 Platform Module에 역으로 흡수됨,Generated Domain 기능이 Platform Module에 역으로 흡수됨,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|5741d9c432,UNIQUE,,0.0556,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-069,REQUIREMENT,NQA20260729,ARC,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준,선택형 기능이 필수 Module 의존성으로 고정됨,선택형 기능이 필수 Module 의존성으로 고정됨,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|15dc2af92b,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-070,REQUIREMENT,NQA20260729,ARC,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준,외부 Module이 다른 Module의 Internal Package를 직접 참조,외부 Module이 다른 Module의 Internal Package를 직접 참조,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|public-api-spi-internal|7f59895faa,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-071,REQUIREMENT,NQA20260729,ARC,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준,순환 의존 또는 역방향 의존,순환 의존 또는 역방향 의존,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|16cb000253,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-072,REQUIREMENT,NQA20260729,ARC,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준,동일 기능이 여러 Module에 중복 구현됨,동일 기능이 여러 Module에 중복 구현됨,3. CPF 전체 Module Ownership 전수 검수 > 3.1 Ownership 검수 기준 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,ARC|module-package-ownership|0144b8ef1a,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-073,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Gradle Module 구성,Gradle Module 구성,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|3910aca870,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-074,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Artifact 구성,Artifact 구성,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|4330e63b30,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-075,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Package Root 규칙,Package Root 규칙,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|3ff0dcf69c,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-076,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Domain Manifest,Domain Manifest,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|224a99315b,UNIQUE,,0.0769,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-077,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,SystemCode 적용 방식,SystemCode 적용 방식,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|69f5b28db4,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-078,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Config 구조,Config 구조,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|dfba7aade0,UNIQUE,,0.0323,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-079,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Public API 기본 구조,Public API 기본 구조,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|1d8b33e5ef,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-080,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Local·Remote Facade 구조,Local·Remote Facade 구조,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|0d81cb7b4d,MERGED,CPF-QA-GEN-015,0.9600,HIGH_TEXT_AND_AREA_MATCH,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-081,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Header·Error·Validation·Paging 표준,Header·Error·Validation·Paging 표준,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|0cbe19af4d,UNIQUE,,0.0811,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-082,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Repository 계약 구조,Repository 계약 구조,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|9505acf8fa,UNIQUE,,0.0800,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-083,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,DB Resource 구조,DB Resource 구조,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|ec633db3b3,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-084,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Vendor SQL 디렉터리 역할,Vendor SQL 디렉터리 역할,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|e54c4046f0,UNIQUE,,0.1000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-085,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Migration·Rollback·Seed·Verify 구조,Migration·Rollback·Seed·Verify 구조,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|745cc1601a,UNIQUE,,0.2500,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-086,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Test 종류와 위치,Test 종류와 위치,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|266fe88537,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-087,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,OpenAPI,OpenAPI,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|3101a69a04,UNIQUE,,0.2000,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-088,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,JavaDoc,JavaDoc,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|d074c4682c,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-089,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Guide,Guide,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|4956faddb7,UNIQUE,,0.0500,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-090,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Build·Install·Upgrade 방식,Build·Install·Upgrade 방식,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|69b8749428,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-091,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조,Generator 관리영역 표시 방식,Generator 관리영역 표시 방식,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 동일해야 하는 구조 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|b43d0d3d89,UNIQUE,,0.1111,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-092,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 달라도 되는 항목,DomainName,DomainName,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 달라도 되는 항목 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|bd69291341,UNIQUE,,0.1429,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-093,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 달라도 되는 항목,3자리 SystemCode,3자리 SystemCode,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 달라도 되는 항목 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|8592fdfb99,UNIQUE,,0.1250,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-094,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 달라도 되는 항목,Package Root,Package Root,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 달라도 되는 항목 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|abc59bb55e,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-095,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 달라도 되는 항목,Artifact ID,Artifact ID,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 달라도 되는 항목 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|634b233300,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
CPF-QA-NQA-REQ-096,REQUIREMENT,NQA20260729,GEN,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 달라도 되는 항목,Schema,Schema,4. ACC·MBR·EXS Generated Domain 표준 > 4.1 공통 원칙 > 달라도 되는 항목 기준을 Source·SQL·API·Frontend·Generator·Test·Guide·Evidence와 실제 Consumer에서 검증한다.,GEN|generated-domain-parity|fe7042cb74,UNIQUE,,0.1667,,미검증,latest master exact-SHA execution evidence required
