entry_id,kind,path,symbol,classification,canonical_replacement,owner,public_surface,notes
JAVA_MAIN:cpf-member/online/src/main/java/member/MemberOnlineApplication.java,JAVA_MAIN,cpf-member/online/src/main/java/member/MemberOnlineApplication.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-member,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/data/transaction/jta/src/test/java/com/cpf/starter/data/transaction/jta/CpfXaCrashRecoveryHarness.java,JAVA_MAIN,cpf-starters/data/transaction/jta/src/test/java/com/cpf/starter/data/transaction/jta/CpfXaCrashRecoveryHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfCoreSafetyHarness.java,JAVA_MAIN,cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfCoreSafetyHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfEnvironmentResilienceRuntimePolicyResolverHarness.java,JAVA_MAIN,cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfEnvironmentResilienceRuntimePolicyResolverHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfJdbcStateSchemaVerifierHarness.java,JAVA_MAIN,cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfJdbcStateSchemaVerifierHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfResilienceGuardCapacityHarness.java,JAVA_MAIN,cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfResilienceGuardCapacityHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfResiliencePolicySecurityHarness.java,JAVA_MAIN,cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfResiliencePolicySecurityHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfResilienceTracingHarness.java,JAVA_MAIN,cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfResilienceTracingHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfStateVendorSqlHarness.java,JAVA_MAIN,cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/CpfStateVendorSqlHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/JdbcCpfLockStoreHarness.java,JAVA_MAIN,cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/JdbcCpfLockStoreHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/JdbcCpfStateAuditSinkHarness.java,JAVA_MAIN,cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/JdbcCpfStateAuditSinkHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/JdbcCpfStateConcurrencyHarness.java,JAVA_MAIN,cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/JdbcCpfStateConcurrencyHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/JdbcCpfStateStoreHarness.java,JAVA_MAIN,cpf-starters/integration/resilience/src/test/java/com/cpf/integration/resilience/internal/JdbcCpfStateStoreHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/platform-operations/health/src/test/java/com/cpf/platform/operations/health/CpfHealthRuntimeHarness.java,JAVA_MAIN,cpf-starters/platform-operations/health/src/test/java/com/cpf/platform/operations/health/CpfHealthRuntimeHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/platform-operations/observability/src/test/java/com/cpf/platform/operations/observability/internal/logging/CpfObservabilitySafetyHarness.java,JAVA_MAIN,cpf-starters/platform-operations/observability/src/test/java/com/cpf/platform/operations/observability/internal/logging/CpfObservabilitySafetyHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/platform-operations/observability/src/test/java/com/cpf/starter/platform/operations/observability/CpfLogPolicyVersionJdbcAutoConfigurationHarness.java,JAVA_MAIN,cpf-starters/platform-operations/observability/src/test/java/com/cpf/starter/platform/operations/observability/CpfLogPolicyVersionJdbcAutoConfigurationHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/platform-operations/observability/src/test/java/com/cpf/starter/platform/operations/observability/CpfRemoteLogLocalAutoConfigurationHarness.java,JAVA_MAIN,cpf-starters/platform-operations/observability/src/test/java/com/cpf/starter/platform/operations/observability/CpfRemoteLogLocalAutoConfigurationHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/platform-operations/observability/src/test/java/com/cpf/starter/platform/operations/observability/LocalCpfRemoteLogArtifactAdapterHarness.java,JAVA_MAIN,cpf-starters/platform-operations/observability/src/test/java/com/cpf/starter/platform/operations/observability/LocalCpfRemoteLogArtifactAdapterHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/platform-operations/observability/src/test/java/com/cpf/starter/platform/operations/observability/internal/JdbcCpfLogPolicyVersionStoreHarness.java,JAVA_MAIN,cpf-starters/platform-operations/observability/src/test/java/com/cpf/starter/platform/operations/observability/internal/JdbcCpfLogPolicyVersionStoreHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/security/secret/src/test/java/com/cpf/security/secret/CpfMaskingPolicyJdbcAutoConfigurationHarness.java,JAVA_MAIN,cpf-starters/security/secret/src/test/java/com/cpf/security/secret/CpfMaskingPolicyJdbcAutoConfigurationHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-starters/security/secret/src/test/java/com/cpf/security/secret/internal/JdbcCpfMaskingPolicyStoreHarness.java,JAVA_MAIN,cpf-starters/security/secret/src/test/java/com/cpf/security/secret/internal/JdbcCpfMaskingPolicyStoreHarness.java,main,INTERNAL_ENGINE,owner-specific runtime/automation,cpf-starters,NO,Non-official entrypoint
JAVA_MAIN:cpf-tools/release/src/main/java/com/cpf/tools/release/CpfReleaseSigner.java,JAVA_MAIN,cpf-tools/release/src/main/java/com/cpf/tools/release/CpfReleaseSigner.java,main,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/release/src,NO,Retained engine/debug/automation entrypoint
JAVA_MAIN:cpf-tools/runtime/bootstrap/CpfBootstrap.java,JAVA_MAIN,cpf-tools/runtime/bootstrap/CpfBootstrap.java,main,CANONICAL_ENGINE,cpf bootstrap/run/stop/reset,cpf-tools/runtime/bootstrap,NO,Bootstrap engine remains canonical owner
JAVA_MAIN:cpf-tools/runtime/cli/java/CpfCli.java,JAVA_MAIN,cpf-tools/runtime/cli/java/CpfCli.java,main,CANONICAL_ENGINE,cpf,cpf-tools/runtime/cli,NO,Exactly-one official CLI implementation
JAVA_MAIN:cpf-tools/runtime/cli/java/CpfGeneratorLauncher.java,JAVA_MAIN,cpf-tools/runtime/cli/java/CpfGeneratorLauncher.java,main,CLI_CONSUMER,canonical generator distribution,cpf-tools/runtime/cli,NO,CLI collaborator; generator engine remains separate owner
JAVA_MAIN:cpf-tools/runtime/cpf-local-batch-runtime/src/main/java/com/cpf/local/batch/CpfLocalBatchRuntimeApplication.java,JAVA_MAIN,cpf-tools/runtime/cpf-local-batch-runtime/src/main/java/com/cpf/local/batch/CpfLocalBatchRuntimeApplication.java,main,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/cpf-local-batch-runtime,NO,Retained engine/debug/automation entrypoint
JAVA_MAIN:cpf-tools/runtime/cpf-local-runtime/src/main/java/com/cpf/local/runtime/CpfLocalRuntimeApplication.java,JAVA_MAIN,cpf-tools/runtime/cpf-local-runtime/src/main/java/com/cpf/local/runtime/CpfLocalRuntimeApplication.java,main,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/cpf-local-runtime,NO,Retained engine/debug/automation entrypoint
JAVA_MAIN:cpf-tools/runtime/tools/tests/runtime-fixtures/cache-feature-flag/CpfCacheRuntimeHarness.java,JAVA_MAIN,cpf-tools/runtime/tools/tests/runtime-fixtures/cache-feature-flag/CpfCacheRuntimeHarness.java,main,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
JAVA_MAIN:cpf-tools/runtime/tools/tests/runtime-fixtures/cache-feature-flag/CpfFeatureFlagRuntimeHarness.java,JAVA_MAIN,cpf-tools/runtime/tools/tests/runtime-fixtures/cache-feature-flag/CpfFeatureFlagRuntimeHarness.java,main,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
JAVA_MAIN:cpf-tools/runtime/tools/tests/runtime-fixtures/cache-feature-flag/ValkeyCpfCacheRuntimeHarness.java,JAVA_MAIN,cpf-tools/runtime/tools/tests/runtime-fixtures/cache-feature-flag/ValkeyCpfCacheRuntimeHarness.java,main,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
JAVA_MAIN:cpf-tools/runtime/tools/tests/runtime-fixtures/integration-closure/IntegrationClosureHarness.java,JAVA_MAIN,cpf-tools/runtime/tools/tests/runtime-fixtures/integration-closure/IntegrationClosureHarness.java,main,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-tools/runtime/tools,NO,Retained engine/debug/automation entrypoint
JAVA_MAIN:cpf-tools/testing/cpf-testkit/src/test/java/com/cpf/testkit/CpfFaultInjectionHarnessTest.java,JAVA_MAIN,cpf-tools/testing/cpf-testkit/src/test/java/com/cpf/testkit/CpfFaultInjectionHarnessTest.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/cpf-testkit,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/testing/cpf-testkit/src/test/java/com/cpf/testkit/context/CpfTestkitRuntimeHarness.java,JAVA_MAIN,cpf-tools/testing/cpf-testkit/src/test/java/com/cpf/testkit/context/CpfTestkitRuntimeHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/cpf-testkit,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/testing/cpf-testkit/src/test/java/com/cpf/testkit/fixture/CpfTestkitCoverageHarness.java,JAVA_MAIN,cpf-tools/testing/cpf-testkit/src/test/java/com/cpf/testkit/fixture/CpfTestkitCoverageHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/testing/cpf-testkit,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/harness/cache/CpfCacheCorrectnessHarness.java,JAVA_MAIN,cpf-tools/verification/harness/cache/CpfCacheCorrectnessHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/harness,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/harness/context/CpfAsyncContextHarness.java,JAVA_MAIN,cpf-tools/verification/harness/context/CpfAsyncContextHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/harness,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/harness/context/CpfBatchContextHarness.java,JAVA_MAIN,cpf-tools/verification/harness/context/CpfBatchContextHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/harness,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/harness/context/CpfContextHarness.java,JAVA_MAIN,cpf-tools/verification/harness/context/CpfContextHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/harness,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/harness/context/CpfExecutionSequenceHarness.java,JAVA_MAIN,cpf-tools/verification/harness/context/CpfExecutionSequenceHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/harness,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/harness/context/CpfGatewayContextHarness.java,JAVA_MAIN,cpf-tools/verification/harness/context/CpfGatewayContextHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/harness,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/harness/context/CpfMessageContextHarness.java,JAVA_MAIN,cpf-tools/verification/harness/context/CpfMessageContextHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/harness,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/harness/context/CpfNotificationContextHarness.java,JAVA_MAIN,cpf-tools/verification/harness/context/CpfNotificationContextHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/harness,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/harness/context/CpfSecurityContextHarness.java,JAVA_MAIN,cpf-tools/verification/harness/context/CpfSecurityContextHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/harness,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/harness/context/CpfTransactionIdAllChannelHarness.java,JAVA_MAIN,cpf-tools/verification/harness/context/CpfTransactionIdAllChannelHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/harness,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/harness/context/CpfWebContextHarness.java,JAVA_MAIN,cpf-tools/verification/harness/context/CpfWebContextHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/harness,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/java21/audit-runtime/src/com/cpf/tools/audit/AuditFailureProbe.java,JAVA_MAIN,cpf-tools/verification/java21/audit-runtime/src/com/cpf/tools/audit/AuditFailureProbe.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/java21,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/java21/audit-runtime/src/com/cpf/tools/audit/AuditVerifier.java,JAVA_MAIN,cpf-tools/verification/java21/audit-runtime/src/com/cpf/tools/audit/AuditVerifier.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/java21,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/java21/audit-runtime/src/com/cpf/tools/audit/AuditWorker.java,JAVA_MAIN,cpf-tools/verification/java21/audit-runtime/src/com/cpf/tools/audit/AuditWorker.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/java21,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/java21/batch-abandon-runtime/src/com/cpf/batch/execution/CpfBatchAbandonCoordinatorHarness.java,JAVA_MAIN,cpf-tools/verification/java21/batch-abandon-runtime/src/com/cpf/batch/execution/CpfBatchAbandonCoordinatorHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/java21,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/java21/controller-runtime/stubs/com/cpf/admin/opr/batch/runtime/BatchRuntimeControllerHarness.java,JAVA_MAIN,cpf-tools/verification/java21/controller-runtime/stubs/com/cpf/admin/opr/batch/runtime/BatchRuntimeControllerHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/java21,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/java21/db-less-runtime/stubs/com/cpf/tools/dbless/DbLessContextHarness.java,JAVA_MAIN,cpf-tools/verification/java21/db-less-runtime/stubs/com/cpf/tools/dbless/DbLessContextHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/java21,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/java21/network-runtime/stubs/com/cpf/core/common/http/NetworkRegistryHarness.java,JAVA_MAIN,cpf-tools/verification/java21/network-runtime/stubs/com/cpf/core/common/http/NetworkRegistryHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/java21,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/java21/persistence-runtime/stubs/com/cpf/starter/data/persistence/jdbc/runtimecontrol/PersistenceRuntimeHarness.java,JAVA_MAIN,cpf-tools/verification/java21/persistence-runtime/stubs/com/cpf/starter/data/persistence/jdbc/runtimecontrol/PersistenceRuntimeHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/java21,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/java21/runtime-command-runtime/src/com/cpf/batch/control/RuntimeCommandExecutorHarness.java,JAVA_MAIN,cpf-tools/verification/java21/runtime-command-runtime/src/com/cpf/batch/control/RuntimeCommandExecutorHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/java21,NO,Verification/QA engine; Internal capability only
JAVA_MAIN:cpf-tools/verification/java21/transaction-runtime/stubs-current/com/cpf/web/api/TransactionHeaderHarness.java,JAVA_MAIN,cpf-tools/verification/java21/transaction-runtime/stubs-current/com/cpf/web/api/TransactionHeaderHarness.java,main,INTERNAL_ENGINE,cpf verify/dev full-validation,cpf-tools/verification/java21,NO,Verification/QA engine; Internal capability only
SCRIPT:.github/modernize/java-upgrade/hooks/scripts/recordToolUse.ps1,SCRIPT,.github/modernize/java-upgrade/hooks/scripts/recordToolUse.ps1,,INTERNAL_ENGINE,owner-specific runtime/automation,root,NO,Non-official entrypoint
SCRIPT:.github/modernize/java-upgrade/hooks/scripts/recordToolUse.sh,SCRIPT,.github/modernize/java-upgrade/hooks/scripts/recordToolUse.sh,,INTERNAL_ENGINE,owner-specific runtime/automation,root,NO,Non-official entrypoint
SCRIPT:cpf-batch/agent/bin/run.ps1,SCRIPT,cpf-batch/agent/bin/run.ps1,,INTERNAL_ENGINE,cpf command catalog or low-level automation,cpf-batch/agent,NO,Retained engine/debug/automation entrypoint
