entity_id,req_count,files,main,tests,sql,scripts,required,observed,missing,paths
CPF-WP-SAMPLE-MBR-01-REFERENCE_RUNTIME,56,16,3,2,6,1,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-reference/src/main/java/com/cpf/reference/edu/runtime/api/EduCapabilityController.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/consumer/EduBusinessConsumerRegistry.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/application/EduExecutionService.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduManual135SelfTestMain.java;cpf-member/build.gradle;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduFullReferenceTestRegistry.java;cpf-reference/build.gradle;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/scripts/verify-cpf-reference-edu-runtime.py;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql
CPF-WP-SAMPLE-MBR-02-FAILURE_PARITY,3,16,3,2,6,2,audit;database;frontend;generator;recovery;retry;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-reference/src/main/java/com/cpf/reference/edu/runtime/api/EduCapabilityController.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduManual135SelfTestMain.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/application/EduExecutionService.java;cpf-member/build.gradle;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/consumer/EduBusinessConsumerRegistry.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduFullReferenceTestRegistry.java;cpf-reference/build.gradle;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/scripts/verify-cpf-reference-edu-runtime.py;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py;cpf-admin/frontend/openapi/cpf-openapi.json
CPF-WP-SAMPLE-MBR-03-REGENERATION_EVIDENCE,2,16,3,2,6,3,audit;database;frontend;generator;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-reference/src/main/java/com/cpf/reference/edu/runtime/api/EduCapabilityController.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduManual135SelfTestMain.java;cpf-member/build.gradle;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/application/EduExecutionService.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/consumer/EduBusinessConsumerRegistry.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduFullReferenceTestRegistry.java;cpf-reference/build.gradle;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/scripts/verify-cpf-reference-edu-runtime.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py
CPF-WP-SAMPLE-REF-01-REFERENCE_RUNTIME,56,16,3,2,5,2,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-reference/src/main/java/com/cpf/reference/edu/runtime/api/EduCapabilityController.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/consumer/EduBusinessConsumerRegistry.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/application/EduExecutionService.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduManual135SelfTestMain.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduFullReferenceTestRegistry.java;cpf-reference/build.gradle;cpf-tools/scripts/verify-cpf-reference-edu-runtime.py;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py;cpf-member/build.gradle;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql
CPF-WP-SAMPLE-REF-02-FAILURE_PARITY,3,16,3,2,6,2,audit;database;frontend;recovery;retry;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-reference/src/main/java/com/cpf/reference/edu/runtime/api/EduCapabilityController.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduManual135SelfTestMain.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/application/EduExecutionService.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/consumer/EduBusinessConsumerRegistry.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduFullReferenceTestRegistry.java;cpf-reference/build.gradle;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py;cpf-tools/scripts/verify-cpf-reference-edu-runtime.py;cpf-member/build.gradle;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-admin/frontend/openapi/cpf-openapi.json
CPF-WP-SAMPLE-REF-03-REGENERATION_EVIDENCE,2,16,3,2,6,3,audit;database;frontend;generator;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-reference/src/main/java/com/cpf/reference/edu/runtime/api/EduCapabilityController.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduManual135SelfTestMain.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/application/EduExecutionService.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/consumer/EduBusinessConsumerRegistry.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduFullReferenceTestRegistry.java;cpf-reference/build.gradle;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py;cpf-tools/scripts/verify-cpf-reference-edu-runtime.py;cpf-member/build.gradle;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-SAMPLE-BIZADM-01-REFERENCE_RUNTIME,56,16,3,2,6,1,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-reference/src/main/java/com/cpf/reference/edu/runtime/api/EduCapabilityController.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/consumer/EduBusinessConsumerRegistry.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/application/EduExecutionService.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduManual135SelfTestMain.java;cpf-member/build.gradle;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduFullReferenceTestRegistry.java;cpf-reference/build.gradle;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/scripts/verify-cpf-reference-edu-runtime.py;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql
CPF-WP-SAMPLE-BIZADM-02-FAILURE_PARITY,3,16,3,2,6,2,audit;database;frontend;recovery;retry;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-reference/src/main/java/com/cpf/reference/edu/runtime/api/EduCapabilityController.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduManual135SelfTestMain.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/application/EduExecutionService.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/consumer/EduBusinessConsumerRegistry.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduFullReferenceTestRegistry.java;cpf-member/build.gradle;cpf-reference/build.gradle;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py;cpf-tools/scripts/verify-cpf-reference-edu-runtime.py;cpf-admin/frontend/openapi/cpf-openapi.json
CPF-WP-SAMPLE-BIZADM-03-REGENERATION_EVIDENCE,2,16,3,2,6,3,audit;database;frontend;generator;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-reference/src/main/java/com/cpf/reference/edu/runtime/api/EduCapabilityController.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduManual135SelfTestMain.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/application/EduExecutionService.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/consumer/EduBusinessConsumerRegistry.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduFullReferenceTestRegistry.java;cpf-member/build.gradle;cpf-reference/build.gradle;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py;cpf-tools/scripts/verify-cpf-generator-java-template-compile.py
CPF-WP-SAMPLE-EDU-01-REFERENCE_RUNTIME,56,16,3,2,5,2,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-reference/src/main/java/com/cpf/reference/edu/runtime/api/EduCapabilityController.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/consumer/EduBusinessConsumerRegistry.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/application/EduExecutionService.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduManual135SelfTestMain.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduFullReferenceTestRegistry.java;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py;cpf-tools/scripts/verify-cpf-reference-edu-runtime.py;cpf-member/build.gradle;cpf-reference/build.gradle;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/config/cpf-starter-catalog.json;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql
CPF-WP-SAMPLE-EDU-02-FAILURE_PARITY,3,16,3,2,6,2,audit;database;frontend;recovery;retry;security;test;unknown,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-reference/src/main/java/com/cpf/reference/edu/runtime/api/EduCapabilityController.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduManual135SelfTestMain.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/application/EduExecutionService.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/consumer/EduBusinessConsumerRegistry.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduFullReferenceTestRegistry.java;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py;cpf-tools/scripts/verify-cpf-reference-edu-runtime.py;cpf-member/build.gradle;cpf-reference/build.gradle;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-admin/frontend/openapi/cpf-openapi.json
CPF-WP-SAMPLE-EDU-03-REGENERATION_EVIDENCE,2,16,3,2,6,3,audit;database;frontend;generator;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-reference/src/main/java/com/cpf/reference/edu/runtime/api/EduCapabilityController.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduManual135SelfTestMain.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/application/EduExecutionService.java;cpf-reference/src/main/java/com/cpf/reference/edu/runtime/consumer/EduBusinessConsumerRegistry.java;cpf-reference/src/test/java/com/cpf/reference/edu/runtime/EduFullReferenceTestRegistry.java;cpf-tools/scripts/tests/test_verify_cpf_reference_edu_runtime.py;cpf-tools/scripts/verify-cpf-reference-edu-runtime.py;cpf-member/build.gradle;cpf-reference/build.gradle;cpf-tools/db/vendor/oracle/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/oracle/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/postgresql/source/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/seed/00_optional_sample_seed.sql;cpf-tools/db/vendor/mariadb/source/00_optional_sample_seed.sql;cpf-tools/scripts/tests/test_publication_starter_closure.py
CPF-WP-API-CONTRACT-01-CONTRACT_OWNERSHIP,8,16,5,0,0,10,audit;database;frontend;idempotency;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-tools/scripts/verify-cpf-generator-upgrade-ownership.py;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/client/internal/CpfResilientHttpClient.java;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfGatewayPinnedHttpClientConfiguration.java;cpf-starters/integration/tcp/src/main/java/com/cpf/starter/integration/tcp/internal/CpfResilientTcpClient.java;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/tests/test_qa39_build_contract_split_bom.py;cpf-tools/scripts/tests/test_seed_bundle_runtime_contract.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-tools/scripts/tests/test_verify_cpf_owner_boundaries_full_project.py
CPF-WP-API-CONTRACT-02-IMPLEMENTATION_CONSUMER,5,16,6,0,0,8,audit;database;frontend;idempotency;recovery;security;test,audit;concurrency;database;frontend;generator;idempotency;masking;migration;openapi;recovery;retry;rollback;security;test;unknown,,cpf-core/src/main/java/com/cpf/core/api/broker/CpfBrokerClient.java;cpf-starters/integration/http-client/src/main/java/com/cpf/starter/integration/http/client/internal/CpfResilientHttpClient.java;cpf-starters/messaging/kafka/src/main/java/com/cpf/starter/messaging/kafka/internal/CpfKafkaConsumerControlAdapter.java;cpf-admin/frontend/openapi/cpf-openapi.json;cpf-tools/scripts/invoke-official-db-vendor-sql.ps1;cpf-gateway/src/main/java/com/cpf/gateway/scg/CpfGatewayPinnedHttpClientConfiguration.java;cpf-starters/integration/tcp/src/main/java/com/cpf/starter/integration/tcp/internal/CpfResilientTcpClient.java;cpf-core/src/main/java/com/cpf/core/internal/broker/CpfBrokerClientAdapter.java;cpf-tools/scripts/tests/test_oracle_sqlplus_secret_transport.py;cpf-tools/scripts/tests/test_publication_starter_closure.py;cpf-tools/scripts/verify-cpf-publication-starter-closure.py;cpf-tools/scripts/tests/test_verify_cpf_owner_boundaries_full_project.py;cpf-tools/scripts/verify-cpf-owner-boundaries.py;cpf-tools/scripts/verify-cpf-qa34-build-contract.py;cpf-admin/frontend/src/generated/cpf-api.ts;cpf-tools/scripts/tests/test_qa39_build_contract_split_bom.py
