query_id,partition_id,logical_order,linked_requirement_id,query_scope,query_status,baseline_sha
QA-B-Q-000199,QA-B,9849,CPF-FR-009849,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000200,QA-B,9850,CPF-FR-009850,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000201,QA-B,9851,CPF-FR-009851,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000202,QA-B,9852,CPF-FR-009852,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000203,QA-B,9853,CPF-FR-009853,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000204,QA-B,9854,CPF-FR-009854,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000205,QA-B,9855,CPF-FR-009855,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000206,QA-B,9856,CPF-FR-009856,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000207,QA-B,9857,CPF-FR-009857,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000208,QA-B,9858,CPF-FR-009858,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000209,QA-B,9859,CPF-FR-009859,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000210,QA-B,9860,CPF-FR-009860,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000211,QA-B,9861,CPF-FR-009861,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000212,QA-B,9862,CPF-FR-009862,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000213,QA-B,9863,CPF-FR-009863,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000214,QA-B,9864,CPF-FR-009864,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000215,QA-B,9865,CPF-FR-009865,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000216,QA-B,9866,CPF-FR-009866,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000217,QA-B,9867,CPF-FR-009867,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000218,QA-B,9868,CPF-FR-009868,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000219,QA-B,9869,CPF-FR-009869,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000220,QA-B,9870,CPF-FR-009870,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000221,QA-B,9871,CPF-FR-009871,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000222,QA-B,9872,CPF-FR-009872,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000223,QA-B,9873,CPF-FR-009873,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000224,QA-B,9874,CPF-FR-009874,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000225,QA-B,9875,CPF-FR-009875,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000226,QA-B,9876,CPF-FR-009876,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000227,QA-B,9877,CPF-FR-009877,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000228,QA-B,9878,CPF-FR-009878,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000229,QA-B,9879,CPF-FR-009879,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000230,QA-B,9880,CPF-FR-009880,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000231,QA-B,9881,CPF-FR-009881,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000232,QA-B,9882,CPF-FR-009882,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000233,QA-B,9883,CPF-FR-009883,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000234,QA-B,9884,CPF-FR-009884,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000235,QA-B,9885,CPF-FR-009885,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000236,QA-B,9886,CPF-FR-009886,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000237,QA-B,9887,CPF-FR-009887,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000238,QA-B,9888,CPF-FR-009888,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000239,QA-B,9889,CPF-FR-009889,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000240,QA-B,9890,CPF-FR-009890,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000241,QA-B,9891,CPF-FR-009891,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000242,QA-B,9892,CPF-FR-009892,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000243,QA-B,9893,CPF-FR-009893,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000244,QA-B,9894,CPF-FR-009894,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000245,QA-B,9895,CPF-FR-009895,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000246,QA-B,9896,CPF-FR-009896,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000247,QA-B,9897,CPF-FR-009897,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000248,QA-B,9898,CPF-FR-009898,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000249,QA-B,9899,CPF-FR-009899,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000250,QA-B,9900,CPF-FR-009900,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000251,QA-B,9901,CPF-FR-009901,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000252,QA-B,9902,CPF-FR-009902,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000253,QA-B,9903,CPF-FR-009903,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000254,QA-B,9904,CPF-FR-009904,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000255,QA-B,9905,CPF-FR-009905,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000256,QA-B,9906,CPF-FR-009906,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000257,QA-B,9907,CPF-FR-009907,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000258,QA-B,9908,CPF-FR-009908,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000259,QA-B,9909,CPF-FR-009909,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000260,QA-B,9910,CPF-FR-009910,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000261,QA-B,9911,CPF-FR-009911,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000262,QA-B,9912,CPF-FR-009912,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000263,QA-B,9913,CPF-FR-009913,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000264,QA-B,9914,CPF-FR-009914,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000265,QA-B,9915,CPF-FR-009915,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000266,QA-B,9916,CPF-FR-009916,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000267,QA-B,9917,CPF-FR-009917,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000268,QA-B,9918,CPF-FR-009918,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000269,QA-B,9919,CPF-FR-009919,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000270,QA-B,9920,CPF-FR-009920,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000271,QA-B,9921,CPF-FR-009921,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000272,QA-B,9922,CPF-FR-009922,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000273,QA-B,9923,CPF-FR-009923,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000274,QA-B,9924,CPF-FR-009924,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000275,QA-B,9925,CPF-FR-009925,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000276,QA-B,9926,CPF-FR-009926,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000277,QA-B,9927,CPF-FR-009927,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000278,QA-B,9928,CPF-FR-009928,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000279,QA-B,9929,CPF-FR-009929,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000280,QA-B,9930,CPF-FR-009930,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000281,QA-B,9931,CPF-FR-009931,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000282,QA-B,9932,CPF-FR-009932,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000283,QA-B,9933,CPF-FR-009933,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000284,QA-B,9934,CPF-FR-009934,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000285,QA-B,9935,CPF-FR-009935,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000286,QA-B,9936,CPF-FR-009936,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000287,QA-B,9937,CPF-FR-009937,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000288,QA-B,9938,CPF-FR-009938,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000289,QA-B,9939,CPF-FR-009939,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000290,QA-B,9940,CPF-FR-009940,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000291,QA-B,9941,CPF-FR-009941,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000292,QA-B,9942,CPF-FR-009942,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000293,QA-B,9943,CPF-FR-009943,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000294,QA-B,9944,CPF-FR-009944,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000295,QA-B,9945,CPF-FR-009945,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000296,QA-B,9946,CPF-FR-009946,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000297,QA-B,9947,CPF-FR-009947,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000298,QA-B,9948,CPF-FR-009948,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000299,QA-B,9949,CPF-FR-009949,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000300,QA-B,9950,CPF-FR-009950,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000301,QA-B,9951,CPF-FR-009951,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000302,QA-B,9952,CPF-FR-009952,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000303,QA-B,9953,CPF-FR-009953,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000304,QA-B,9954,CPF-FR-009954,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000305,QA-B,9955,CPF-FR-009955,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000306,QA-B,9956,CPF-FR-009956,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000307,QA-B,9957,CPF-FR-009957,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000308,QA-B,9958,CPF-FR-009958,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000309,QA-B,9959,CPF-FR-009959,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000310,QA-B,9960,CPF-FR-009960,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000311,QA-B,9961,CPF-FR-009961,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000312,QA-B,9962,CPF-FR-009962,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000313,QA-B,9963,CPF-FR-009963,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000314,QA-B,9964,CPF-FR-009964,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000315,QA-B,9965,CPF-FR-009965,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000316,QA-B,9966,CPF-FR-009966,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000317,QA-B,9967,CPF-FR-009967,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000318,QA-B,9968,CPF-FR-009968,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000319,QA-B,9969,CPF-FR-009969,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000320,QA-B,9970,CPF-FR-009970,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000321,QA-B,9971,CPF-FR-009971,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000322,QA-B,9972,CPF-FR-009972,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000323,QA-B,9973,CPF-FR-009973,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000324,QA-B,9974,CPF-FR-009974,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000325,QA-B,9975,CPF-FR-009975,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000326,QA-B,9976,CPF-FR-009976,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000327,QA-B,9977,CPF-FR-009977,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000328,QA-B,9978,CPF-FR-009978,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000329,QA-B,9979,CPF-FR-009979,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000330,QA-B,9980,CPF-FR-009980,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000331,QA-B,9981,CPF-FR-009981,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000332,QA-B,9982,CPF-FR-009982,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000333,QA-B,9983,CPF-FR-009983,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000334,QA-B,9984,CPF-FR-009984,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000335,QA-B,9985,CPF-FR-009985,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000336,QA-B,9986,CPF-FR-009986,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000337,QA-B,9987,CPF-FR-009987,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000338,QA-B,9988,CPF-FR-009988,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000339,QA-B,9989,CPF-FR-009989,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000340,QA-B,9990,CPF-FR-009990,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000341,QA-B,9991,CPF-FR-009991,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000342,QA-B,9992,CPF-FR-009992,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000343,QA-B,9993,CPF-FR-009993,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000344,QA-B,9994,CPF-FR-009994,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000345,QA-B,9995,CPF-FR-009995,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000346,QA-B,9996,CPF-FR-009996,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000347,QA-B,9997,CPF-FR-009997,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000348,QA-B,9998,CPF-FR-009998,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000349,QA-B,9999,CPF-FR-009999,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000350,QA-B,10000,CPF-FR-010000,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000351,QA-B,10001,CPF-FR-010001,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000352,QA-B,10002,CPF-FR-010002,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000353,QA-B,10003,CPF-FR-010003,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000354,QA-B,10004,CPF-FR-010004,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000355,QA-B,10005,CPF-FR-010005,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000356,QA-B,10006,CPF-FR-010006,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000357,QA-B,10007,CPF-FR-010007,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000358,QA-B,10008,CPF-FR-010008,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000359,QA-B,10009,CPF-FR-010009,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000360,QA-B,10010,CPF-FR-010010,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000361,QA-B,10011,CPF-FR-010011,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000362,QA-B,10012,CPF-FR-010012,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000363,QA-B,10013,CPF-FR-010013,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000364,QA-B,10014,CPF-FR-010014,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000365,QA-B,10015,CPF-FR-010015,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000366,QA-B,10016,CPF-FR-010016,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000367,QA-B,10017,CPF-FR-010017,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000368,QA-B,10018,CPF-FR-010018,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000369,QA-B,10019,CPF-FR-010019,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000370,QA-B,10020,CPF-FR-010020,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000371,QA-B,10021,CPF-FR-010021,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000372,QA-B,10022,CPF-FR-010022,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000373,QA-B,10023,CPF-FR-010023,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
QA-B-Q-000374,QA-B,10024,CPF-FR-010024,individual requirement full QA,미검수,ff8c596042583eba665a5475b1c3e43d2ef39ba6
