path,operation,owner,file_type,bytes,physical_lines,sha256,review_status,finding,review_basis,required_followup
cpf-starters/channel-registry-jdbc/src/main/java/com/cpf/core/channel/adapter/JdbcCpfChannelRegistryAdapter.java,ADD_OR_REPLACE,channel-registry-jdbc,java,7660,152,9401cd1d7bca0efd2c3a49f3cba67ed7594c3bad6af98241984639508ab34d49,부분 구현,자체 DB lifecycle/test/consumer evidence 부족,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/channel-registry-jdbc/src/main/java/com/cpf/starter/channel/jdbc/CpfChannelRegistryJdbcAutoConfiguration.java,ADD_OR_REPLACE,channel-registry-jdbc,java,1182,16,25dd0fae1d656dc42b4cfe8d2589894181a9b5bd661baabfdebda15f07b29d8d,부분 구현,자체 DB lifecycle/test/consumer evidence 부족,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/channel-registry-jdbc/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,ADD_OR_REPLACE,channel-registry-jdbc,imports,69,1,47c72cb952b34ca2c91f2fb9aa102e8cd614a94817af9ae389a5f778db0c657b,부분 구현,자체 DB lifecycle/test/consumer evidence 부족,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/file-archive/build.gradle,ADD_OR_REPLACE,file-archive,gradle,646,20,3c1487af79e95f85ac5809a108893d2483bbca586144cc501b5295cf711849eb,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/file-archive/src/main/java/com/cpf/core/common/archive/LocalCpfArchiveService.java,ADD_OR_REPLACE,file-archive,java,26069,529,bf2ee39c911999cb716672f3b00a5a780ba5ac737587f4decc7a5e4d16ea1c87,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,Core API Port에 LocalCpfArchiveService를 연결하고 편의 Service는 그 Port를 위임하도록 통합한다.
cpf-starters/file-archive/src/main/java/com/cpf/starter/archive/CpfArchiveAutoConfiguration.java,ADD_OR_REPLACE,file-archive,java,462,1,93c837b966c75443bdc0948c2095a3ea9c638b3bcdbdaca3e958410ca35b845d,실패,Core Archive API 구현 대신 별도 단순 Service 등록,Local R4 overlay static audit + GitHub exact commit stats,Core API Port에 LocalCpfArchiveService를 연결하고 편의 Service는 그 Port를 위임하도록 통합한다.
cpf-starters/file-archive/src/main/java/com/cpf/starter/archive/CpfArchiveProperties.java,ADD_OR_REPLACE,file-archive,java,781,1,3c50feb58476d30bdd43fd355038b05d53a40da2fcb9f054b6eb5eb42618d59c,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/file-archive/src/main/java/com/cpf/starter/archive/CpfArchiveService.java,ADD_OR_REPLACE,file-archive,java,2015,5,6891fed9853841e0a189d959d161445d31e8d840c0395f892f460df28941053a,부분 구현,실제 LocalCpfArchiveService와 중복되는 ZIP-only 편의 구현,Local R4 overlay static audit + GitHub exact commit stats,Core API Port에 LocalCpfArchiveService를 연결하고 편의 Service는 그 Port를 위임하도록 통합한다.
cpf-starters/file-archive/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,ADD_OR_REPLACE,file-archive,imports,52,1,210478bfded40f929ef2143e8a0f10d2df31a6f340dd0a7d05eed47a75c91015,재확인 필요,정적 검토 대상,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/file-archive/src/test/java/com/cpf/core/common/archive/CpfArchiveChecksumTest.java,ADD_OR_REPLACE,file-archive,java,562,19,f55c05b93de7b4a555cab2ac632c25ae324fee1f5a6aeb25e5480dbaf042def5,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/file-archive/src/test/java/com/cpf/core/common/archive/CpfArchiveServiceTest.java,ADD_OR_REPLACE,file-archive,java,3550,80,3dc3ca6b00212ca213c82a18ed3cf9c123c619e37dee956d499f506fbe63436a,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/file-archive/src/test/java/com/cpf/core/common/archive/LocalCpfArchiveServiceStreamingTest.java,ADD_OR_REPLACE,file-archive,java,6188,130,2c7bfc63943d21386a989700a48ca0994b17c4737541a05db7c9a1d39a13aa5f,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/file-archive/src/test/java/com/cpf/starter/archive/CpfArchiveServiceTest.java,ADD_OR_REPLACE,file-archive,java,1023,6,ab442a833f9764dbb08e42f370cc165e984682f71f9681fbb5205d06b8af0ecb,미검증,Test Source 존재를 확인했으나 최신 exact SHA의 Gradle 실행 Evidence 없음,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/build.gradle,ADD_OR_REPLACE,http-client,gradle,906,17,93f98a70826128b3345166c2150a66683ca71ffc35359fee6c1029052a191293,미검증,정적 dependency 검토 대상이며 실제 Gradle configuration/compile/publication 미실행,Local R4 overlay static audit + GitHub exact commit stats,CpfRuntimeCanonicalHash를 cpf-core 또는 독립 neutral contract로 이동하고 Service Registry JDBC를 HTTP에서 분리한다.
cpf-starters/http-client/src/main/java/com/cpf/core/common/http/CpfApiClientRuntimePolicy.java,ADD_OR_REPLACE,http-client,java,2306,10,67f8b50552f80369e7da15ecc42e8af0484dae78060b380acf349d1759fa3fca,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/http/CpfHttpClientProperties.java,ADD_OR_REPLACE,http-client,java,734,25,cb0abb289f8d2b08ffa8ddad06425028560027e5341a9852abd0e1373c9c6a14,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/http/CpfLocalServiceIdentity.java,ADD_OR_REPLACE,http-client,java,1859,42,b8035434574d946f7f94ce5e759fbb33f634d7515a42a7bb7c166a22e613b7ec,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/http/CpfRestClientInterceptor.java,ADD_OR_REPLACE,http-client,java,4894,120,a7622815da4df06cee3580daeb83ceadd2b51b30a97c2a379b41993cffdbea69,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/http/CpfServiceEndpointProperties.java,ADD_OR_REPLACE,http-client,java,1007,33,51aed64ceeb54e2c49554a69a366f037004dd6e84f48aa9b83a26b19e9cf58bb,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/http/CpfServiceEndpointRegistry.java,ADD_OR_REPLACE,http-client,java,5274,62,c2f97032c7d2a485402f640f41667f4e4c73d8866828f4f2fb7881e48f4fbeb1,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/http/CpfTargetServiceResolver.java,ADD_OR_REPLACE,http-client,java,1196,32,67d5256f9f0bb253b06bd1a3caf50588b2e474c6e7fc077e956053018fee1cc3,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/http/CpfWebClient.java,ADD_OR_REPLACE,http-client,java,17495,413,73d31c13e2b52f2416e1e35ad14924749c6bafca7487f3dc0745e082b87c019c,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/http/CpfWebClientConfig.java,ADD_OR_REPLACE,http-client,java,10268,228,74464d091e736e62cd921ffec16e008a1b19ecb23758bb35e7af1f2f39f772ab,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfEndpointRegistry.java,ADD_OR_REPLACE,http-client,java,814,24,1074fc535ab72a2d46b0248bf8388c828769e145f9fafdabff585349f0512d3a,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfEndpointResolver.java,ADD_OR_REPLACE,http-client,java,3110,63,c6b8b85b3097fda128d6349a769f85ed7f3b46ed83ac01a455f69cc3d9732caa,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfHealthAwareInstanceSelector.java,ADD_OR_REPLACE,http-client,java,6567,142,2fdbe009e06508da43fdb12cec238ef092b7df6b5dba0770c735823d5f891dfb,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfPolicyId.java,ADD_OR_REPLACE,http-client,java,456,15,efb91263e3feb8d7add5ed4aa83fc3b553e9c34097ca699fd76fb8f099cc10ae,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfRemoteFacadeProxySupport.java,ADD_OR_REPLACE,http-client,java,1005,29,e9f5b916bca5b711476875bc5eadc97c4e772cea56a772912534583f339b7a43,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfRoutingPolicyResolver.java,ADD_OR_REPLACE,http-client,java,688,20,32ff247878a316631f653fa1169d3d14cb766fb57809a58346f683abcdc1bed0,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallEngine.java,ADD_OR_REPLACE,http-client,java,23182,522,995930bee52b71be3b812944241a2ddafd2fefcf7759cf9376c65659917287eb,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallException.java,ADD_OR_REPLACE,http-client,java,541,17,4909bdf1d7ba05b932abc615c25a6697712ed29f170950f53aa4045d6e6cdaa3,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallExecutorAdapter.java,ADD_OR_REPLACE,http-client,java,2740,44,ceab89e73fc7ee78256e94faa5b774d4d86968adef20dd66b6695e192e3fe8d9,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallLogWriter.java,ADD_OR_REPLACE,http-client,java,2377,62,ed1ab0d8c67b8fd5d47ef290caf4f8cb554b240f3d3da738dc5c85b676752c50,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallOptions.java,ADD_OR_REPLACE,http-client,java,853,28,a2f75007641fee5d373feebc3c612d5e18a4d9c57ecc060677a7d8fc205ad1a6,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallProperties.java,ADD_OR_REPLACE,http-client,java,3129,103,3ce88dddcec1d70116d52269c16b59d8fbb0a6893e7bfac1000cbabbc76d3cc4,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceCallerAdapter.java,ADD_OR_REPLACE,http-client,java,1833,29,fcf2789c10c95706405d0c60e117b42ccb3a640a364821b0cd8829bf17dcc6d4,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceHealthChecker.java,ADD_OR_REPLACE,http-client,java,1278,32,44a42fcb508d8496e6b491e287c28161acc9ce00fdd7b1cc3dd33b5e1e214228,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceInstanceRegistry.java,ADD_OR_REPLACE,http-client,java,981,26,04c887d1c553b5b95420c63df940955c549b03ac80a03b6f429b66b8e64ded27,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceRegistry.java,ADD_OR_REPLACE,http-client,java,736,24,08fd90f08562b6bd51704c29b437127b26374830e8c44d179efd5f3601461ed6,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceRegistryControlFacade.java,ADD_OR_REPLACE,http-client,java,3325,70,f8faac4bca36a07f6853866d2886d123b5542d4781aa0fa5ef30c6c34b7dbf6b,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceRegistryQueryFacade.java,ADD_OR_REPLACE,http-client,java,3019,67,4381175bf66666096871de9044ed06954cc76f8bbd643ec14b15bf1eac4f47f9,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfServiceRegistryRepository.java,ADD_OR_REPLACE,http-client,java,42185,643,07fba623623d1dd063a031f41a5c11329e30c627f653607d672bb58c6d02872d,실패,Runtime Control 소유 CpfRuntimeCanonicalHash 미선언 참조 및 cycle 유발,Local R4 overlay static audit + GitHub exact commit stats,Owner 계약을 재배치하고 직접 의존성/API 노출을 교정하되 순환 의존은 금지한다.
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/CpfTypedServiceClient.java,ADD_OR_REPLACE,http-client,java,1016,36,562301bb339c3587340c2d96b8ba9a80f65821774650c16a0949da5184c44028,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallAttemptEvent.java,ADD_OR_REPLACE,http-client,java,489,18,2cda3ac7495b61b03da160271c6caef2fd6b1369795bde1a1d6fd1b9474919bb,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallAttemptObserver.java,ADD_OR_REPLACE,http-client,java,228,8,7579dc8ad2e7542bc0afb1f4e6d6ae981b31dadff66cdb4ac3fe04bd85fe86c9,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallRequest.java,ADD_OR_REPLACE,http-client,java,3307,105,b05ca28db6daf538b90b8bb128eb07fbc04eba1587a1c1982141bcd61c7c78fe,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallResolvedTarget.java,ADD_OR_REPLACE,http-client,java,1042,39,3186783cc24f93889c79bcebab9c8e6b676ceb7c7ceabed0920e6ce1671561c6,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/common/servicecall/ServiceCallResult.java,ADD_OR_REPLACE,http-client,java,2385,70,db6a350722d599c665a71b5f7ec11ec24c5d8f32d4966cb4d884acf58c7e791f,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/core/config/CpfServiceCallAutoConfiguration.java,ADD_OR_REPLACE,http-client,java,6093,149,a5f78a0beefa5daf03849ad6cf8c7a5361c2e71c1879c14509571dd47e628c0a,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
cpf-starters/http-client/src/main/java/com/cpf/starter/http/CpfHttpClientAutoConfiguration.java,ADD_OR_REPLACE,http-client,java,710,11,bca848e07261ea615e16f7d84f9ba12696dbaf7ef837aaba3eca86b92d442bf4,미검증,정적 Source 검토 대상이며 최신 exact SHA Java 25 전체 compile/test 미실행,Local R4 overlay static audit + GitHub exact commit stats,
