entity_id,entity_type,canonical_requirement_id,priority,work_type,axis,title,owner,owner_module,owner_package,dependencies,markdown_file,ledger_part,source_work_item_id,gap_decision,proposed_requirement_id
CPF-WP-CPF-HEALTH-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CPF-HEALTH,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-HEALTH-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-HEALTH-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CPF-HEALTH-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CPF-HEALTH,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-HEALTH-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-HEALTH-02-IMPLEMENTATION_CONSUMER,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-HEALTH-03-VERIFICATION_EVIDENCE,,
CPF-WP-CPF-HEALTH-04-OPERATIONS_SECURITY,WORK_PACKAGE,CPF-HEALTH,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-HEALTH-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-HEALTH-04-OPERATIONS_SECURITY,,
CPF-WP-CPF-HEALTH-05-DATA_MIGRATION,WORK_PACKAGE,CPF-HEALTH,P1,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-HEALTH-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-HEALTH-05-DATA_MIGRATION,,
CPF-WP-CPF-HEALTH-06-GENERATION_COMPATIBILITY,WORK_PACKAGE,CPF-HEALTH,P1,PRODUCT_IMPLEMENTATION,GENERATION_COMPATIBILITY,생성·Artifact·호환성,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-HEALTH-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-HEALTH-06-GENERATION_COMPATIBILITY,,
CPF-WP-CPF-HEADER-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CPF-HEADER,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-core / repository architecture,cpf-core,repository architecture,,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-HEADER-01-CONTRACT_OWNERSHIP,,
CPF-WP-CPF-HEADER-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CPF-HEADER,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-HEADER-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-HEADER-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CPF-HEADER-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CPF-HEADER,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-HEADER-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-HEADER-02-IMPLEMENTATION_CONSUMER,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-HEADER-03-VERIFICATION_EVIDENCE,,
CPF-WP-CPF-CONTEXT-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CPF-CONTEXT,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-core / repository architecture,cpf-core,repository architecture,,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-CONTEXT-01-CONTRACT_OWNERSHIP,,
CPF-WP-CPF-CONTEXT-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CPF-CONTEXT,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-CONTEXT-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-CONTEXT-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CPF-CONTEXT-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CPF-CONTEXT,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-CONTEXT-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-CONTEXT-02-IMPLEMENTATION_CONSUMER,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-CONTEXT-03-VERIFICATION_EVIDENCE,,
CPF-WP-CPF-CONTEXT-04-FAILURE_RECOVERY,WORK_PACKAGE,CPF-CONTEXT,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-CONTEXT-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-CONTEXT-04-FAILURE_RECOVERY,,
CPF-WP-CPF-CONTEXT-05-OPERATIONS_SECURITY,WORK_PACKAGE,CPF-CONTEXT,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-CONTEXT-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-CONTEXT-05-OPERATIONS_SECURITY,,
CPF-WP-CPF-TXID-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CPF-TXID,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-core / repository architecture,cpf-core,repository architecture,,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-TXID-01-CONTRACT_OWNERSHIP,,
CPF-WP-CPF-TXID-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CPF-TXID,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-TXID-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-TXID-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CPF-TXID-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CPF-TXID,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-TXID-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-TXID-02-IMPLEMENTATION_CONSUMER,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-TXID-03-VERIFICATION_EVIDENCE,,
CPF-WP-CPF-TXID-04-FAILURE_RECOVERY,WORK_PACKAGE,CPF-TXID,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-TXID-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-TXID-04-FAILURE_RECOVERY,,
CPF-WP-CPF-TXID-05-OPERATIONS_SECURITY,WORK_PACKAGE,CPF-TXID,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-TXID-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-TXID-05-OPERATIONS_SECURITY,,
CPF-WP-CPF-ROLE-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CPF-ROLE,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-core / repository architecture,cpf-core,repository architecture,,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-ROLE-01-CONTRACT_OWNERSHIP,,
CPF-WP-CPF-ROLE-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CPF-ROLE,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-ROLE-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-ROLE-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CPF-ROLE-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CPF-ROLE,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-ROLE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-ROLE-02-IMPLEMENTATION_CONSUMER,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-ROLE-03-VERIFICATION_EVIDENCE,,
CPF-WP-CPF-ROLE-04-FAILURE_RECOVERY,WORK_PACKAGE,CPF-ROLE,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-ROLE-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-ROLE-04-FAILURE_RECOVERY,,
CPF-WP-CPF-ROLE-05-OPERATIONS_SECURITY,WORK_PACKAGE,CPF-ROLE,P1,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-ROLE-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-ROLE-05-OPERATIONS_SECURITY,,
CPF-WP-CPF-ERROR-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CPF-ERROR,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-core / repository architecture,cpf-core,repository architecture,,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-ERROR-01-CONTRACT_OWNERSHIP,,
CPF-WP-CPF-ERROR-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CPF-ERROR,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-ERROR-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-ERROR-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CPF-ERROR-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CPF-ERROR,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-ERROR-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-ERROR-02-IMPLEMENTATION_CONSUMER,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-ERROR-03-VERIFICATION_EVIDENCE,,
CPF-WP-CPF-ERROR-04-FAILURE_RECOVERY,WORK_PACKAGE,CPF-ERROR,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-ERROR-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-ERROR-04-FAILURE_RECOVERY,,
CPF-WP-CPF-VALID-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CPF-VALID,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-core / repository architecture,cpf-core,repository architecture,,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-VALID-01-CONTRACT_OWNERSHIP,,
CPF-WP-CPF-VALID-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CPF-VALID,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-VALID-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-VALID-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CPF-VALID-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CPF-VALID,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-VALID-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-VALID-02-IMPLEMENTATION_CONSUMER,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-VALID-03-VERIFICATION_EVIDENCE,,
CPF-WP-CPF-VALID-04-DATA_MIGRATION,WORK_PACKAGE,CPF-VALID,P1,PRODUCT_IMPLEMENTATION,DATA_MIGRATION,DB·Query·Generator·Vendor Lifecycle,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-VALID-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-VALID-04-DATA_MIGRATION,,
CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CPF-IDEMP,P0,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-core / repository architecture,cpf-core,repository architecture,,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP,,
CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CPF-IDEMP,P0,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CPF-IDEMP,P0,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,,
CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,WORK_PACKAGE,CPF-IDEMP,P0,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,,
CPF-WP-CPF-STATE-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CPF-STATE,P1,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-core / repository architecture,cpf-core,repository architecture,,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,CPF-WP-CPF-STATE-01-CONTRACT_OWNERSHIP,,
CPF-WP-CPF-STATE-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CPF-STATE,P1,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-STATE-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,CPF-WP-CPF-STATE-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CPF-STATE-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CPF-STATE,P1,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-STATE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-STATE-02-IMPLEMENTATION_CONSUMER,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,CPF-WP-CPF-STATE-03-VERIFICATION_EVIDENCE,,
CPF-WP-CPF-STATE-04-FAILURE_RECOVERY,WORK_PACKAGE,CPF-STATE,P1,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-STATE-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,CPF-WP-CPF-STATE-04-FAILURE_RECOVERY,,
CPF-WP-CPF-LOCK-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CPF-LOCK,P0,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-core / repository architecture,cpf-core,repository architecture,,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,CPF-WP-CPF-LOCK-01-CONTRACT_OWNERSHIP,,
CPF-WP-CPF-LOCK-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CPF-LOCK,P0,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-LOCK-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,CPF-WP-CPF-LOCK-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CPF-LOCK-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CPF-LOCK,P0,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-LOCK-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-LOCK-02-IMPLEMENTATION_CONSUMER,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,CPF-WP-CPF-LOCK-03-VERIFICATION_EVIDENCE,,
CPF-WP-CPF-LOCK-04-FAILURE_RECOVERY,WORK_PACKAGE,CPF-LOCK,P0,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-LOCK-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,CPF-WP-CPF-LOCK-04-FAILURE_RECOVERY,,
CPF-WP-CPF-RESILIENCE-01-CONTRACT_OWNERSHIP,WORK_PACKAGE,CPF-RESILIENCE,P0,PRODUCT_IMPLEMENTATION,CONTRACT_OWNERSHIP,계약·Ownership 확정,cpf-core / repository architecture,cpf-core,repository architecture,,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,CPF-WP-CPF-RESILIENCE-01-CONTRACT_OWNERSHIP,,
CPF-WP-CPF-RESILIENCE-02-IMPLEMENTATION_CONSUMER,WORK_PACKAGE,CPF-RESILIENCE,P0,PRODUCT_IMPLEMENTATION,IMPLEMENTATION_CONSUMER,기본 구현·실제 Consumer 연결,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-RESILIENCE-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,CPF-WP-CPF-RESILIENCE-02-IMPLEMENTATION_CONSUMER,,
CPF-WP-CPF-RESILIENCE-03-VERIFICATION_EVIDENCE,WORK_PACKAGE,CPF-RESILIENCE,P0,PRODUCT_IMPLEMENTATION,VERIFICATION_EVIDENCE,검증·Evidence·추적성,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-RESILIENCE-01-CONTRACT_OWNERSHIP;CPF-WP-CPF-RESILIENCE-02-IMPLEMENTATION_CONSUMER,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,CPF-WP-CPF-RESILIENCE-03-VERIFICATION_EVIDENCE,,
CPF-WP-CPF-RESILIENCE-04-FAILURE_RECOVERY,WORK_PACKAGE,CPF-RESILIENCE,P0,PRODUCT_IMPLEMENTATION,FAILURE_RECOVERY,오류·부분 실패·UNKNOWN·복구,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-RESILIENCE-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,CPF-WP-CPF-RESILIENCE-04-FAILURE_RECOVERY,,
CPF-WP-CPF-RESILIENCE-05-OPERATIONS_SECURITY,WORK_PACKAGE,CPF-RESILIENCE,P0,PRODUCT_IMPLEMENTATION,OPERATIONS_SECURITY,보안·승인·감사·운영,cpf-core / repository architecture,cpf-core,repository architecture,CPF-WP-CPF-RESILIENCE-01-CONTRACT_OWNERSHIP,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,CPF-WP-CPF-RESILIENCE-05-OPERATIONS_SECURITY,,
